norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
32014L0065;Art. 4 Absatz 1 Nummer 1 Satz 2;Die Mitgliedstaaten haben die Möglichkeit, bestimmte nichtjuristische Unternehmen als Wertpapierfirma zu definieren, wenn die Voraussetzungen erfüllt sind.;Die Mitgliedstaaten können als Wertpapierfirma auch Unternehmen, die keine juristischen Personen sind, definieren, sofern a) ihre Rechtsform Dritten ein Schutzniveau bietet, das dem von juristischen Personen gebotenen Schutz gleichwertig ist, und b) sie einer gleichwertigen und ihrer Rechtsform angemessenen Aufsicht unterliegen.;Handlungspflicht;muss;können als Wertpapierfirma ... definieren, sofern;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_4
32014L0065;Art. 4 Absatz 1 Nummer 1 Satz 3 Buchstabe a;Eine natürliche Person muss die Eigentumsrechte Dritter an Wertpapieren und Geldern wahren.;"Erbringt eine natürliche Person jedoch Dienstleistungen, die das Halten von Geldern oder übertragbaren Wertpapieren Dritter umfassen, so kann diese Person nur dann als Wertpapierfirma im Sinne dieser Richtlinie und der Verordnung (EU) Nr. 600/2014 gelten, wenn sie unbeschadet der sonstigen Anforderungen dieser Richtlinie, der Verordnung (EU) Nr. 600/2014 und der Richtlinie 2013/36/EU folgende Bedingungen erfüllt: a) Die Eigentumsrechte Dritter an Wertpapieren und Geldern müssen insbesondere im Falle der Insolvenz der Firma oder ihrer Eigentümer, einer Pfändung, einer Aufrechnung oder anderer von den Gläubigern der Firma oder ihrer Eigentümer geltend gemachter Ansprüche gewahrt werden;";Handlungspflicht;muss;müssen ... gewahrt werden;Wirtschaft;eine natürliche Person;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_4
32014L0065;Art. 4 Absatz 1 Nummer 1 Satz 3 Buchstabe b;Die Firma muss Vorschriften zur Überwachung ihrer Solvenz unterworfen sein.;"Erbringt eine natürliche Person jedoch Dienstleistungen, die das Halten von Geldern oder übertragbaren Wertpapieren Dritter umfassen, so kann diese Person nur dann als Wertpapierfirma im Sinne dieser Richtlinie und der Verordnung (EU) Nr. 600/2014 gelten, wenn sie unbeschadet der sonstigen Anforderungen dieser Richtlinie, der Verordnung (EU) Nr. 600/2014 und der Richtlinie 2013/36/EU folgende Bedingungen erfüllt: b) die Firma muss Vorschriften zur Überwachung ihrer Solvenz einschließlich der ihrer Eigentümer unterworfen sein;";Handlungspflicht;muss;muss ... unterworfen sein;Wirtschaft;die Firma;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_4
32014L0065;Art. 4 Absatz 1 Nummer 1 Satz 3 Buchstabe c;Der Jahresabschluss der Firma muss geprüft werden.;"Erbringt eine natürliche Person jedoch Dienstleistungen, die das Halten von Geldern oder übertragbaren Wertpapieren Dritter umfassen, so kann diese Person nur dann als Wertpapierfirma im Sinne dieser Richtlinie und der Verordnung (EU) Nr. 600/2014 gelten, wenn sie unbeschadet der sonstigen Anforderungen dieser Richtlinie, der Verordnung (EU) Nr. 600/2014 und der Richtlinie 2013/36/EU folgende Bedingungen erfüllt: c) der Jahresabschluss der Firma muss von einer oder mehreren nach nationalem Recht zur Rechnungsprüfung befugten Personen geprüft werden;";Handlungspflicht;muss;muss ... geprüft werden;Wirtschaft;die Firma;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_4
32014L0065;Art. 4 Absatz 1 Nummer 1 Satz 3 Buchstabe d;Eine Firma mit nur einem Eigentümer muss Vorkehrungen zum Schutz der Anleger treffen.;"Erbringt eine natürliche Person jedoch Dienstleistungen, die das Halten von Geldern oder übertragbaren Wertpapieren Dritter umfassen, so kann diese Person nur dann als Wertpapierfirma im Sinne dieser Richtlinie und der Verordnung (EU) Nr. 600/2014 gelten, wenn sie unbeschadet der sonstigen Anforderungen dieser Richtlinie, der Verordnung (EU) Nr. 600/2014 und der Richtlinie 2013/36/EU folgende Bedingungen erfüllt: d) hat eine Firma nur einen Eigentümer, so muss diese Person entsprechende Vorkehrungen zum Schutz der Anleger für den Fall treffen, dass die Firma ihre Geschäftstätigkeit aufgrund seines Ablebens, seiner Geschäftsunfähigkeit oder einer vergleichbaren Gegebenheit einstellt;";Handlungspflicht;muss;so muss diese Person ... Vorkehrungen ... treffen;Wirtschaft;eine Firma mit nur einem Eigentümer;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_4
32014L0065;Art. 4 Absatz 1 Nummer 2 Satz 2;Die Kommission muss delegierte Rechtsakte zur Festlegung bestimmter Derivatkontrakte erlassen.;"Die Kommission erlässt delegierte Rechtsakte gemäß Artikel 89 zur Festlegung der a) in Anhang I Abschnitt C Nummer 6 genannten Derivatkontrakte, die Merkmale von Energiegroßhandelsprodukten, die effektiv geliefert werden müssen, aufweisen, und der C.6-Energiederivatkontrakte; b) in Anhang I Abschnitt C Nummer 7 genannten Derivatkontrakte, die Merkmale anderer derivativer Finanzinstrumente aufweisen; c) in Anhang I Abschnitt C Nummer 10 genannten Derivatkontrakte, die Merkmale anderer derivativer Finanzinstrumente aufweisen, wobei unter anderem berücksichtigt wird, ob sie an einem geregelten Markt, einem MTF oder einem OTF gehandelt werden;";Handlungspflicht;muss;erlässt delegierte Rechtsakte;Öffentliche Verwaltung;Die Kommission;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_4
32014L0065;Art. 5 Absatz 1;Jeder Mitgliedstaat muss eine vorherige Zulassung für bestimmte Wertpapierdienstleistungen und Anlagetätigkeiten vorschreiben.;Jeder Mitgliedstaat schreibt vor, dass die Erbringung von Wertpapierdienstleistungen und/oder die Ausübung von Anlagetätigkeiten als übliche berufliche oder gewerbliche Tätigkeit der vorherigen Zulassung gemäß diesem Kapitel bedarf.;Handlungspflicht;muss;schreibt vor, dass … der vorherigen Zulassung … bedarf;Öffentliche Verwaltung;Jeder Mitgliedstaat;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 2;Die Mitgliedstaaten müssen Marktbetreibern den Betrieb eines MTF oder OTF genehmigen, wenn die Voraussetzungen erfüllt sind.;Abweichend von Absatz 1 genehmigen die Mitgliedstaaten allen Marktbetreibern, ein MTF oder ein OTF zu betreiben, sofern zuvor festgestellt wurde, dass sie diesem Kapitel nachkommen.;Handlungspflicht;muss;genehmigen die Mitgliedstaaten;Öffentliche Verwaltung;die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 3 Satz 1;Die Mitgliedstaaten müssen sämtliche Wertpapierfirmen registrieren.;Die Mitgliedstaaten registrieren sämtliche Wertpapierfirmen.;Handlungspflicht;muss;registrieren;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 3 Satz 3;Jede Zulassung muss der ESMA mitgeteilt werden.;Jede Zulassung wird der ESMA mitgeteilt.;Informationspflicht;muss;wird der ESMA mitgeteilt;Öffentliche Verwaltung;Jede Zulassung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 3 Satz 4;Die ESMA muss ein Verzeichnis sämtlicher Wertpapierfirmen in der Union erstellen.;Die ESMA erstellt ein Verzeichnis sämtlicher Wertpapierfirmen in der Union.;Handlungspflicht;muss;erstellt;Öffentliche Verwaltung;Die ESMA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 3 Satz 6;Die ESMA muss das Verzeichnis auf ihrer Website veröffentlichen und regelmäßig aktualisieren.;Die ESMA veröffentlicht dieses Verzeichnis auf ihrer Website und aktualisiert es regelmäßig.;Handlungspflicht;muss;veröffentlicht … und aktualisiert;Öffentliche Verwaltung;Die ESMA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 3 Satz 7;Ein Zulassungsentzug muss für fünf Jahre im Verzeichnis veröffentlicht werden.;Hat eine zuständige Behörde gemäß Artikel 8 Buchstaben b, c und d eine Zulassung entzogen, wird dies für einen Zeitraum von fünf Jahren im Verzeichnis veröffentlicht.;Handlungspflicht;muss;wird dies … im Verzeichnis veröffentlicht;Öffentliche Verwaltung;dies;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 5 Absatz 4;Jeder Mitgliedstaat muss vorgeben, wo Wertpapierfirmen ihre Hauptverwaltung haben müssen.;Jeder Mitgliedstaat schreibt vor, dass a) jede Wertpapierfirma, die eine juristische Person ist, ihre Hauptverwaltung im selben Mitgliedstaat hat wie ihren Sitz, b) jede Wertpapierfirma, die keine juristische Person ist, oder jede Wertpapierfirma, die eine juristische Person ist, aber gemäß dem für sie geltenden nationalen Recht keinen Sitz hat, ihre Hauptverwaltung in dem Mitgliedstaat hat, in dem sie ihre Geschäftstätigkeit tatsächlich ausübt.;Handlungspflicht;muss;schreibt vor, dass;Öffentliche Verwaltung;Jeder Mitgliedstaat;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_5
32014L0065;Art. 6 Absatz 1;Der Herkunftsmitgliedstaat muss die zulassungsfähigen Wertpapierdienstleistungen oder Anlagetätigkeiten in der Zulassung festlegen.;Der Herkunftsmitgliedstaat stellt sicher, dass in der Zulassung die Wertpapierdienstleistungen oder Anlagetätigkeiten spezifiziert werden, die die Wertpapierfirma erbringen bzw. ausüben darf.;Handlungspflicht;muss;stellt sicher, dass;Öffentliche Verwaltung;der Herkunftsmitgliedstaat;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_6
32014L0065;Art. 6 Absatz 2;Eine Wertpapierfirma muss bei Erweiterung ihrer Tätigkeit einen Antrag auf Ausweitung der Zulassung stellen.;Eine Wertpapierfirma, die um eine Zulassung zur Ausweitung ihrer Tätigkeit auf zusätzliche Wertpapierdienstleistungen oder Anlagetätigkeiten oder Nebendienstleistungen ersucht, stellt einen Antrag auf Ausweitung ihrer Zulassung.;Handlungspflicht;muss;stellt einen Antrag auf Ausweitung ihrer Zulassung;Wirtschaft;Eine Wertpapierfirma;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_6
32014L0065;Art. 7 Absatz 1;Die zuständige Behörde darf eine Zulassung nur unter den genannten Voraussetzungen erteilen.;Die zuständige Behörde erteilt eine Zulassung erst dann, wenn ihr hinreichend nachgewiesen wurde, dass der Antragsteller sämtliche Anforderungen der zur Umsetzung dieser Richtlinie erlassenen Vorschriften erfüllt.;Handlungspflicht;muss;erteilt eine Zulassung erst dann, wenn;Öffentliche Verwaltung;die zuständige Behörde;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 7 Absatz 2;Die Wertpapierfirma muss der zuständigen Behörde die erforderlichen Informationen übermitteln.;Die Wertpapierfirma übermittelt sämtliche Informationen, einschließlich eines Geschäftsplans, aus dem unter anderem die Art der geplanten Geschäfte und der organisatorische Aufbau hervorgehen, damit die zuständige Behörde sich davon überzeugen kann, dass die Wertpapierfirma bei der Erstzulassung alle erforderlichen Vorkehrungen getroffen hat, um den Verpflichtungen gemäß diesem Kapitel nachzukommen.;Informationspflicht;muss;übermittelt sämtliche Informationen;Wirtschaft;Die Wertpapierfirma;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 7 Absatz 3;Dem Antragsteller muss innerhalb von sechs Monaten mitgeteilt werden, ob eine Zulassung erteilt wird oder nicht.;Dem Antragsteller wird binnen sechs Monaten nach Einreichung eines vollständigen Antrags mitgeteilt, ob eine Zulassung erteilt wird oder nicht.;Informationspflicht;muss;wird … mitgeteilt;Öffentliche Verwaltung;Dem Antragsteller;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 7 Absatz 4 Satz 1;Die ESMA muss Entwürfe technischer Regulierungsstandards entwickeln.;"Die ESMA entwickelt Entwürfe technischer Regulierungsstandards, um Folgendes zu bestimmen: a) die nach Absatz 2 dieses Artikels an die zuständige Behörde zu übermittelnden Informationen einschließlich des Geschäftsplans; b) die für die Leitung von Wertpapierfirmen nach Artikel 9 Absatz 6 geltenden Anforderungen und die Informationen für die Mitteilungen nach Artikel 9 Absatz 5; c) die Anforderungen an Aktionäre und Mitglieder mit qualifizierten Beteiligungen sowie die Umstände, die die zuständige Behörde an der ordnungsgemäßen Wahrnehmung ihrer Überwachungsfunktionen hindern könnten, nach Artikel 10 Absätze 1 und 2.";Handlungspflicht;muss;entwickelt Entwürfe technischer Regulierungsstandards;Öffentliche Verwaltung;Die ESMA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 7 Absatz 4 Satz 2;Die ESMA muss die Entwürfe technischer Regulierungsstandards der Kommission vorlegen.;Die ESMA legt der Kommission diese Entwürfe technischer Regulierungsstandards bis zum 3. Juli 2015 vor.;Handlungspflicht;muss;legt der Kommission diese Entwürfe ... vor;Öffentliche Verwaltung;Die ESMA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 7 Absatz 5 Satz 1;Die ESMA muss Entwürfe technischer Durchführungsstandards entwickeln.;Die ESMA entwickelt Entwürfe technischer Durchführungsstandards, um Standardformulare, Mustertexte und Verfahren für die in Absatz 2 dieses Artikels und Artikel 9 Absatz 5 vorgesehenen Mitteilungen oder die Bereitstellung von Informationen festzulegen.;Handlungspflicht;muss;entwickelt Entwürfe technischer Durchführungsstandards;Öffentliche Verwaltung;Die ESMA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 7 Absatz 5 Satz 2;Die ESMA muss die Entwürfe technischer Durchführungsstandards der Kommission vorlegen.;Die ESMA legt der Kommission diese Entwürfe technischer Durchführungsstandards bis zum 3. Januar 2016 vor.;Handlungspflicht;muss;legt der Kommission diese Entwürfe ... vor;Öffentliche Verwaltung;Die ESMA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_7
32014L0065;Art. 8 Satz 2;Die zuständige Behörde muss jeden Entzug der Zulassung der ESMA mitteilen.;Jeder Entzug der Zulassung wird der ESMA mitgeteilt.;Informationspflicht;muss;wird der ESMA mitgeteilt;Öffentliche Verwaltung;die zuständige Behörde;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_8
32014L0065;Art. 9 Absatz 1 Satz 1;Die zuständigen Behörden müssen sicherstellen, dass Wertpapierfirmen und ihre Leitungsorgane die Vorgaben einhalten.;Die zuständigen Behörden, die die Zulassung gemäß Artikel 5 erteilen, sorgen dafür, dass Wertpapierfirmen und ihre Leitungsorgane die Artikel 88 und 91 der Richtlinie 2013/36/EU einhalten.;Handlungspflicht;muss;sorgen dafür, dass ... einhalten;Öffentliche Verwaltung;die zuständigen Behörden, die die Zulassung gemäß Artikel 5 erteilen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
32014L0065;Art. 9 Absatz 1 Satz 2;ESMA und EBA müssen gemeinsam Leitlinien erlassen.;Die ESMA und die EBA erlassen gemeinsam Leitlinien zu den in Artikel 91 Absatz 12 der Richtlinie 2013/36/EU aufgeführten Elementen.;Handlungspflicht;muss;erlassen gemeinsam Leitlinien;Wirtschaft, Öffentliche Verwaltung;die ESMA und die EBA;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
32014L0065;Art. 9 Absatz 2 Satz 2;Die zuständigen Behörden müssen die EBA regelmäßig über die Genehmigungen informieren.;Die zuständigen Behörden unterrichten die EBA regelmäßig über derartige Genehmigungen.;Informationspflicht;muss;unterrichten ... regelmäßig;Öffentliche Verwaltung;Die zuständigen Behörden;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
32014L0065;Art. 9 Absatz 3 Satz 1 und 2;Die Mitgliedstaaten müssen sicherstellen, dass das Leitungsorgan die Unternehmensführungsregelungen entsprechend festlegt und überwacht.;Die Mitgliedstaaten stellen sicher, dass das Leitungsorgan einer Wertpapierfirma die Umsetzung der Unternehmensführungsregelungen, die die wirksame und umsichtige Führung der Wertpapierfirma gewährleisten und unter anderem eine Aufgabentrennung in der Wertpapierfirma und die Vorbeugung von Interessenkonflikten vorsehen, festlegt, überwacht und für sie rechenschaftspflichtig ist. Dies hat auf eine Weise zu erfolgen, durch die die Integrität des Markts und die Interessen von Kunden gefördert werden.;Handlungspflicht;muss;stellen sicher, dass ... festlegt, überwacht und ... rechenschaftspflichtig ist;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
32014L0065;Art. 9 Absatz 3 Unterabsatz 2 Satz 1;Das Leitungsorgan muss für die Organisation der Wertpapierfirma im Dienstleistungs- und Anlagetätigkeitsbereich sorgen.;Unbeschadet der Anforderungen nach Artikel 88 Absatz 1 der Richtlinie 2013/36/EU müssen solche Regelungen gewährleisten, dass das Leitungsorgan: a) für die Festlegung, die Annahme und die Überwachung der Firmenorganisation zur Erbringung von Wertpapierdienstleistungen und zur Ausübung von Anlagetätigkeiten sowie zur Erbringung von Nebendienstleistungen, einschließlich der vom Personal geforderten Fähigkeiten, Kenntnisse und Erfahrungen sowie der Ressourcen, der Verfahren und der Regelung für die Erbringung von Dienstleistungen und die Ausübung von Anlagetätigkeiten durch die Firma sorgt, wobei die Art, der Umfang und die Komplexität ihrer Geschäfte sowie alle von der Firma einzuhaltenden Anforderungen zu berücksichtigen sind.;Handlungspflicht;muss;für die Festlegung, die Annahme und die Überwachung ... sorgt;Wirtschaft;das Leitungsorgan;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
32014L0065;Art. 9 Absatz 3 Unterabsatz 2 Satz 1 Buchstabe b;Das Leitungsorgan muss eine passende Firmenpolitik für Dienstleistungen, Tätigkeiten, Produkte und Geschäfte sicherstellen.;Unbeschadet der Anforderungen nach Artikel 88 Absatz 1 der Richtlinie 2013/36/EU müssen solche Regelungen gewährleisten, dass das Leitungsorgan: b) für die Festlegung, die Annahme und die Überwachung einer Firmenpolitik hinsichtlich der angebotenen und erbrachten bzw. gelieferten Dienstleistungen, Anlagetätigkeiten, Produkte und Geschäfte in Einklang mit der Risikotoleranz der Firma und den Besonderheiten und Bedürfnissen der Kunden der Firma, denen diese angeboten und für die diese erbracht bzw. geliefert werden, sorgt, gegebenenfalls einschließlich der Durchführung geeigneter Stresstests.;Handlungspflicht;muss;für die Festlegung, die Annahme und die Überwachung einer Firmenpolitik ... sorgt;Wirtschaft;das Leitungsorgan;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
32014L0065;Art. 9 Absatz 3 Unterabsatz 2 Satz 1 Buchstabe c;Das Leitungsorgan muss eine Vergütungspolitik für kundenbezogene Tätigkeiten sicherstellen.;Unbeschadet der Anforderungen nach Artikel 88 Absatz 1 der Richtlinie 2013/36/EU müssen solche Regelungen gewährleisten, dass das Leitungsorgan: c) für die Festlegung, die Annahme und die Überwachung einer Vergütungspolitik für Personen, die an der Erbringung von Dienstleistungen für Kunden beteiligt sind, sorgt, die auf eine verantwortungsvolle Unternehmensführung, auf eine faire Behandlung der Kunden und auf eine Vermeidung von Interessenkonflikten im Verhältnis zu den Kunden abzielt.;Handlungspflicht;muss;für die Festlegung, die Annahme und die Überwachung einer Vergütungspolitik ... sorgt;Wirtschaft;das Leitungsorgan;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32014L0065#art_9
