norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
5. VermBG;§ 9 Absatz 4;Der Versicherungsvertrag muss vorsehen, dass mindestens 50 Prozent des gezahlten Beitrags ab Vertragsbeginn berücksichtigt werden.;Der Versicherungsvertrag sieht vor, daß bereits ab Vertragsbeginn ein nicht kürzbarer Anteil von mindestens 50 Prozent des gezahlten Beitrags als Rückkaufswert (§ 169 des Versicherungsvertragsgesetzes) erstattet oder der Berechnung der prämienfreien Versicherungsleistung (§ 165 des Versicherungsvertragsgesetzes) zugrunde gelegt wird.;Handlungspflicht;muss;sieht vor, daß ... zugrunde gelegt wird;Wirtschaft;Der Versicherungsvertrag;https://www.gesetze-im-internet.de/vermbg_2/__9.html
5. VermBG;§ 9 Absatz 5;Die Gewinnanteile müssen für die Erhöhung der Versicherungsleistung oder auf Verlangen des Arbeitnehmers zur Verrechnung mit Beiträgen verwendet werden.;Die Gewinnanteile werden verwendet 1. zur Erhöhung der Versicherungsleistung oder 2. auf Verlangen des Arbeitnehmers zur Verrechnung mit fälligen Beiträgen, wenn er nach Vertragsabschluß arbeitslos geworden ist und die Arbeitslosigkeit mindestens ein Jahr lang ununterbrochen bestanden hat und im Zeitpunkt der Verrechnung noch besteht.;Handlungspflicht;muss;werden verwendet;Wirtschaft;Die Gewinnanteile;https://www.gesetze-im-internet.de/vermbg_2/__9.html
5. VermBG;§ 11 Absatz 1 Satz 1;Der Arbeitgeber muss auf schriftliches Verlangen einen Vertrag zur vermögenswirksamen Anlage abschließen.;Der Arbeitgeber hat auf schriftliches Verlangen des Arbeitnehmers einen Vertrag über die vermögenswirksame Anlage von Teilen des Arbeitslohns abzuschließen.;Handlungspflicht;muss;hat … abzuschließen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/vermbg_2/__11.html
5. VermBG;§ 11 Absatz 4 Satz 2;Der Arbeitgeber muss bei der Terminbestimmung die Mitbestimmung beachten und das vorgeschriebene Verfahren einhalten.;"Die Bestimmung dieses Termins unterliegt der Mitbestimmung des Betriebsrats oder der zuständigen Personalvertretung; das für die Mitbestimmung in sozialen Angelegenheiten vorgeschriebene Verfahren ist einzuhalten.";Duldungs-/Mitwirkungspflicht;muss;"unterliegt der Mitbestimmung; ist einzuhalten";Wirtschaft, Öffentliche Verwaltung;"der Arbeitgeber; der Betriebsrat oder die zuständige Personalvertretung";https://www.gesetze-im-internet.de/vermbg_2/__11.html
5. VermBG;§ 11 Absatz 4 Satz 3;Der Arbeitgeber muss den festgelegten Termin jährlich in geeigneter Form bekanntgeben.;Der nach Satz 1 bestimmte Termin ist den Arbeitnehmern in jedem Kalenderjahr erneut in geeigneter Form bekanntzugeben.;Informationspflicht;muss;ist … bekanntzugeben;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/vermbg_2/__11.html
5. VermBG;§ 14 Absatz 4 Satz 2;Der Arbeitnehmer muss den Antrag auf Arbeitnehmer-Sparzulage in der vorgeschriebenen Form stellen.;Der Arbeitnehmer hat den Antrag nach amtlich vorgeschriebenem Vordruck zu stellen.;Informationspflicht;muss;hat den Antrag … zu stellen;Bürgerinnen und Bürger;Der Arbeitnehmer;https://www.gesetze-im-internet.de/vermbg_2/__14.html
5. VermBG;§ 14 Absatz 5 Satz 1;Die zuständige Behörde muss einen Ablehnungsbescheid aufheben, wenn die gesetzlichen Voraussetzungen vorliegen.;Ein Bescheid über die Ablehnung der Festsetzung einer Arbeitnehmer-Sparzulage ist aufzuheben …;Handlungspflicht;muss;ist aufzuheben;Öffentliche Verwaltung;Ein Bescheid über die Ablehnung der Festsetzung einer Arbeitnehmer-Sparzulage;https://www.gesetze-im-internet.de/vermbg_2/__14.html
5. VermBG;§ 14 Absatz 5 Satz 1;Die zuständige Behörde muss die Arbeitnehmer-Sparzulage nachträglich festsetzen, wenn die gesetzlichen Voraussetzungen vorliegen.;… und die Arbeitnehmer-Sparzulage ist nachträglich festzusetzen, wenn der Einkommensteuerbescheid nach Ergehen des Ablehnungsbescheides geändert wird und dadurch erstmals festgestellt wird, dass die Einkommensgrenzen des § 13 Absatz 1 unterschritten sind.;Handlungspflicht;muss;ist nachträglich festzusetzen;Öffentliche Verwaltung;die Arbeitnehmer-Sparzulage;https://www.gesetze-im-internet.de/vermbg_2/__14.html
5. VermBG;§ 15 Absatz 1 Satz 1;Das Unternehmen, das Institut oder der genannte Gläubiger muss der Finanzbehörde bestimmte Angaben elektronisch übermitteln.;Das Unternehmen, das Institut oder der in § 3 Absatz 3 genannte Gläubiger hat der für die Besteuerung des Arbeitnehmers nach dem Einkommen zuständigen Finanzbehörde nach Maßgabe des § 93c der Abgabenordnung neben den in § 93c Absatz 1 der Abgabenordnung genannten Daten folgende Angaben zu übermitteln (elektronische Vermögensbildungsbescheinigung), wenn der Arbeitnehmer gegenüber der mitteilungspflichtigen Stelle in die Datenübermittlung eingewilligt hat: 1. den jeweiligen Jahresbetrag der nach § 2 Abs. 1 Nr. 1 bis 5, Abs. 2 bis 4 angelegten vermögenswirksamen Leistungen sowie die Art ihrer Anlage, 2. das Kalenderjahr, dem diese vermögenswirksamen Leistungen zuzuordnen sind, und 3. entweder das Ende der für die Anlageform vorgeschriebenen Sperrfrist nach diesem Gesetz oder bei einer Anlage nach § 2 Abs. 1 Nr. 4 das Ende der im Wohnungsbau-Prämiengesetz oder in der Verordnung zur Durchführung des Wohnungsbau-Prämiengesetzes genannten Sperr- und Rückzahlungsfristen.;Informationspflicht;muss;hat ... zu übermitteln;Wirtschaft;das Unternehmen, das Institut oder der in § 3 Absatz 3 genannte Gläubiger;https://www.gesetze-im-internet.de/vermbg_2/__15.html
5. VermBG;§ 15 Absatz 1 Satz 3;Der Arbeitnehmer muss die Einwilligung fristgerecht erteilen.;Die Einwilligung nach Satz 1 ist spätestens bis zum Ablauf des zweiten Kalenderjahres, das auf das Kalenderjahr der Anlage der vermögenswirksamen Leistungen folgt, zu erteilen.;Informationspflicht;muss;ist spätestens ... zu erteilen;Bürgerinnen und Bürger;der Arbeitnehmer;https://www.gesetze-im-internet.de/vermbg_2/__15.html
5. VermBG;§ 15 Absatz 1 Satz 4;Der Arbeitnehmer muss dem Mitteilungspflichtigen seine Identifikationsnummer mitteilen.;Dabei hat der Arbeitnehmer dem Mitteilungspflichtigen die Identifikationsnummer mitzuteilen.;Informationspflicht;muss;hat ... mitzuteilen;Bürgerinnen und Bürger;der Arbeitnehmer;https://www.gesetze-im-internet.de/vermbg_2/__15.html
5. VermBG;§ 15 Absatz 4;Das zuständige Finanzamt muss auf Anfrage Auskunft zur Anwendung der Vorschriften erteilen.;Das Finanzamt, das für die Besteuerung nach dem Einkommen der in Absatz 3 Genannten zuständig ist, hat auf deren Anfrage Auskunft darüber zu erteilen, wie im einzelnen Fall die Vorschriften über vermögenswirksame Leistungen anzuwenden sind, die nach § 2 Absatz 1 Nummer 1 bis 5 und Absatz 2 bis 4 angelegt werden.;Informationspflicht;muss;hat ... Auskunft ... zu erteilen;Öffentliche Verwaltung;das Finanzamt, das für die Besteuerung nach dem Einkommen der in Absatz 3 Genannten zuständig ist;https://www.gesetze-im-internet.de/vermbg_2/__15.html
5. VermBG;§ 17 Absatz 14 Satz 1;Das Bundesministerium der Finanzen muss den Zeitpunkt der erstmaligen Anwendung mitteilen und im Bundessteuerblatt veröffentlichen.;Das Bundesministerium der Finanzen teilt den Zeitpunkt der erstmaligen Anwendung der §§ 13 und 14 Absatz 4 sowie des § 15 in der Fassung des Artikels 18 des Gesetzes vom 26. Juni 2013 (BGBl. I S. 1809) durch ein im Bundessteuerblatt zu veröffentlichendes Schreiben mit.;Informationspflicht;muss;teilt … durch ein im Bundessteuerblatt zu veröffentlichendes Schreiben mit;Öffentliche Verwaltung;das Bundesministerium der Finanzen;https://www.gesetze-im-internet.de/vermbg_2/__17.html
5. VermBG;§ 17 Absatz 16;Das Unternehmen, das Institut oder der genannte Gläubiger muss Daten übermitteln, sofern kein schriftlicher Widerspruch des Arbeitnehmers vorliegt.;Zur Abwicklung von Verträgen, die vor dem 25. Mai 2018 unter den Voraussetzungen des § 15 Absatz 1 Satz 4 in der am 30. Juni 2013 geltenden Fassung abgeschlossen wurden, sind das Unternehmen, das Institut oder der in § 3 Absatz 3 genannte Gläubiger verpflichtet, die Daten nach Maßgabe des § 15 Absatz 1 Satz 1 zu übermitteln, es sei denn, der Arbeitnehmer hat der Datenübermittlung schriftlich widersprochen.;Informationspflicht;muss;sind … verpflichtet, die Daten … zu übermitteln;Wirtschaft;das Unternehmen, das Institut oder der in § 3 Absatz 3 genannte Gläubiger;https://www.gesetze-im-internet.de/vermbg_2/__17.html
