norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
WpPG;§ 4 Absatz 6 Satz 2;Der Emittent muss den Jahresabschluss als Anlage beifügen sowie hinterlegen und veröffentlichen, wenn keine Offenlegungspflicht besteht.;Ist der Emittent nach den handelsrechtlichen Vorschriften nicht verpflichtet, einen Jahresabschluss offenzulegen, ist der Jahresabschluss dem Wertpapier-Informationsblatt als Anlage beizufügen und mit diesem gemäß Absatz 1 Satz 1 zu hinterlegen und zu veröffentlichen.;Handlungspflicht;muss;ist … als Anlage beizufügen und … zu hinterlegen und zu veröffentlichen;Wirtschaft;Der Emittent;https://www.gesetze-im-internet.de/wppg/__4.html
WpPG;§ 4 Absatz 6 Satz 3;Ein Garantiegeber muss die Pflichten zu Jahresabschluss und Bereitstellung entsprechend erfüllen.;Im Falle eines Garantiegebers gelten die Sätze 1 und 2 entsprechend.;Informationspflicht;muss;gelten die Sätze 1 und 2 entsprechend;Wirtschaft;Im Falle eines Garantiegebers;https://www.gesetze-im-internet.de/wppg/__4.html
WpPG;§ 4 Absatz 7 Satz 2;Die Angaben im Wertpapier-Informationsblatt müssen kurz und allgemein verständlich sein.;Die Angaben in dem Wertpapier-Informationsblatt sind kurz zu halten und in allgemein verständlicher Sprache abzufassen.;Informationspflicht;muss;sind kurz zu halten und … abzufassen;Wirtschaft;Die Angaben in dem Wertpapier-Informationsblatt;https://www.gesetze-im-internet.de/wppg/__4.html
WpPG;§ 4 Absatz 7 Satz 3;Die Angaben im Wertpapier-Informationsblatt müssen redlich, eindeutig und nicht irreführend sein.;Sie müssen redlich und eindeutig und dürfen nicht irreführend sein.;Informationspflicht;muss;müssen redlich und eindeutig und dürfen nicht irreführend sein;Wirtschaft;Die Angaben in dem Wertpapier-Informationsblatt;https://www.gesetze-im-internet.de/wppg/__4.html
WpPG;§ 4 Absatz 7 Satz 4;Das Wertpapier-Informationsblatt darf nur ein bestimmtes Wertpapier betreffen und keine zweckfremden Werbe- oder sonstigen Informationen enthalten.;Das Wertpapier-Informationsblatt darf sich jeweils nur auf ein bestimmtes Wertpapier beziehen und keine werbenden oder sonstigen Informationen enthalten, die nicht dem in Absatz 3 genannten Zweck dienen.;Unterlassungspflicht;muss;darf sich jeweils nur auf ein bestimmtes Wertpapier beziehen und keine … Informationen enthalten;Wirtschaft;Das Wertpapier-Informationsblatt;https://www.gesetze-im-internet.de/wppg/__4.html
WpPG;§ 5 Absatz 1;Das Wertpapier-Informationsblatt ist der Bundesanstalt elektronisch zu übermitteln.;Das Wertpapier-Informationsblatt ist der Bundesanstalt elektronisch und in elektronisch durchsuchbarem Format über ihr Melde- und Veröffentlichungssystem zu übermitteln.;Informationspflicht;muss;ist der Bundesanstalt elektronisch und in elektronisch durchsuchbarem Format über ihr Melde- und Veröffentlichungssystem zu übermitteln;Wirtschaft;Das Wertpapier-Informationsblatt;https://www.gesetze-im-internet.de/wppg/__5.html
WpPG;§ 5 Absatz 3 Satz 1;Das hinterlegte Wertpapier-Informationsblatt ist rechtzeitig vor dem öffentlichen Angebot zu veröffentlichen.;Das hinterlegte Wertpapier-Informationsblatt muss mindestens einen Werktag vor dem öffentlichen Angebot entsprechend Artikel 21 Absatz 2 und 3 Unterabsatz 1 der Verordnung (EU) 2017/1129 veröffentlicht werden.;Handlungspflicht;muss;muss mindestens einen Werktag vor dem öffentlichen Angebot ... veröffentlicht werden;Wirtschaft;Das hinterlegte Wertpapier-Informationsblatt;https://www.gesetze-im-internet.de/wppg/__5.html
WpPG;§ 5 Absatz 3 Satz 2;Der Anbieter muss den freien Zugang zum Wertpapier-Informationsblatt sicherstellen.;"Der Anbieter hat sicherzustellen, dass das Wertpapier-Informationsblatt ohne Zugangsbeschränkung für jedermann zugänglich ist; die Regelungen des Artikels 21 Absatz 4 der Verordnung (EU) 2017/1129 gelten entsprechend.";Duldungs-/Mitwirkungspflicht;muss;hat sicherzustellen, dass ... ohne Zugangsbeschränkung für jedermann zugänglich ist;Wirtschaft;Der Anbieter;https://www.gesetze-im-internet.de/wppg/__5.html
WpPG;§ 5 Absatz 4 Satz 1;Die Bundesanstalt muss gestattete Wertpapier-Informationsblätter auf ihrer Webseite veröffentlichen.;Die Bundesanstalt veröffentlicht auf ihrer Webseite die nach § 4 gestatteten Wertpapier-Informationsblätter.;Handlungspflicht;muss;veröffentlicht auf ihrer Webseite;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__5.html
WpPG;§ 5 Absatz 4 Satz 3;Die Bundesanstalt muss auch die übermittelten aktualisierten Fassungen auf ihrer Webseite veröffentlichen.;"Die Bundesanstalt veröffentlicht auf ihrer Webseite auch die nach § 4 Absatz 8 Satz 1 übermittelten aktualisierten Fassungen der Wertpapier-Informationsblätter; Satz 2 gilt entsprechend.";Handlungspflicht;muss;veröffentlicht auf ihrer Webseite auch die ... übermittelten aktualisierten Fassungen;Öffentliche Verwaltung;Die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__5.html
WpPG;§ 7 Absatz 1;Der Anbieter muss in der Werbung auf das Wertpapier-Informationsblatt und seine Bezugsstelle hinweisen.;Der Anbieter hat bei Angeboten gemäß § 4 Absatz 1 Satz 1 dafür zu sorgen, dass in der Werbung für diese Angebote darauf hingewiesen wird, dass ein Wertpapier-Informationsblatt veröffentlicht wurde oder zur Veröffentlichung ansteht und wo das Wertpapier-Informationsblatt zu erhalten ist.;Informationspflicht;muss;hat … dafür zu sorgen, dass in der Werbung … darauf hingewiesen wird;Wirtschaft;Der Anbieter;https://www.gesetze-im-internet.de/wppg/__7.html
WpPG;§ 7 Absatz 2;Der Anbieter muss Werbung für die Angebote als Werbung erkennbar machen.;Der Anbieter hat bei Angeboten nach Absatz 1 dafür zu sorgen, dass die Werbung für diese Angebote klar als solche erkennbar ist.;Informationspflicht;muss;hat … dafür zu sorgen, dass die Werbung … klar als solche erkennbar ist;Wirtschaft;Der Anbieter;https://www.gesetze-im-internet.de/wppg/__7.html
WpPG;§ 7 Absatz 3;Der Anbieter muss dafür sorgen, dass Werbeinformationen korrekt, nicht irreführend und WIB-konsistent sind.;Der Anbieter hat bei Angeboten nach Absatz 1 dafür zu sorgen, dass die in der Werbung für diese Angebote enthaltenen Informationen weder unrichtig noch irreführend sind und mit den Informationen übereinstimmen, die in einem bereits veröffentlichten Wertpapier-Informationsblatt enthalten sind oder in einem noch zu veröffentlichenden Wertpapier-Informationsblatt enthalten sein müssen.;Informationspflicht;muss;hat … dafür zu sorgen, dass die … Informationen weder unrichtig noch irreführend sind und … übereinstimmen;Wirtschaft;Der Anbieter;https://www.gesetze-im-internet.de/wppg/__7.html
WpPG;§ 7 Absatz 4;Der Anbieter muss alle mündlich oder schriftlich verbreiteten Informationen mit dem Wertpapier-Informationsblatt abstimmen.;Der Anbieter hat bei Angeboten nach Absatz 1 dafür zu sorgen, dass alle mündlich oder schriftlich verbreiteten Informationen über diese Angebote, auch wenn sie nicht zu Werbezwecken dienen, mit den im Wertpapier-Informationsblatt enthaltenen Informationen übereinstimmen.;Informationspflicht;muss;hat … dafür zu sorgen, dass … mit den im Wertpapier-Informationsblatt enthaltenen Informationen übereinstimmen;Wirtschaft;Der Anbieter;https://www.gesetze-im-internet.de/wppg/__7.html
WpPG;§ 7 Absatz 5;Der Anbieter muss offengelegte wesentliche Informationen in das Wertpapier-Informationsblatt oder eine Aktualisierung aufnehmen.;Falls bei Angeboten nach Absatz 1 wesentliche Informationen vom Anbieter oder vom Emittenten offengelegt und mündlich oder schriftlich an einen oder mehrere ausgewählte Anleger gerichtet werden, müssen diese vom Anbieter in das Wertpapier-Informationsblatt oder in eine Aktualisierung des Wertpapier-Informationsblatts gemäß § 4 Absatz 8 aufgenommen werden.;Informationspflicht;muss;müssen diese vom Anbieter … aufgenommen werden;Wirtschaft;der Anbieter;https://www.gesetze-im-internet.de/wppg/__7.html
WpPG;§ 8 Satz 1;Mindestens einer der genannten Beteiligten muss die Verantwortung für den Prospektinhalt ausdrücklich übernehmen.;Die Verantwortung für den Inhalt des Prospekts haben zumindest der Anbieter, der Emittent, der Zulassungsantragsteller oder der Garantiegeber ausdrücklich zu übernehmen.;Handlungspflicht;muss;haben ... ausdrücklich zu übernehmen;Wirtschaft;der Anbieter, der Emittent, der Zulassungsantragsteller oder der Garantiegeber;https://www.gesetze-im-internet.de/wppg/__8.html
WpPG;§ 8 Satz 2;Bei einem Prospekt für ein öffentliches Wertpapierangebot muss der Anbieter die Verantwortung übernehmen.;Bei einem Prospekt für das öffentliche Angebot von Wertpapieren nach Artikel 3 Absatz 1 der Verordnung (EU) 2017/1129 hat in jedem Fall der Anbieter die Verantwortung für den Inhalt des Prospekts zu übernehmen.;Handlungspflicht;muss;hat in jedem Fall ... zu übernehmen;Wirtschaft;der Anbieter;https://www.gesetze-im-internet.de/wppg/__8.html
WpPG;§ 8 Satz 3;Bei einem Zulassungsprospekt muss neben dem Emittenten auch das jeweils mitantragstellende Kredit-, Finanzdienstleistungs- oder Wertpapierinstitut bzw. das tätige Unternehmen die Verantwortung übernehmen.;Sollen auf Grund des Prospekts Wertpapiere zum Handel an einem geregelten Markt zugelassen werden, so hat neben dem Emittenten auch das Kreditinstitut, das Finanzdienstleistungsinstitut, das Wertpapierinstitut oder das nach § 53 Absatz 1 Satz 1 oder § 53b Absatz 1 Satz 1 des Kreditwesengesetzes tätige Unternehmen, sofern dieses mit dem Emittenten zusammen die Zulassung der Wertpapiere beantragt, die Verantwortung für den Prospekt zu übernehmen.;Handlungspflicht;muss;hat ... die Verantwortung für den Prospekt zu übernehmen;Wirtschaft;der Emittent, das Kreditinstitut, das Finanzdienstleistungsinstitut, das Wertpapierinstitut oder das nach § 53 Absatz 1 Satz 1 oder § 53b Absatz 1 Satz 1 des Kreditwesengesetzes tätige Unternehmen;https://www.gesetze-im-internet.de/wppg/__8.html
WpPG;§ 8 Satz 4;Wird eine Garantie gestellt, muss auch der Garantiegeber die Verantwortung für den Prospektinhalt übernehmen.;Wenn eine Garantie für die Wertpapiere gestellt wird, hat auch der Garantiegeber die Verantwortung für den Inhalt des Prospekts zu übernehmen.;Handlungspflicht;muss;hat auch ... zu übernehmen;Wirtschaft;der Garantiegeber;https://www.gesetze-im-internet.de/wppg/__8.html
WpPG;§ 18 Absatz 2 Satz 2;Der Verpflichtete muss verlangte Auskünfte, Informationen, Unterlagen und Kopien elektronisch übermitteln.;Diese sind auf ihr Verlangen elektronisch zu übermitteln.;Informationspflicht;muss;sind auf ihr Verlangen elektronisch zu übermitteln;Bürgerinnen und Bürger, Wirtschaft, Öffentliche Verwaltung;der Verpflichtete;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 3 Satz 3;Die Bundesanstalt muss in Auskunfts- und Vorlegungsersuchen auf ihre Befugnis nach Satz 1 hinweisen.;In einem Auskunfts- und Vorlegungsersuchen nach Absatz 2 ist auf die Befugnis nach Satz 1 hinzuweisen.;Handlungspflicht;muss;ist auf die Befugnis nach Satz 1 hinzuweisen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 3 Satz 4;Die Bundesanstalt darf in der Bekanntmachung nur erforderliche personenbezogene Daten verwenden.;Die Bekanntmachung darf nur diejenigen personenbezogenen Daten enthalten, die zur Identifizierung des Anbieters, Zulassungsantragstellers oder Emittenten erforderlich sind.;Unterlassungspflicht;muss;darf nur diejenigen personenbezogenen Daten enthalten;Öffentliche Verwaltung;die Bekanntmachung;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 3 Satz 5;Die Bundesanstalt muss bei nicht bestandskräftigen Maßnahmen einen Hinweis hinzufügen.;Bei nicht bestandskräftigen Maßnahmen ist folgender Hinweis hinzuzufügen: „Diese Maßnahme ist noch nicht bestandskräftig. “;Handlungspflicht;muss;ist folgender Hinweis hinzuzufügen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 3 Satz 6;Die Bundesanstalt muss den Stand und Ausgang eines Rechtsmittelverfahrens bekannt machen.;Wurde gegen die Maßnahme ein Rechtsmittel eingelegt, sind der Stand und der Ausgang des Rechtsmittelverfahrens bekannt zu machen.;Handlungspflicht;muss;sind der Stand und der Ausgang des Rechtsmittelverfahrens bekannt zu machen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 3 Satz 7;Die Bundesanstalt muss die Bekanntmachung nach fünf Jahren löschen.;Die Bekanntmachung ist nach fünf Jahren zu löschen.;Handlungspflicht;muss;ist nach fünf Jahren zu löschen;Öffentliche Verwaltung;die Bekanntmachung;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 3 Satz 8;Die Bundesanstalt muss unter bestimmten Gefährdungslagen von einer Bekanntmachung absehen.;Die Bundesanstalt sieht von einer Bekanntmachung ab, wenn die Bekanntmachung die Finanzmärkte der Bundesrepublik Deutschland oder eines oder mehrerer Staaten des Europäischen Wirtschaftsraums erheblich gefährden würde.;Unterlassungspflicht;muss;sieht von einer Bekanntmachung ab;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 4 Satz 1;Die Bundesanstalt muss ein öffentliches Angebot in den gesetzlich genannten Fällen untersagen.;Die Bundesanstalt hat ein öffentliches Angebot zu untersagen, wenn 1. entgegen Artikel 3, auch in Verbindung mit Artikel 5 der Verordnung (EU) 2017/1129, kein Prospekt veröffentlicht wurde, 2. entgegen Artikel 20 der Verordnung (EU) 2017/1129 in Verbindung mit den Vorgaben in Kapitel V der Delegierten Verordnung (EU) 2019/980 ein Prospekt veröffentlicht wird, 3. der Prospekt nicht mehr nach Artikel 12 der Verordnung (EU) 2017/1129 gültig ist, 4. entgegen den in Artikel 18 der Delegierten Verordnung (EU) 2019/979 bestimmten Fällen kein Nachtrag veröffentlicht wurde, 5. entgegen § 4 Absatz 1 kein Wertpapier-Informationsblatt hinterlegt und veröffentlicht wurde oder 6. entgegen § 4 Absatz 2 ein Wertpapier-Informationsblatt veröffentlicht wird.;Handlungspflicht;muss;hat ein öffentliches Angebot zu untersagen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18 Absatz 9 Satz 2;Die Bundesanstalt muss den Verpflichteten über sein Auskunftsverweigerungsrecht belehren.;Der Verpflichtete ist über sein Recht zur Verweigerung der Auskunft zu belehren.;Handlungspflicht;muss;ist über sein Recht zur Verweigerung der Auskunft zu belehren;Öffentliche Verwaltung;der Verpflichtete;https://www.gesetze-im-internet.de/wppg/__18.html
WpPG;§ 18a Absatz 8 Satz 2;Jedermann muss verlangte Auskünfte, Informationen, Unterlagen und Kopien elektronisch übermitteln.;Diese sind auf ihr Verlangen elektronisch zu übermitteln.;Duldungs-/Mitwirkungspflicht;muss;Diese sind auf ihr Verlangen elektronisch zu übermitteln;Bürgerinnen und Bürger, Wirtschaft;jedermann;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 18a Absatz 11;Die Bundesanstalt muss ein öffentliches Angebot untersagen, wenn kein Informationsblatt veröffentlicht wurde.;Die Bundesanstalt hat ein öffentliches Angebot einer europäischen grünen Anleihe zu untersagen, wenn für die Anleihe entgegen Artikel 10 Absatz 1 in Verbindung mit Artikel 15 Absatz 1 Satz 1 Buchstabe a der Verordnung (EU) 2023/2631 kein Informationsblatt veröffentlicht wurde.;Handlungspflicht;muss;hat ... zu untersagen;Öffentliche Verwaltung;Die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 18a Absatz 13 Satz 3;Die Bundesanstalt muss in Auskunfts- und Vorlegungsersuchen auf ihre Bekanntmachungsbefugnis hinweisen.;In einem Auskunfts- und Vorlegungsersuchen nach Absatz 8 ist auf die Befugnis nach den Sätzen 1 und 2 hinzuweisen.;Handlungspflicht;muss;ist auf die Befugnis ... hinzuweisen;Öffentliche Verwaltung;Die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 18a Absatz 13 Satz 4;Die Bundesanstalt darf in der Bekanntmachung nur erforderliche personenbezogene Daten verwenden.;Die Bekanntmachung darf nur diejenigen personenbezogenen Daten enthalten, die zur Identifizierung des Emittenten erforderlich sind.;Unterlassungspflicht;muss;darf nur diejenigen personenbezogenen Daten enthalten;Öffentliche Verwaltung;Die Bekanntmachung;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 18a Absatz 13 Sätze 5 bis 6;Die Bundesanstalt muss der Bekanntmachung bestimmte Hinweise und Verfahrensangaben hinzufügen.;Bei nicht bestandskräftigen Maßnahmen ist folgender Hinweis hinzuzufügen: „Diese Maßnahme ist noch nicht bestandskräftig.“. Wurde gegen die Maßnahme ein Rechtsmittel eingelegt, sind der Stand und der Ausgang des Rechtsmittelverfahrens bekannt zu machen.;Handlungspflicht;muss;"ist folgender Hinweis hinzuzufügen; sind ... bekannt zu machen";Öffentliche Verwaltung;Die Bekanntmachung;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 18a Absatz 13 Satz 7;Die Bundesanstalt muss die Bekanntmachung spätestens nach fünf Jahren löschen.;Die Bekanntmachung ist spätestens nach fünf Jahren zu löschen.;Handlungspflicht;muss;ist spätestens nach fünf Jahren zu löschen;Öffentliche Verwaltung;Die Bekanntmachung;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 18a Absatz 13 Satz 8;Die Bundesanstalt muss von einer Bekanntmachung absehen, wenn dadurch die Finanzmärkte erheblich gefährdet würden.;Die Bundesanstalt sieht von einer Bekanntmachung ab, wenn die Bekanntmachung die Finanzmärkte der Bundesrepublik Deutschland oder eines oder mehrerer Staaten des Europäischen Wirtschaftsraums erheblich gefährden würde.;Unterlassungspflicht;muss;sieht von einer Bekanntmachung ab;Öffentliche Verwaltung;Die Bundesanstalt;https://www.gesetze-im-internet.de/wppg/__18a.html
WpPG;§ 19 Absatz 1 Satz 1;Die bei der Bundesanstalt Beschäftigten und beauftragten Personen dürfen bestimmte vertrauliche Tatsachen nicht unbefugt offenbaren oder verwerten.;Die bei der Bundesanstalt Beschäftigten und die nach § 4 Abs. 3 des Finanzdienstleistungsaufsichtsgesetzes beauftragten Personen dürfen die ihnen bei ihrer Tätigkeit bekannt gewordenen Tatsachen, deren Geheimhaltung im Interesse eines nach diesem Gesetz Verpflichteten, der zuständigen Behörden oder eines Dritten liegt, insbesondere Geschäfts- und Betriebsgeheimnisse sowie personenbezogene Daten, nicht unbefugt offenbaren oder verwerten, auch wenn sie nicht mehr im Dienst sind oder ihre Tätigkeit beendet ist.;Unterlassungspflicht;muss;dürfen ... nicht unbefugt offenbaren oder verwerten;Öffentliche Verwaltung;die bei der Bundesanstalt Beschäftigten und die nach § 4 Abs. 3 des Finanzdienstleistungsaufsichtsgesetzes beauftragten Personen;https://www.gesetze-im-internet.de/wppg/__19.html
WpPG;§ 19 Absatz 1 Satz 2;Andere Personen mit dienstlicher Kenntnis dürfen die dort genannten Tatsachen ebenfalls nicht unbefugt offenbaren oder verwerten.;Dies gilt auch für andere Personen, die durch dienstliche Berichterstattung Kenntnis von den in Satz 1 bezeichneten Tatsachen erhalten.;Unterlassungspflicht;muss;Dies gilt auch für ...;Öffentliche Verwaltung;andere Personen, die durch dienstliche Berichterstattung Kenntnis von den in Satz 1 bezeichneten Tatsachen erhalten;https://www.gesetze-im-internet.de/wppg/__19.html
