norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
KStG;§ 16 Satz 1;Die Organgesellschaft muss ihr Einkommen in Höhe von 20/17 der geleisteten Ausgleichszahlungen selbst versteuern.;Die Organgesellschaft hat ihr Einkommen in Höhe von 20/17 der geleisteten Ausgleichszahlungen selbst zu versteuern.;Handlungspflicht;muss;hat ihr Einkommen … selbst zu versteuern;Wirtschaft;Die Organgesellschaft;https://www.gesetze-im-internet.de/kstg_1977/__16.html
KStG;§ 16 Satz 2;Die Organgesellschaft muss bei erfüllter Ausgleichsverpflichtung 20/17 der geleisteten Ausgleichszahlungen anstelle des Organträgers versteuern.;Ist die Verpflichtung zum Ausgleich vom Organträger erfüllt worden, so hat die Organgesellschaft 20/17 der geleisteten Ausgleichszahlungen an Stelle des Organträgers zu versteuern.;Handlungspflicht;muss;hat … zu versteuern;Wirtschaft;die Organgesellschaft;https://www.gesetze-im-internet.de/kstg_1977/__16.html
KStG;§ 19 Absatz 4 Satz 2;Für jeden Gesellschafter ist der entsprechende Teilbetrag abzuziehen.;Bei jedem Gesellschafter ist der Teilbetrag abzuziehen, der dem auf den Gesellschafter entfallenden Bruchteil des dem Organträger zuzurechnenden Einkommens der Organgesellschaft entspricht.;Handlungspflicht;muss;ist der Teilbetrag abzuziehen;Öffentliche Verwaltung;jedem Gesellschafter;https://www.gesetze-im-internet.de/kstg_1977/__19.html
KStG;§ 19 Absatz 5;Die einbehaltene Steuer ist anzurechnen.;Sind in dem Einkommen der Organgesellschaft Betriebseinnahmen enthalten, die einem Steuerabzug unterlegen haben, so ist die einbehaltene Steuer auf die Körperschaftsteuer oder die Einkommensteuer des Organträgers oder, wenn der Organträger eine Personengesellschaft ist, anteilig auf die Körperschaftsteuer oder die Einkommensteuer der Gesellschafter anzurechnen.;Handlungspflicht;muss;ist die einbehaltene Steuer … anzurechnen;Öffentliche Verwaltung;die einbehaltene Steuer;https://www.gesetze-im-internet.de/kstg_1977/__19.html
KStG;§ 20 Absatz 2 Satz 3;Die Niederlassungen der Versicherungsunternehmen müssen die genannte Verordnung entsprechend anwenden.;Für Zwecke der Sätze 1 und 2 haben die Niederlassungen der Versicherungsunternehmen im Sinne des § 341 Absatz 2 Satz 2 des Handelsgesetzbuchs die auf Grund des § 55a des Versicherungsaufsichtsgesetzes in der am 31. Dezember 2015 geltenden Fassung erlassene Verordnung über die Berichterstattung von Versicherungsunternehmen gegenüber der Bundesanstalt für Finanzdienstleistungsaufsicht entsprechend anzuwenden.;Handlungspflicht;muss;haben … entsprechend anzuwenden;Wirtschaft;die Niederlassungen der Versicherungsunternehmen im Sinne des § 341 Absatz 2 Satz 2 des Handelsgesetzbuchs;https://www.gesetze-im-internet.de/kstg_1977/__20.html
KStG;§ 21 Absatz 1 Satz 6;Es müssen die Kapitalanlagen ausgesondert werden, bei denen das Anlagerisiko nicht vom Versicherungsunternehmen getragen wird.;Dabei sind die Kapitalanlagen auszusondern, bei denen das Anlagerisiko nicht vom Versicherungsunternehmen getragen wird.;Handlungspflicht;muss;sind ... auszusondern;Wirtschaft;die Kapitalanlagen;https://www.gesetze-im-internet.de/kstg_1977/__21.html
KStG;§ 21a Absatz 1 Satz 1;Versicherungsunternehmen und Pensionsfonds müssen die genannte steuerliche Bewertungsregel anwenden.;§ 6 Abs. 1 Nr. 3a Buchstabe e des Einkommensteuergesetzes ist von Versicherungsunternehmen und Pensionsfonds mit der der Maßgabe anzuwenden, dass Deckungsrückstellungen im Sinne des § 341f des Handelsgesetzbuchs mit dem sich für die zugrunde liegenden Verträge aus der Bestimmung in Verbindung mit § 25 der Verordnung über die Rechnungslegung von Versicherungsunternehmen oder in Verbindung mit der auf Grund des § 240 Satz 1 Nummer 10 des Versicherungsaufsichtsgesetzes erlassenen Rechtsverordnung ergebenden Höchstzinssatz oder einem niedrigeren zulässigerweise verwendeten Zinssatz abgezinst werden können.;Handlungspflicht;muss;ist von Versicherungsunternehmen und Pensionsfonds ... anzuwenden;Wirtschaft;Versicherungsunternehmen und Pensionsfonds;https://www.gesetze-im-internet.de/kstg_1977/__21a.html
KStG;§ 25 Absatz 1 Satz 1;Steuerpflichtige Genossenschaften und land- und forstwirtschaftlich tätige Vereine müssen einen Freibetrag vom Einkommen abziehen.;Vom Einkommen der steuerpflichtigen Genossenschaften sowie der steuerpflichtigen Vereine, deren Tätigkeit sich auf den Betrieb der Land- und Forstwirtschaft beschränkt, ist ein Freibetrag in Höhe von 15 000 Euro, höchstens jedoch in Höhe des Einkommens, im Veranlagungszeitraum der Gründung und in den folgenden neun Veranlagungszeiträumen abzuziehen.;Handlungspflicht;muss;ist … abzuziehen;Wirtschaft;die steuerpflichtigen Genossenschaften sowie die steuerpflichtigen Vereine, deren Tätigkeit sich auf den Betrieb der Land- und Forstwirtschaft beschränkt;https://www.gesetze-im-internet.de/kstg_1977/__25.html
KStG;§ 27 Absatz 1 Satz 1;Die unbeschränkt steuerpflichtige Kapitalgesellschaft muss die nicht in das Nennkapital geleisteten Einlagen jährlich auf einem besonderen Konto ausweisen.;Die unbeschränkt steuerpflichtige Kapitalgesellschaft hat die nicht in das Nennkapital geleisteten Einlagen am Schluss jedes Wirtschaftsjahrs auf einem besonderen Konto (steuerliches Einlagekonto) auszuweisen.;Handlungspflicht;muss;hat ... auszuweisen;Wirtschaft;die unbeschränkt steuerpflichtige Kapitalgesellschaft;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 1 Satz 2;Das steuerliche Einlagekonto muss fortgeschrieben werden.;Das steuerliche Einlagekonto ist ausgehend von dem Bestand am Ende des vorangegangenen Wirtschaftsjahrs um die jeweiligen Zu- und Abgänge des Wirtschaftsjahrs fortzuschreiben.;Handlungspflicht;muss;ist ... fortzuschreiben;Wirtschaft;das steuerliche Einlagekonto;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 2 Satz 4;Kapitalgesellschaften müssen jährlich Erklärungen zur gesonderten Feststellung von Besteuerungsgrundlagen abgeben.;Kapitalgesellschaften haben auf den Schluss jedes Wirtschaftsjahrs Erklärungen zur gesonderten Feststellung von Besteuerungsgrundlagen abzugeben.;Informationspflicht;muss;haben ... abzugeben;Wirtschaft;Kapitalgesellschaften;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 3 Satz 1;Eine Kapitalgesellschaft muss ihren Anteilseignern bestimmte Angaben bescheinigen.;Erbringt eine Kapitalgesellschaft für eigene Rechnung Leistungen, die nach Absatz 1 Satz 3 als Abgang auf dem steuerlichen Einlagekonto zu berücksichtigen sind, so ist sie verpflichtet, ihren Anteilseignern die folgenden Angaben nach amtlich vorgeschriebenem Muster zu bescheinigen: 1. den Namen und die Anschrift des Anteilseigners, 2. die Höhe der Leistungen, soweit das steuerliche Einlagekonto gemindert wurde, 3. den Zahlungstag.;Informationspflicht;muss;ist sie verpflichtet, ... zu bescheinigen;Wirtschaft;eine Kapitalgesellschaft;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 4 Satz 1;Das Institut muss dem Anteilseigner eine Bescheinigung erteilen.;Ist die in Absatz 1 bezeichnete Leistung einer Kapitalgesellschaft von der Vorlage eines Dividendenscheins abhängig und wird sie für Rechnung der Kapitalgesellschaft durch ein inländisches Kreditinstitut erbracht, so hat das Institut dem Anteilseigner eine Bescheinigung mit den in Absatz 3 Satz 1 bezeichneten Angaben nach amtlich vorgeschriebenem Muster zu erteilen.;Informationspflicht;muss;so hat das Institut ... zu erteilen;Wirtschaft;das Institut;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 5 Satz 3;In den genannten Fällen dürfen Steuerbescheinigungen weder berichtigt noch erstmals erteilt werden.;In den Fällen der Sätze 1 und 2 ist eine Berichtigung oder erstmalige Erteilung von Steuerbescheinigungen im Sinne des Absatzes 3 nicht zulässig.;Unterlassungspflicht;muss;nicht zulässig;Wirtschaft;die in Absatz 3 genannten Bescheinigungen;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 8 Satz 3;Die Körperschaft oder Personenvereinigung muss einen Antrag auf gesonderte Feststellung stellen.;Der als Einlagenrückgewähr zu berücksichtigende Betrag wird auf Antrag der Körperschaft oder Personenvereinigung für das jeweilige Wirtschaftsjahr gesondert festgestellt.;Informationspflicht;muss;auf Antrag der Körperschaft oder Personenvereinigung;Wirtschaft;die Körperschaft oder Personenvereinigung;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 8 Satz 4;Der Antrag muss fristgerecht nach amtlich vorgeschriebenem Vordruck gestellt werden.;Der Antrag ist nach amtlich vorgeschriebenem Vordruck bis zum Ende des zwölften Monats zu stellen, der auf das Ende des Wirtschaftsjahres folgt, in dem die Leistung erfolgt ist.;Informationspflicht;muss;ist ... zu stellen;Wirtschaft;der Antrag;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 27 Absatz 8 Satz 7;Im Antrag müssen die für die Berechnung erforderlichen Umstände dargelegt werden.;Im Antrag sind die für die Berechnung der Einlagenrückgewähr erforderlichen Umstände darzulegen.;Informationspflicht;muss;sind ... darzulegen;Wirtschaft;der Antrag;https://www.gesetze-im-internet.de/kstg_1977/__27.html
KStG;§ 28 Absatz 1 Satz 3;Betroffene Körperschaften müssen die betreffenden Teile des Nennkapitals getrennt ausweisen und gesondert feststellen.;Enthält das Nennkapital auch Beträge, die ihm durch Umwandlung von sonstigen Rücklagen mit Ausnahme von aus Einlagen der Anteilseigner stammenden Beträgen zugeführt worden sind, so sind diese Teile des Nennkapitals getrennt auszuweisen und gesondert festzustellen (Sonderausweis).;Handlungspflicht;muss;sind ... getrennt auszuweisen und gesondert festzustellen;Wirtschaft;Enthält das Nennkapital auch Beträge, die ihm durch Umwandlung von sonstigen Rücklagen mit Ausnahme von aus Einlagen der Anteilseigner stammenden Beträgen zugeführt worden sind;https://www.gesetze-im-internet.de/kstg_1977/__28.html
KStG;§ 31 Absatz 1 Satz 2;Die Festsetzungsbeträge sind auf volle Euro zu runden.;Die sich im Zuge der Festsetzung ergebenden einzelnen Körperschaftsteuerbeträge sind jeweils zu Gunsten des Steuerpflichtigen auf volle Euro-Beträge zu runden.;Handlungspflicht;muss;sind jeweils zu Gunsten des Steuerpflichtigen auf volle Euro-Beträge zu runden;Öffentliche Verwaltung;die sich im Zuge der Festsetzung ergebenden einzelnen Körperschaftsteuerbeträge;https://www.gesetze-im-internet.de/kstg_1977/__31.html
KStG;§ 31 Absatz 1a Satz 1;Die Erklärungen sind elektronisch zu übermitteln.;Die Körperschaftsteuererklärung und die Erklärung zur gesonderten Feststellung von Besteuerungsgrundlagen sind nach amtlich vorgeschriebenem Datensatz über die amtlich bestimmte Schnittstelle elektronisch zu übermitteln.;Informationspflicht;muss;sind … elektronisch zu übermitteln;Wirtschaft;Die Körperschaftsteuererklärung und die Erklärung zur gesonderten Feststellung von Besteuerungsgrundlagen;https://www.gesetze-im-internet.de/kstg_1977/__31.html
KStG;§ 31 Absatz 1a Satz 2;Die Erklärungen sind im Härtefall auf Vordruck abzugeben und zu unterschreiben.;"Auf Antrag kann die Finanzbehörde zur Vermeidung unbilliger Härten auf eine elektronische Übermittlung verzichten; in diesem Fall sind die Erklärungen nach amtlich vorgeschriebenem Vordruck abzugeben und vom gesetzlichen Vertreter des Steuerpflichtigen eigenhändig zu unterschreiben.";Informationspflicht;muss;sind … abzugeben und … zu unterschreiben;Wirtschaft;die Erklärungen;https://www.gesetze-im-internet.de/kstg_1977/__31.html
KStG;§ 31 Absatz 2;Die Vorauszahlungen auf die Körperschaftsteuer sind während des Wirtschaftsjahrs zu entrichten.;… dass die Vorauszahlungen auf die Körperschaftsteuer bereits während des Wirtschaftsjahrs zu entrichten sind, das im Veranlagungszeitraum endet.;Handlungspflicht;muss;sind … zu entrichten;Wirtschaft;die Vorauszahlungen auf die Körperschaftsteuer;https://www.gesetze-im-internet.de/kstg_1977/__31.html
KStG;§ 32 Absatz 3 Satz 1;Die andere Körperschaft muss von den genannten inländischen Einkünften einen Steuerabzug vornehmen.;"Von den inländischen Einkünften im Sinne des § 2 Nr. 2 zweiter Halbsatz ist ein Steuerabzug vorzunehmen; Entsprechendes gilt, wenn die inländischen Einkünfte im Sinne des § 2 Nr. 2 zweiter Halbsatz von einer nach § 5 Abs. 1 oder nach anderen Gesetzen als dem Körperschaftsteuergesetz steuerbefreiten Körperschaft, Personenvereinigung oder Vermögensmasse erzielt werden.";Handlungspflicht;muss;ist ein Steuerabzug vorzunehmen;Öffentliche Verwaltung, Wirtschaft;die andere Körperschaft;https://www.gesetze-im-internet.de/kstg_1977/__32.html
KStG;§ 32 Absatz 3 Satz 5;Die überlassende Körperschaft muss der anderen Körperschaft den notwendigen Betrag zur Verfügung stellen.;"In Fällen des Satzes 4 hat die überlassende Körperschaft der anderen Körperschaft den zur Deckung der Kapitalertragsteuer notwendigen Betrag zur Verfügung zu stellen; § 44 Absatz 1 Satz 10 und 11 des Einkommensteuergesetzes gilt entsprechend.";Handlungspflicht;muss;hat ... zur Verfügung zu stellen;Öffentliche Verwaltung, Wirtschaft;die überlassende Körperschaft;https://www.gesetze-im-internet.de/kstg_1977/__32.html
KStG;§ 32 Absatz 5 Satz 3 bis 5;Der Gläubiger der Kapitalerträge muss die Voraussetzungen für die Erstattung nachweisen.;Der Gläubiger der Kapitalerträge hat die Voraussetzungen für die Erstattung nachzuweisen. Er hat insbesondere durch eine Bescheinigung der Steuerbehörden seines Ansässigkeitsstaates nachzuweisen, dass er in diesem Staat als steuerlich ansässig betrachtet wird, dort unbeschränkt körperschaftsteuerpflichtig und nicht von der Körperschaftsteuer befreit sowie der tatsächliche Empfänger der Kapitalerträge ist. Aus der Bescheinigung der ausländischen Steuerverwaltung muss hervorgehen, dass die deutsche Kapitalertragsteuer nicht angerechnet, nicht abgezogen oder nicht vorgetragen werden kann und inwieweit eine Anrechnung, ein Abzug oder Vortrag auch tatsächlich nicht erfolgt ist.;Informationspflicht;muss;hat ... nachzuweisen;Wirtschaft;der Gläubiger der Kapitalerträge;https://www.gesetze-im-internet.de/kstg_1977/__32.html
KStG;§ 34 Absatz 2 Satz 4;Wer einen Widerruf wirksam machen will, muss ihn fristgerecht erklären.;Der Widerruf ist spätestens bis zur Unanfechtbarkeit der Steuerfestsetzung des Kalenderjahrs zu erklären, für das er gelten soll.;Handlungspflicht;muss;ist spätestens … zu erklären;Wirtschaft;Der Widerruf;https://www.gesetze-im-internet.de/kstg_1977/__34.html
KStG;§ 36 Absatz 7;Die Endbestände sind getrennt auszuweisen und gesondert festzustellen.;"Die Endbestände sind getrennt auszuweisen und werden gesondert festgestellt; dabei sind die verbleibenden unbelasteten Teilbeträge im Sinne des § 30 Abs. 2 Nr. 1 und 3 des Körperschaftsteuergesetzes in der Fassung der Bekanntmachung vom 22. April 1999 (BGBl. I S. 817), das zuletzt durch Artikel 4 des Gesetzes vom 14. Juli 2000 (BGBl. I S. 1034) geändert worden ist, in einer Summe auszuweisen.";Informationspflicht;muss;sind getrennt auszuweisen und werden gesondert festgestellt;Öffentliche Verwaltung;Die Endbestände;https://www.gesetze-im-internet.de/kstg_1977/__36.html
KStG;§ 37 Absatz 3 Satz 4;Die leistende Körperschaft muss der Empfängerin die genannten Angaben bescheinigen.;Die leistende Körperschaft hat der Empfängerin die folgenden Angaben nach amtlich vorgeschriebenem Muster zu bescheinigen: 1. den Namen und die Anschrift des Anteilseigners, 2. die Höhe des in Anspruch genommenen Körperschaftsteuerminderungsbetrags, 3. den Zahlungstag.;Informationspflicht;muss;hat der Empfängerin … zu bescheinigen;Wirtschaft;die leistende Körperschaft;https://www.gesetze-im-internet.de/kstg_1977/__37.html
KStG;§ 38 Absatz 1 Satz 1;Die Finanzverwaltung muss den positiven Endbetrag fortschreiben und gesondert feststellen.;Ein positiver Endbetrag im Sinne des § 36 Abs. 7 aus dem Teilbetrag im Sinne des § 30 Abs. 2 Nr. 2 in der Fassung des Artikels 4 des Gesetzes vom 14. Juli 2000 (BGBl. I S. 1034) ist auch zum Schluss der folgenden Wirtschaftsjahre fortzuschreiben und gesondert festzustellen.;Informationspflicht;muss;ist auch zum Schluss der folgenden Wirtschaftsjahre fortzuschreiben und gesondert festzustellen;Öffentliche Verwaltung;Ein positiver Endbetrag;https://www.gesetze-im-internet.de/kstg_1977/__38.html
KStG;§ 38 Absatz 3 Satz 2;Der Anteilseigner muss der ausschüttenden Körperschaft seine Befreiung nachweisen.;Der Anteilseigner ist verpflichtet, der ausschüttenden Körperschaft seine Befreiung durch eine Bescheinigung des Finanzamts nachzuweisen, es sei denn, er ist eine juristische Person des öffentlichen Rechts.;Informationspflicht;muss;ist verpflichtet, … nachzuweisen;Wirtschaft;Der Anteilseigner;https://www.gesetze-im-internet.de/kstg_1977/__38.html
KStG;§ 38 Absatz 6 Satz 1;Die Körperschaft oder ihr Rechtsnachfolger muss den Körperschaftsteuererhöhungsbetrag in zehn Jahresbeträgen entrichten.;Die Körperschaft oder deren Rechtsnachfolger hat den sich nach Absatz 5 ergebenden Körperschaftsteuererhöhungsbetrag innerhalb eines Zeitraums von 2008 bis 2017 in zehn gleichen Jahresbeträgen zu entrichten (Zahlungszeitraum).;Handlungspflicht;muss;hat … zu entrichten;Wirtschaft;die Körperschaft oder deren Rechtsnachfolger;https://www.gesetze-im-internet.de/kstg_1977/__38.html
