norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
ArbSchG;§ 4 Satz 1 Nummer 6;Der Arbeitgeber muss spezielle Gefahren für besonders schutzbedürftige Beschäftigtengruppen berücksichtigen.;Der Arbeitgeber hat bei Maßnahmen des Arbeitsschutzes von folgenden allgemeinen Grundsätzen auszugehen: 6. spezielle Gefahren für besonders schutzbedürftige Beschäftigtengruppen sind zu berücksichtigen;Handlungspflicht;muss;sind … zu berücksichtigen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__4.html
ArbSchG;§ 4 Satz 1 Nummer 7;Der Arbeitgeber muss den Beschäftigten geeignete Anweisungen erteilen.;Der Arbeitgeber hat bei Maßnahmen des Arbeitsschutzes von folgenden allgemeinen Grundsätzen auszugehen: 7. den Beschäftigten sind geeignete Anweisungen zu erteilen;Handlungspflicht;muss;sind … zu erteilen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__4.html
ArbSchG;§ 4 Satz 1 Nummer 8;Der Arbeitgeber muss geschlechtsspezifisch wirkende Regelungen unter den gesetzlichen Voraussetzungen unterlassen bzw. nur ausnahmsweise anwenden.;Der Arbeitgeber hat bei Maßnahmen des Arbeitsschutzes von folgenden allgemeinen Grundsätzen auszugehen: 8. mittelbar oder unmittelbar geschlechtsspezifisch wirkende Regelungen sind nur zulässig, wenn dies aus biologischen Gründen zwingend geboten ist;Handlungspflicht;muss;nur zulässig, wenn;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__4.html
ArbSchG;§ 5 Absatz 1;Der Arbeitgeber muss durch eine Gefährdungsbeurteilung die erforderlichen Arbeitsschutzmaßnahmen ermitteln.;Der Arbeitgeber hat durch eine Beurteilung der für die Beschäftigten mit ihrer Arbeit verbundenen Gefährdung zu ermitteln, welche Maßnahmen des Arbeitsschutzes erforderlich sind.;Handlungspflicht;muss;hat … zu ermitteln;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__5.html
ArbSchG;§ 5 Absatz 2 Satz 1;Der Arbeitgeber muss die Beurteilung je nach Art der Tätigkeiten durchführen.;Der Arbeitgeber hat die Beurteilung je nach Art der Tätigkeiten vorzunehmen.;Handlungspflicht;muss;hat … vorzunehmen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__5.html
ArbSchG;§ 6 Absatz 1;Der Arbeitgeber muss die erforderlichen Unterlagen über die Gefährdungsbeurteilung und Arbeitsschutzmaßnahmen vorhalten.;Der Arbeitgeber muß über die je nach Art der Tätigkeiten und der Zahl der Beschäftigten erforderlichen Unterlagen verfügen, aus denen das Ergebnis der Gefährdungsbeurteilung, die von ihm festgelegten Maßnahmen des Arbeitsschutzes und das Ergebnis ihrer Überprüfung ersichtlich sind.;Informationspflicht;muss;muß über die … erforderlichen Unterlagen verfügen;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__6.html
ArbSchG;§ 6 Absatz 2;Der Arbeitgeber muss bestimmte Arbeitsunfälle in seinem Betrieb erfassen.;Unfälle in seinem Betrieb, bei denen ein Beschäftigter getötet oder so verletzt wird, daß er stirbt oder für mehr als drei Tage völlig oder teilweise arbeits- oder dienstunfähig wird, hat der Arbeitgeber zu erfassen.;Informationspflicht;muss;hat der Arbeitgeber zu erfassen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__6.html
ArbSchG;§ 7 Absatz 1;Der Arbeitgeber muss bei der Aufgabenübertragung die Befähigung der Beschäftigten berücksichtigen.;Bei der Übertragung von Aufgaben auf Beschäftigte hat der Arbeitgeber je nach Art der Tätigkeiten zu berücksichtigen, ob die Beschäftigten befähigt sind, die für die Sicherheit und den Gesundheitsschutz bei der Aufgabenerfüllung zu beachtenden Bestimmungen und Maßnahmen einzuhalten.;Handlungspflicht;muss;hat … zu berücksichtigen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__7.html
ArbSchG;§ 8 Absatz 1 Satz 1;Die Arbeitgeber müssen bei der Durchführung der Sicherheits- und Gesundheitsschutzbestimmungen zusammenarbeiten.;Werden Beschäftigte mehrerer Arbeitgeber an einem Arbeitsplatz tätig, sind die Arbeitgeber verpflichtet, bei der Durchführung der Sicherheits- und Gesundheitsschutzbestimmungen zusammenzuarbeiten.;Handlungspflicht;muss;sind die Arbeitgeber verpflichtet, ... zusammenzuarbeiten;Wirtschaft;die Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__8.html
ArbSchG;§ 8 Absatz 1 Satz 2;Die Arbeitgeber müssen sich gegenseitig und ihre Beschäftigten über die Gefahren unterrichten.;Soweit dies für die Sicherheit und den Gesundheitsschutz der Beschäftigten bei der Arbeit erforderlich ist, haben die Arbeitgeber je nach Art der Tätigkeiten insbesondere sich gegenseitig und ihre Beschäftigten über die mit den Arbeiten verbundenen Gefahren für Sicherheit und Gesundheit der Beschäftigten zu unterrichten ...;Informationspflicht;muss;haben die Arbeitgeber ... über ... zu unterrichten;Wirtschaft;die Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__8.html
ArbSchG;§ 8 Absatz 1 Satz 2;Die Arbeitgeber müssen Maßnahmen zur Verhütung der Gefahren abstimmen.;Soweit dies für die Sicherheit und den Gesundheitsschutz der Beschäftigten bei der Arbeit erforderlich ist, haben die Arbeitgeber je nach Art der Tätigkeiten insbesondere ... Maßnahmen zur Verhütung dieser Gefahren abzustimmen.;Handlungspflicht;muss;haben die Arbeitgeber ... Maßnahmen ... abzustimmen;Wirtschaft;die Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__8.html
ArbSchG;§ 8 Absatz 2 Satz 1;Der Arbeitgeber muss sich vergewissern, dass die Beschäftigten anderer Arbeitgeber angemessene Anweisungen erhalten haben.;Der Arbeitgeber muß sich je nach Art der Tätigkeit vergewissern, daß die Beschäftigten anderer Arbeitgeber, die in seinem Betrieb tätig werden, hinsichtlich der Gefahren für ihre Sicherheit und Gesundheit während ihrer Tätigkeit in seinem Betrieb angemessene Anweisungen erhalten haben.;Handlungspflicht;muss;muß sich ... vergewissern, daß;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__8.html
ArbSchG;§ 9 Absatz 1;Der Arbeitgeber muss den Zugang zu besonders gefährlichen Arbeitsbereichen auf entsprechend unterwiesene Beschäftigte beschränken.;Der Arbeitgeber hat Maßnahmen zu treffen, damit nur Beschäftigte Zugang zu besonders gefährlichen Arbeitsbereichen haben, die zuvor geeignete Anweisungen erhalten haben.;Handlungspflicht;muss;hat Maßnahmen zu treffen;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 9 Absatz 2 Satz 1;Der Arbeitgeber muss gefährdete Beschäftigte möglichst frühzeitig über die Gefahr und Schutzmaßnahmen informieren.;Der Arbeitgeber hat Vorkehrungen zu treffen, daß alle Beschäftigten, die einer unmittelbaren erheblichen Gefahr ausgesetzt sind oder sein können, möglichst frühzeitig über diese Gefahr und die getroffenen oder zu treffenden Schutzmaßnahmen unterrichtet sind.;Informationspflicht;muss;hat Vorkehrungen zu treffen, daß … unterrichtet sind;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 9 Absatz 2 Satz 2;Die Beschäftigten müssen in der Gefahrenlage geeignete Maßnahmen zur Gefahrenabwehr und Schadensbegrenzung selbst treffen können.;"Bei unmittelbarer erheblicher Gefahr für die eigene Sicherheit oder die Sicherheit anderer Personen müssen die Beschäftigten die geeigneten Maßnahmen zur Gefahrenabwehr und Schadensbegrenzung selbst treffen können, wenn der zuständige Vorgesetzte nicht erreichbar ist; dabei sind die Kenntnisse der Beschäftigten und die vorhandenen technischen Mittel zu berücksichtigen.";Duldungs-/Mitwirkungspflicht;muss;müssen die geeigneten Maßnahmen … selbst treffen können;Bürgerinnen und Bürger;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 9 Absatz 2 Satz 3;Es dürfen den Beschäftigten aus ihrem Handeln keine Nachteile entstehen, außer bei vorsätzlich oder grob fahrlässig ungeeigneten Maßnahmen.;Den Beschäftigten dürfen aus ihrem Handeln keine Nachteile entstehen, es sei denn, sie haben vorsätzlich oder grob fahrlässig ungeeignete Maßnahmen getroffen.;Unterlassungspflicht;muss;dürfen … keine Nachteile entstehen;Wirtschaft;Den Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 9 Absatz 3 Satz 1;Der Arbeitgeber muss Maßnahmen treffen, damit Beschäftigte sich bei unmittelbarer erheblicher Gefahr in Sicherheit bringen können.;Der Arbeitgeber hat Maßnahmen zu treffen, die es den Beschäftigten bei unmittelbarer erheblicher Gefahr ermöglichen, sich durch sofortiges Verlassen der Arbeitsplätze in Sicherheit zu bringen.;Handlungspflicht;muss;hat Maßnahmen zu treffen;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 9 Absatz 3 Satz 2;Den Beschäftigten dürfen durch das Verlassen der Arbeitsplätze keine Nachteile entstehen.;Den Beschäftigten dürfen hierdurch keine Nachteile entstehen.;Unterlassungspflicht;muss;dürfen hierdurch keine Nachteile entstehen;Wirtschaft;Den Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 9 Absatz 3 Satz 3;Der Arbeitgeber darf Beschäftigte nur in besonders begründeten Ausnahmefällen zur Wiederaufnahme der Tätigkeit auffordern.;Hält die unmittelbare erhebliche Gefahr an, darf der Arbeitgeber die Beschäftigten nur in besonders begründeten Ausnahmefällen auffordern, ihre Tätigkeit wieder aufzunehmen.;Unterlassungspflicht;muss;darf … nur in besonders begründeten Ausnahmefällen auffordern;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__9.html
ArbSchG;§ 10 Absatz 1 Satz 1;Der Arbeitgeber muss die erforderlichen Maßnahmen für Erste Hilfe, Brandbekämpfung und Evakuierung treffen.;Der Arbeitgeber hat entsprechend der Art der Arbeitsstätte und der Tätigkeiten sowie der Zahl der Beschäftigten die Maßnahmen zu treffen, die zur Ersten Hilfe, Brandbekämpfung und Evakuierung der Beschäftigten erforderlich sind.;Handlungspflicht;muss;hat ... die Maßnahmen zu treffen;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__10.html
ArbSchG;§ 10 Absatz 1 Satz 2;Der Arbeitgeber muss bei den Maßnahmen auch andere anwesende Personen berücksichtigen.;Dabei hat er der Anwesenheit anderer Personen Rechnung zu tragen.;Handlungspflicht;muss;hat ... Rechnung zu tragen;Wirtschaft;er;https://www.gesetze-im-internet.de/arbschg/__10.html
ArbSchG;§ 10 Absatz 1 Satz 3;Der Arbeitgeber muss die erforderlichen Verbindungen zu außerbetrieblichen Stellen für den Notfall sicherstellen.;Er hat auch dafür zu sorgen, daß im Notfall die erforderlichen Verbindungen zu außerbetrieblichen Stellen, insbesondere in den Bereichen der Ersten Hilfe, der medizinischen Notversorgung, der Bergung und der Brandbekämpfung eingerichtet sind.;Handlungspflicht;muss;hat ... dafür zu sorgen;Wirtschaft;Er;https://www.gesetze-im-internet.de/arbschg/__10.html
ArbSchG;§ 10 Absatz 2 Satz 1;Der Arbeitgeber muss Beschäftigte für Aufgaben der Ersten Hilfe, Brandbekämpfung und Evakuierung benennen.;Der Arbeitgeber hat diejenigen Beschäftigten zu benennen, die Aufgaben der Ersten Hilfe, Brandbekämpfung und Evakuierung der Beschäftigten übernehmen.;Handlungspflicht;muss;hat ... zu benennen;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__10.html
ArbSchG;§ 10 Absatz 2 Satz 2;Die benannten Beschäftigten müssen in Anzahl, Ausbildung und Ausrüstung angemessen ausgelegt sein.;Anzahl, Ausbildung und Ausrüstung der nach Satz 1 benannten Beschäftigten müssen in einem angemessenen Verhältnis zur Zahl der Beschäftigten und zu den bestehenden besonderen Gefahren stehen.;Handlungspflicht;muss;müssen ... stehen;Wirtschaft;Anzahl, Ausbildung und Ausrüstung der nach Satz 1 benannten Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__10.html
ArbSchG;§ 10 Absatz 2 Satz 3;Der Arbeitgeber muss vor der Benennung den Betriebs- oder Personalrat anhören.;Vor der Benennung hat der Arbeitgeber den Betriebs- oder Personalrat zu hören.;Handlungspflicht;muss;hat ... zu hören;Wirtschaft;Der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__10.html
ArbSchG;§ 11;Der Arbeitgeber muss Beschäftigten auf Wunsch arbeitsmedizinische Untersuchungen ermöglichen.;Der Arbeitgeber hat den Beschäftigten auf ihren Wunsch unbeschadet der Pflichten aus anderen Rechtsvorschriften zu ermöglichen, sich je nach den Gefahren für ihre Sicherheit und Gesundheit bei der Arbeit regelmäßig arbeitsmedizinisch untersuchen zu lassen, es sei denn, auf Grund der Beurteilung der Arbeitsbedingungen und der getroffenen Schutzmaßnahmen ist nicht mit einem Gesundheitsschaden zu rechnen.;Duldungs-/Mitwirkungspflicht;muss;hat … zu ermöglichen;Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__11.html
ArbSchG;§ 12 Absatz 1;Der Arbeitgeber muss die Beschäftigten unterweisen.;Der Arbeitgeber hat die Beschäftigten über Sicherheit und Gesundheitsschutz bei der Arbeit während ihrer Arbeitszeit ausreichend und angemessen zu unterweisen. Die Unterweisung umfaßt Anweisungen und Erläuterungen, die eigens auf den Arbeitsplatz oder den Aufgabenbereich der Beschäftigten ausgerichtet sind. Die Unterweisung muß bei der Einstellung, bei Veränderungen im Aufgabenbereich, der Einführung neuer Arbeitsmittel oder einer neuen Technologie vor Aufnahme der Tätigkeit der Beschäftigten erfolgen. Die Unterweisung muß an die Gefährdungsentwicklung angepaßt sein und erforderlichenfalls regelmäßig wiederholt werden.;Informationspflicht;muss;"hat ... zu unterweisen; muß";Wirtschaft;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__12.html
ArbSchG;§ 12 Absatz 2 Satz 1 und 2;Der Entleiher muss die unterwiesenen Personen bei Arbeitnehmerüberlassung unter Berücksichtigung ihrer Qualifikation und Erfahrung unterweisen.;Bei einer Arbeitnehmerüberlassung trifft die Pflicht zur Unterweisung nach Absatz 1 den Entleiher. Er hat die Unterweisung unter Berücksichtigung der Qualifikation und der Erfahrung der Personen, die ihm zur Arbeitsleistung überlassen werden, vorzunehmen.;Informationspflicht;muss;"trifft ... den Entleiher; hat ... vorzunehmen";Wirtschaft;der Entleiher;https://www.gesetze-im-internet.de/arbschg/__12.html
ArbSchG;§ 14 Absatz 1;Die Beschäftigten des öffentlichen Dienstes müssen vor Beginn der Beschäftigung und bei Änderungen über Sicherheits- und Gesundheitsgefahren sowie Schutzmaßnahmen unterrichtet werden.;Die Beschäftigten des öffentlichen Dienstes sind vor Beginn der Beschäftigung und bei Veränderungen in ihren Arbeitsbereichen über Gefahren für Sicherheit und Gesundheit, denen sie bei der Arbeit ausgesetzt sein können, sowie über die Maßnahmen und Einrichtungen zur Verhütung dieser Gefahren und die nach § 10 Abs. 2 getroffenen Maßnahmen zu unterrichten.;Informationspflicht;muss;sind … zu unterrichten;Öffentliche Verwaltung;Die Beschäftigten des öffentlichen Dienstes;https://www.gesetze-im-internet.de/arbschg/__14.html
ArbSchG;§ 14 Absatz 2;Der Arbeitgeber muss die Beschäftigten bei sicherheits- und gesundheitsrelevanten Maßnahmen anhören, wenn keine Beschäftigtenvertretung besteht.;Soweit in Betrieben des öffentlichen Dienstes keine Vertretung der Beschäftigten besteht, hat der Arbeitgeber die Beschäftigten zu allen Maßnahmen zu hören, die Auswirkungen auf Sicherheit und Gesundheit der Beschäftigten haben können.;Informationspflicht;muss;hat der Arbeitgeber … zu hören;Öffentliche Verwaltung;der Arbeitgeber;https://www.gesetze-im-internet.de/arbschg/__14.html
ArbSchG;§ 15 Absatz 1 Satz 1;Beschäftigte müssen für ihre eigene Sicherheit und Gesundheit bei der Arbeit sorgen.;Die Beschäftigten sind verpflichtet, nach ihren Möglichkeiten sowie gemäß der Unterweisung und Weisung des Arbeitgebers für ihre Sicherheit und Gesundheit bei der Arbeit Sorge zu tragen.;Handlungspflicht;muss;sind verpflichtet, ... Sorge zu tragen;Bürgerinnen und Bürger;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__15.html
ArbSchG;§ 15 Absatz 1 Satz 2;Beschäftigte müssen auch für die Sicherheit und Gesundheit betroffener Personen sorgen.;Entsprechend Satz 1 haben die Beschäftigten auch für die Sicherheit und Gesundheit der Personen zu sorgen, die von ihren Handlungen oder Unterlassungen bei der Arbeit betroffen sind.;Handlungspflicht;muss;haben ... zu sorgen;Bürgerinnen und Bürger;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__15.html
ArbSchG;§ 15 Absatz 2;Beschäftigte müssen bestimmte Arbeitsmittel und Schutzausrüstung bestimmungsgemäß verwenden.;Im Rahmen des Absatzes 1 haben die Beschäftigten insbesondere Maschinen, Geräte, Werkzeuge, Arbeitsstoffe, Transportmittel und sonstige Arbeitsmittel sowie Schutzvorrichtungen und die ihnen zur Verfügung gestellte persönliche Schutzausrüstung bestimmungsgemäß zu verwenden.;Handlungspflicht;muss;haben ... bestimmungsgemäß zu verwenden;Bürgerinnen und Bürger;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__15.html
ArbSchG;§ 16 Absatz 1;Die Beschäftigten müssen dem Arbeitgeber oder zuständigen Vorgesetzten festgestellte Gefahren und Defekte unverzüglich melden.;Die Beschäftigten haben dem Arbeitgeber oder dem zuständigen Vorgesetzten jede von ihnen festgestellte unmittelbare erhebliche Gefahr für die Sicherheit und Gesundheit sowie jeden an den Schutzsystemen festgestellten Defekt unverzüglich zu melden.;Informationspflicht;muss;haben … unverzüglich zu melden;Wirtschaft;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__16.html
ArbSchG;§ 16 Absatz 2 Satz 1;Die Beschäftigten müssen den Arbeitgeber bei Arbeitssicherheit, Gesundheitsschutz und der Erfüllung behördlicher Auflagen unterstützen.;Die Beschäftigten haben gemeinsam mit dem Betriebsarzt und der Fachkraft für Arbeitssicherheit den Arbeitgeber darin zu unterstützen, die Sicherheit und den Gesundheitsschutz der Beschäftigten bei der Arbeit zu gewährleisten und seine Pflichten entsprechend den behördlichen Auflagen zu erfüllen.;Duldungs-/Mitwirkungspflicht;muss;haben … zu unterstützen;Wirtschaft;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__16.html
ArbSchG;§ 16 Absatz 2 Satz 2;Die Beschäftigten sollen festgestellte Gefahren und Schutzsystemmängel auch weiteren benannten Stellen mitteilen.;Unbeschadet ihrer Pflicht nach Absatz 1 sollen die Beschäftigten von ihnen festgestellte Gefahren für Sicherheit und Gesundheit und Mängel an den Schutzsystemen auch der Fachkraft für Arbeitssicherheit, dem Betriebsarzt oder dem Sicherheitsbeauftragten nach § 22 des Siebten Buches Sozialgesetzbuch mitteilen.;Informationspflicht;soll;sollen … mitteilen;Wirtschaft;die Beschäftigten;https://www.gesetze-im-internet.de/arbschg/__16.html
ArbSchG;§ 20 Absatz 2 Satz 2;Die genannten Bundesministerien erlassen Rechtsverordnungen im Einvernehmen mit den vorgesehenen Ministerien.;Rechtsverordnungen nach Satz 1 werden im Einvernehmen mit dem Bundesministerium für Arbeit und Soziales und, soweit nicht das Bundesministerium des Innern, für Bau und Heimat selbst ermächtigt ist, im Einvernehmen mit diesem Ministerium erlassen.;Duldungs-/Mitwirkungspflicht;muss;werden im Einvernehmen ... erlassen;Öffentliche Verwaltung;das Bundeskanzleramt, das Bundesministerium des Innern, für Bau und Heimat, das Bundesministerium für Verkehr und digitale Infrastruktur, das Bundesministerium der Verteidigung oder das Bundesministerium der Finanzen;https://www.gesetze-im-internet.de/arbschg/__20.html
ArbSchG;§ 20 Absatz 2 Satz 3;Die zuständigen Stellen müssen in den Rechtsverordnungen eine Ersatzregelung zur Gewährleistung von Sicherheit und Gesundheitsschutz festlegen.;In den Rechtsverordnungen ist gleichzeitig festzulegen, wie die Sicherheit und der Gesundheitsschutz bei der Arbeit unter Berücksichtigung der Ziele dieses Gesetzes auf andere Weise gewährleistet werden.;Handlungspflicht;muss;ist gleichzeitig festzulegen;Öffentliche Verwaltung;die in Satz 1 genannten Stellen;https://www.gesetze-im-internet.de/arbschg/__20.html
ArbSchG;§ 20a Absatz 1 Satz 1;Bund, Länder und Unfallversicherungsträger müssen eine gemeinsame deutsche Arbeitsschutzstrategie entwickeln und deren Umsetzung sowie Fortschreibung gewährleisten.;Nach den Bestimmungen dieses Abschnitts entwickeln Bund, Länder und Unfallversicherungsträger im Interesse eines wirksamen Arbeitsschutzes eine gemeinsame deutsche Arbeitsschutzstrategie und gewährleisten ihre Umsetzung und Fortschreibung.;Handlungspflicht;muss;entwickeln … und gewährleisten;Öffentliche Verwaltung;Bund, Länder und Unfallversicherungsträger;https://www.gesetze-im-internet.de/arbschg/__20a.html
