norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
OZG;§ 4 Absatz 2;Die Länder müssen die technischen und organisatorischen Voraussetzungen für den Einsatz der vorgegebenen Verfahren sicherstellen.;Die Länder sind verpflichtet, die technischen und organisatorischen Voraussetzungen für den Einsatz der nach Absatz 1 vorgegebenen Verfahren sicherzustellen.;Handlungspflicht;muss;sind verpflichtet, ... sicherzustellen;Öffentliche Verwaltung;die Länder;https://www.gesetze-im-internet.de/ozg/__4.html
OZG;§ 4 Absatz 3;Die Länder sollen bei der Bereitstellung der IT-Komponenten offene Standards und offene Schnittstellen verwenden.;Bei der Bereitstellung der IT-Komponenten im Sinne des Absatzes 1 sollen offene Standards und offene Schnittstellen verwendet werden;Handlungspflicht;soll;sollen ... verwendet werden;Öffentliche Verwaltung;die Länder;https://www.gesetze-im-internet.de/ozg/__4.html
OZG;§ 4 Absatz 3;Die Länder sollen bei der Bereitstellung der IT-Komponenten Open-Source-Software vorrangig einsetzen.;Bei der Bereitstellung der IT-Komponenten im Sinne des Absatzes 1 … soll Open-Source-Software vorrangig vor solcher Software eingesetzt werden, deren Quellcode nicht öffentlich zugänglich ist oder deren Lizenz die Verwendung, Weitergabe und Veränderung einschränkt.;Handlungspflicht;soll;soll Open-Source-Software vorrangig ... eingesetzt werden;Öffentliche Verwaltung;die Länder;https://www.gesetze-im-internet.de/ozg/__4.html
OZG;§ 5 Satz 2;Alle nutzenden Stellen müssen die IT-Sicherheitsstandards einhalten.;Die Einhaltung der Standards der IT-Sicherheit ist für alle Stellen verbindlich, die entsprechende IT-Komponenten nutzen.;Handlungspflicht;muss;ist … verbindlich;Wirtschaft, Öffentliche Verwaltung;alle Stellen, die entsprechende IT-Komponenten nutzen;https://www.gesetze-im-internet.de/ozg/__5.html
OZG;§ 6 Absatz 3 Satz 1;Die betreffenden Stellen müssen die per Rechtsverordnung festgelegten Vorgaben einhalten.;Die Einhaltung der durch die Rechtsverordnung nach den Absätzen 1 und 2 festgelegten Vorgaben ist für alle Stellen verbindlich, deren Verwaltungsleistungen über den Portalverbund angeboten werden.;Unterlassungspflicht;muss;ist … verbindlich;Öffentliche Verwaltung;alle Stellen, deren Verwaltungsleistungen über den Portalverbund angeboten werden;https://www.gesetze-im-internet.de/ozg/__6.html
OZG;§ 6 Absatz 4 Satz 1;Das Bundesministerium des Innern und für Heimat oder die beauftragte Stelle muss Standards elektronisch veröffentlichen.;Das Bundesministerium des Innern und für Heimat oder die von ihm beauftragte Stelle veröffentlicht in strukturierter Form elektronisch an zentraler Stelle die im Anwendungsbereich des Onlinezugangsgesetzes von Bund und Ländern angewendeten Standards.;Informationspflicht;muss;veröffentlicht;Öffentliche Verwaltung;Das Bundesministerium des Innern und für Heimat oder die von ihm beauftragte Stelle;https://www.gesetze-im-internet.de/ozg/__6.html
OZG;§ 7 Absatz 1 Satz 1;Bund und Länder müssen den übergreifenden Zugang zu elektronischen Verwaltungsleistungen nutzerfreundlich und einfach bedienbar gestalten.;Bund und Länder stellen durch geeignete Maßnahmen die Nutzerfreundlichkeit sowie eine einfache und intuitive Bedienbarkeit des übergreifenden Zugangs zu elektronischen Verwaltungsleistungen, einschließlich der für diesen Zugang relevanten IT-Komponenten, sicher.;Handlungspflicht;muss;stellen … sicher;Öffentliche Verwaltung;Bund und Länder;https://www.gesetze-im-internet.de/ozg/__7.html
OZG;§ 7 Absatz 1 Satz 2;Nutzer sollen bei der Entwicklung neuer elektronischer Angebote einbezogen werden.;Nutzer sollen in die Entwicklung neuer elektronischer Angebote einbezogen werden.;Handlungspflicht;soll;sollen … einbezogen werden;Öffentliche Verwaltung;Nutzer;https://www.gesetze-im-internet.de/ozg/__7.html
OZG;§ 7 Absatz 2;Der übergreifende Zugang zu elektronischen Verwaltungsleistungen muss barrierefrei gestaltet werden.;Der übergreifende Zugang zu elektronischen Verwaltungsleistungen, einschließlich der für diesen Zugang relevanten IT-Komponenten, ist nach Maßgabe der Barrierefreie-Informationstechnik-Verordnung so zu gestalten, dass sie barrierefrei nutzbar sind.;Handlungspflicht;muss;ist … so zu gestalten, dass;Öffentliche Verwaltung;Der übergreifende Zugang zu elektronischen Verwaltungsleistungen, einschließlich der für diesen Zugang relevanten IT-Komponenten;https://www.gesetze-im-internet.de/ozg/__7.html
OZG;§ 8 Absatz 7 Satz 2;Die zuständige Stelle muss dem Nutzer jederzeit das selbständige Löschen des Nutzerkontos und aller gespeicherten Daten ermöglichen.;Im Falle der dauerhaften Speicherung muss der Nutzer jederzeit die Möglichkeit haben, das Nutzerkonto und alle gespeicherten Daten selbständig zu löschen.;Handlungspflicht;muss;muss der Nutzer jederzeit die Möglichkeit haben;Öffentliche Verwaltung;der für das Nutzerkonto jeweils zuständige Stelle;https://www.gesetze-im-internet.de/ozg/__8.html
OZG;§ 8 Absatz 7 Satz 3;Das Bürgerkonto muss nach zweijähriger Inaktivität automatisch gelöscht werden.;Das Bürgerkonto wird bei zweijähriger Inaktivität des Nutzers automatisch gelöscht.;Handlungspflicht;muss;wird … automatisch gelöscht;Öffentliche Verwaltung;das Bürgerkonto;https://www.gesetze-im-internet.de/ozg/__8.html
OZG;§ 8 Absatz 7 Satz 4;Der Nutzer muss zwei Monate vor der Löschung automatisch elektronisch benachrichtigt werden.;Der Nutzer wird zwei Monate vorher automatisch elektronisch über die anstehende Löschung benachrichtigt.;Informationspflicht;muss;wird … automatisch elektronisch … benachrichtigt;Öffentliche Verwaltung;Der Nutzer;https://www.gesetze-im-internet.de/ozg/__8.html
OZG;§ 8a Absatz 3 Satz 1;Die Behörde muss die zwischengespeicherten Daten nach 30 Tagen automatisch löschen.;Die zwischengespeicherten Daten sind in der Regel nach Ablauf von 30 Tagen nach der letzten Bearbeitung des Online-Formulars durch den Nutzer automatisch zu löschen.;Handlungspflicht;muss;sind … automatisch zu löschen;Öffentliche Verwaltung;die zwischengespeicherten Daten;https://www.gesetze-im-internet.de/ozg/__8a.html
OZG;§ 8a Absatz 3 Satz 2;Die Behörde muss den Nutzer vorab über die automatische Löschung informieren.;Der Nutzer ist über die automatische Löschung der zwischengespeicherten Daten zu seinem Online-Formular vorab zu informieren.;Informationspflicht;muss;ist … vorab zu informieren;Öffentliche Verwaltung;Der Nutzer;https://www.gesetze-im-internet.de/ozg/__8a.html
OZG;§ 8a Absatz 3 Satz 4;Die Behörde muss bei längerer Speicherung eine angemessene Löschfrist festlegen.;In solchen Fällen ist eine angemessene Löschfrist festzulegen.;Handlungspflicht;muss;ist … festzulegen;Öffentliche Verwaltung;In solchen Fällen;https://www.gesetze-im-internet.de/ozg/__8a.html
OZG;§ 8a Absatz 3 Satz 5;Die Behörde muss den Nutzer über die Löschfrist informieren.;Der Nutzer ist über diese Löschfrist zu informieren.;Informationspflicht;muss;ist … zu informieren;Öffentliche Verwaltung;Der Nutzer;https://www.gesetze-im-internet.de/ozg/__8a.html
OZG;§ 9 Absatz 1 Satz 3;Die Behörde muss den sicheren Abruf und die Speicherbarkeit des elektronischen Verwaltungsakts gewährleisten.;Die Behörde hat zu gewährleisten, dass der Abruf nur nach Authentifizierung der berechtigten Person möglich ist und dass der elektronische Verwaltungsakt von dieser gespeichert werden kann.;Handlungspflicht;muss;hat zu gewährleisten, dass;Öffentliche Verwaltung;die Behörde;https://www.gesetze-im-internet.de/ozg/__9.html
OZG;§ 9 Absatz 1 Satz 5;Die Behörde muss im Zweifel die Bereitstellung und deren Zeitpunkt nachweisen.;Im Zweifel hat die Behörde für den Eintritt der Fiktionswirkung die Bereitstellung und den Zeitpunkt der Bereitstellung nachzuweisen.;Handlungspflicht;muss;hat … nachzuweisen;Öffentliche Verwaltung;die Behörde;https://www.gesetze-im-internet.de/ozg/__9.html
OZG;§ 9 Absatz 2;Die Bundesregierung muss dem Bundestag und dem Bundesrat über die Praxiserfahrungen berichten.;Die Bundesregierung berichtet dem Deutschen Bundestag und dem Bundesrat bis spätestens 10. Dezember 2025 über die Erfahrungen in der Praxis mit der Bekanntgabe des Verwaltungsaktes über das Postfach.;Informationspflicht;muss;berichtet;Öffentliche Verwaltung;Die Bundesregierung;https://www.gesetze-im-internet.de/ozg/__9.html
OZG;§ 9a Absatz 2;Die zuständige Stelle muss dem Nutzer vor der Abgabe seiner Erklärung die Prüfung der gesamten Erklärung ermöglichen.;Vor der Abgabe seiner Erklärung ist dem Nutzer Gelegenheit zu geben, die gesamte Erklärung auf Vollständigkeit und Richtigkeit zu prüfen.;Informationspflicht;muss;ist dem Nutzer Gelegenheit zu geben;Öffentliche Verwaltung;dem Nutzer;https://www.gesetze-im-internet.de/ozg/__9a.html
OZG;§ 9a Absatz 3;Die zuständige Stelle muss den Nutzer vor einer übereilten Abgabe der Erklärung warnen.;Der Nutzer ist durch geeignete Maßnahmen vor einer übereilten Abgabe der Erklärung zu warnen.;Informationspflicht;muss;ist durch geeignete Maßnahmen … zu warnen;Öffentliche Verwaltung;Der Nutzer;https://www.gesetze-im-internet.de/ozg/__9a.html
OZG;§ 9a Absatz 4;Die zuständige Stelle muss dem Nutzer nach der Abgabe eine Kopie seiner Erklärung zum Abruf bereitstellen.;Nach der Abgabe seiner Erklärung ist dem Nutzer eine Kopie seiner Erklärung zum Abruf bereitzustellen.;Informationspflicht;muss;ist dem Nutzer eine Kopie seiner Erklärung zum Abruf bereitzustellen;Öffentliche Verwaltung;dem Nutzer;https://www.gesetze-im-internet.de/ozg/__9a.html
OZG;§ 10 Absatz 2 Satz 2;Das Datenschutzcockpit muss die gespeicherten Daten nach Ende des Nutzungsvorgangs löschen.;"Diese Daten werden im Datenschutzcockpit nur für die Dauer des jeweiligen Nutzungsvorgangs gespeichert; nach Beendigung des Nutzungsvorgangs sind sie unverzüglich zu löschen.";Unterlassungspflicht;muss;sind sie unverzüglich zu löschen;Öffentliche Verwaltung;das Datenschutzcockpit;https://www.gesetze-im-internet.de/ozg/__10.html
OZG;§ 10 Absatz 2 Satz 4;Das Datenschutzcockpit muss nutzerfreundlich ausgestaltet werden.;Das Datenschutzcockpit ist aus Sicht des Nutzers einfach und zweckmäßig auszugestalten.;Handlungspflicht;muss;ist … auszugestalten;Öffentliche Verwaltung;das Datenschutzcockpit;https://www.gesetze-im-internet.de/ozg/__10.html
OZG;§ 10 Absatz 2 Satz 5;Das Datenschutzcockpit muss Schutzmaßnahmen gegen nachteilige staatliche Eingriffe vorsehen.;Es sind technische und organisatorische Maßnahmen vorzusehen, damit staatliche Eingriffe zum Nachteil des Nutzers nicht möglich sind.;Handlungspflicht;muss;Es sind … vorzusehen;Öffentliche Verwaltung;das Datenschutzcockpit;https://www.gesetze-im-internet.de/ozg/__10.html
OZG;§ 10 Absatz 3 Satz 2;Natürliche Personen müssen sich bei Registrierung und Nutzung hoch identifizieren.;Sie hat sich bei der Registrierung und Nutzung des Datenschutzcockpits mit einem Identifizierungsmittel auf dem Vertrauensniveau hoch zu identifizieren.;Duldungs-/Mitwirkungspflicht;muss;hat sich … zu identifizieren;Bürgerinnen und Bürger;Sie;https://www.gesetze-im-internet.de/ozg/__10.html
OZG;§ 10 Absatz 4 Satz 4;Das Konto muss vom Nutzer jederzeit selbst löschbar sein.;Der Nutzer muss sein Konto im Datenschutzcockpit jederzeit selbst löschen können.;Handlungspflicht;muss;muss … selbst löschen können;Öffentliche Verwaltung;Der Nutzer;https://www.gesetze-im-internet.de/ozg/__10.html
OZG;§ 11 Satz 1 Nummer 1;Die zuständigen Ministerien müssen ein fortlaufendes Monitoring zur Umsetzung des Gesetzes durchführen.;Die für die Verwaltungsdigitalisierung zuständigen Ministerien der Länder und des Bundes … führen unter Einbeziehung des IT-Planungsrates beginnend mit dem 24. Juli 2024 fortlaufend ein Monitoring zu der Umsetzung der Vorschriften dieses Gesetzes durch;Handlungspflicht;muss;führen … fortlaufend ein Monitoring … durch;Öffentliche Verwaltung;die für die Verwaltungsdigitalisierung zuständigen Ministerien der Länder und des Bundes;https://www.gesetze-im-internet.de/ozg/__11.html
OZG;§ 11 Satz 1 Nummer 1;Die zuständigen Ministerien müssen eine wissenschaftliche Einrichtung mit der regelmäßigen Evaluation des Gesetzes beauftragen.;Die für die Verwaltungsdigitalisierung zuständigen Ministerien der Länder und des Bundes … beauftragen eine fachunabhängige wissenschaftliche Einrichtung, dieses Gesetz alle drei Jahre, erstmals nach Ablauf von drei Jahren nach dem 24. Juli 2024, zu evaluieren;Handlungspflicht;muss;beauftragen … zu evaluieren;Öffentliche Verwaltung;die für die Verwaltungsdigitalisierung zuständigen Ministerien der Länder und des Bundes;https://www.gesetze-im-internet.de/ozg/__11.html
OZG;§ 11 Satz 1 Nummer 2;Die zuständigen Ministerien müssen im Rahmen der Evaluierung die Erfüllungsaufwände ermitteln.;Die für die Verwaltungsdigitalisierung zuständigen Ministerien der Länder und des Bundes … ermitteln im Rahmen der Evaluierung nach Nummer 1 auf der Basis einer Erhebung des IT-Planungsrates zum 1. Januar 2026, zum 1. Januar 2028 und zum 1. Januar 2030 die sich aus diesem Gesetz, dem Gesetz über die Verbindung der informationstechnischen Netze des Bundes und der Länder – Gesetz zur Ausführung von Artikel 91c Absatz 4 des Grundgesetzes – und dem E-Government-Gesetz ergebenden Erfüllungsaufwände, soweit die Vorschriften auch für die Länder gelten;Handlungspflicht;muss;ermitteln … die sich … ergebenden Erfüllungsaufwände;Öffentliche Verwaltung;die für die Verwaltungsdigitalisierung zuständigen Ministerien der Länder und des Bundes;https://www.gesetze-im-internet.de/ozg/__11.html
