norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
32017R1129;Art. 7 Absatz 2 Satz 1;Die Informationen in der Zusammenfassung müssen bestimmte Qualitätsanforderungen erfüllen.;Die in der Zusammenfassung enthaltenen Informationen sind präzise, redlich und klar und nicht irreführend.;Informationspflicht;muss;sind präzise, redlich und klar und nicht irreführend;Wirtschaft;Die in der Zusammenfassung enthaltenen Informationen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 7 Absatz 2 Satz 2;Die Zusammenfassung muss als Einleitung gelesen werden und mit dem übrigen Prospekt übereinstimmen.;Die Zusammenfassung ist als Einleitung zu dem Prospekt zu lesen, und ihre Informationen stimmen mit den in den anderen Teilen des Prospekts enthaltenen Informationen überein.;Informationspflicht;muss;ist als Einleitung zu dem Prospekt zu lesen, und ihre Informationen stimmen ... überein;Wirtschaft;Die Zusammenfassung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 7 Absatz 3 Satz 1;Die Zusammenfassung muss kurz und prägnant abgefasst sein und eine Höchstlänge einhalten.;Die Zusammenfassung wird als kurze Unterlage abgefasst, die prägnant formuliert ist und ausgedruckt eine maximale Länge von sieben DIN-A4-Seiten umfasst.;Informationspflicht;muss;wird als kurze Unterlage abgefasst, die prägnant formuliert ist und ... eine maximale Länge ... umfasst;Wirtschaft;Die Zusammenfassung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 7 Absatz 3 Satz 2 Buchstabe a;Die Zusammenfassung muss verständlich und gut lesbar präsentiert werden.;"Die Zusammenfassung wird a) in einer Weise präsentiert und aufgemacht, die leicht verständlich ist, wobei Buchstaben in gut leserlicher Größe verwendet werden;";Informationspflicht;muss;wird ... präsentiert und aufgemacht, die leicht verständlich ist;Wirtschaft;Die Zusammenfassung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 7 Absatz 3 Satz 2 Buchstabe b;Die Zusammenfassung muss sprachlich so formuliert sein, dass sie das Verständnis erleichtert.;Die Zusammenfassung wird a) ... b) sprachlich und stilistisch so formuliert, dass das Verständnis der Informationen erleichtert wird, insbesondere durch Verwendung einer klaren, präzisen und für die Anleger allgemein verständlichen Sprache.;Informationspflicht;muss;sprachlich und stilistisch so formuliert, dass das Verständnis der Informationen erleichtert wird;Wirtschaft;Die Zusammenfassung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 7 Absatz 4;Die Zusammenfassung muss in vier Abschnitte untergliedert sein.;"Die Zusammenfassung ist in vier Abschnitte untergliedert: a) eine Einleitung mit Warnhinweisen; b) Basisinformationen über den Emittenten; c) Basisinformationen über die Wertpapiere; d) Basisinformationen über das öffentliche Angebot von Wertpapieren und/oder die Zulassung zum Handel an einem geregelten Markt.";Informationspflicht;muss;ist in vier Abschnitte untergliedert;Wirtschaft;Die Zusammenfassung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 7 Absatz 5 Satz 1;Der Einleitungsabschnitt muss bestimmte Identitäts- und Billigungsangaben enthalten.;"Der Abschnitt gemäß Absatz 4 Buchstabe a enthält a) die Bezeichnung und die internationale Wertpapier-Identifikationsnummer (ISIN) der Wertpapiere; b) die Identität und Kontaktdaten des Emittenten, einschließlich der Rechtsträgerkennung (LEI); c) gegebenenfalls die Identität und Kontaktdaten des Anbieters, einschließlich der LEI, falls der Anbieter Rechtspersönlichkeit hat, oder der die Zulassung zum Handel an einem geregelten Markt beantragenden Person; d) die Identität und Kontaktdaten der zuständigen Behörde, die den Prospekt billigt, und der zuständigen Behörde, die das Registrierungsformular oder das einheitliche Registrierungsformular gebilligt hat, sofern sie nicht mit der erstgenannten Behörde identisch ist; e) das Datum der Billigung des Prospekts.";Informationspflicht;muss;enthält a) ... b) ... c) ... d) ... e);Wirtschaft;Der Abschnitt gemäß Absatz 4 Buchstabe a;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_7
32017R1129;Art. 8 Absatz 2;Der Basisprospekt muss bestimmte Formblatt- und Websiteangaben enthalten.;"Ein Basisprospekt enthält Folgendes: a) ein Muster mit der Bezeichnung „Formular für die endgültigen Bedingungen“, das für jede einzelne Emission auszufüllen ist und in dem die verfügbaren Optionen in Bezug auf die Angaben, die in den endgültigen Bedingungen des Angebots festgelegt werden, aufgeführt sind; b) die Adresse der Website, auf der die endgültigen Bedingungen veröffentlicht werden.";Informationspflicht;muss;enthält Folgendes;Wirtschaft;Ein Basisprospekt;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 3;Der Emittent, der Anbieter oder die antragstellende Person muss in den endgültigen Bedingungen festlegen, welche Optionen für die Emission gelten.;Enthält ein Basisprojekt Optionen in Bezug auf die Angaben, die nach der entsprechenden Wertpapierbeschreibung erforderlich sind, so wird in den endgültigen Bedingungen festgelegt, welche dieser Optionen für die einzelne Emission gilt, entweder indem auf die entsprechenden Rubriken des Basisprospekts verwiesen wird oder indem die betreffenden Angaben wiederholt werden.;Handlungspflicht;muss;so wird in den endgültigen Bedingungen festgelegt;Wirtschaft;der Emittent, der Anbieter oder die die Zulassung zum Handel an einem geregelten Markt beantragende Person;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 4 Satz 1;Die endgültigen Bedingungen müssen in einer zulässigen Form dokumentiert werden.;Die endgültigen Bedingungen werden in einem gesonderten Dokument dargelegt oder in den Basisprospekt oder in Nachträgen dazu aufgenommen.;Informationspflicht;muss;werden in einem gesonderten Dokument dargelegt oder in den Basisprospekt oder in Nachträgen dazu aufgenommen;Wirtschaft;Die endgültigen Bedingungen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 4 Satz 2;Die endgültigen Bedingungen müssen verständlich abgefasst werden.;Die endgültigen Bedingungen werden in leicht zu analysierender und verständlicher Form abgefasst.;Informationspflicht;muss;werden in leicht zu analysierender und verständlicher Form abgefasst;Wirtschaft;Die endgültigen Bedingungen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 4 Satz 3;Die endgültigen Bedingungen dürfen nur relevante Angaben enthalten und nicht als Nachtrag dienen.;Die endgültigen Bedingungen enthalten nur Angaben, die die Wertpapierbeschreibung betreffen, und dürfen nicht als Nachtrag zum Basisprospekt dienen.;Informationspflicht;muss;enthalten nur Angaben ... und dürfen nicht als Nachtrag zum Basisprospekt dienen;Wirtschaft;Die endgültigen Bedingungen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 5 Satz 1;Der Emittent muss die endgültigen Bedingungen veröffentlichen und der zuständigen Behörde hinterlegen.;Sind die endgültigen Bedingungen weder im Basisprospekt noch in einem Nachtrag enthalten, so stellt der Emittent sie so bald wie möglich bei Unterbreitung eines öffentlichen Angebots von Wertpapieren und, sofern möglich, vor Beginn des öffentlichen Angebots von Wertpapieren bzw. vor der Zulassung zum Handel an einem geregelten Markt gemäß den Bestimmungen des Artikels 21 der Öffentlichkeit zur Verfügung und hinterlegt sie bei der zuständigen Behörde des Herkunftsmitgliedstaats.;Informationspflicht;muss;stellt ... der Öffentlichkeit zur Verfügung und hinterlegt sie bei der zuständigen Behörde;Wirtschaft;Der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 5 Satz 2;Die endgültigen Bedingungen müssen eine bestimmte Erklärung mit drei Angaben enthalten.;"Die endgültigen Bedingungen müssen eine eindeutige und deutlich sichtbare Erklärung enthalten, aus der hervorgeht, a) dass die endgültigen Bedingungen für die Zwecke dieser Verordnung ausgearbeitet wurden und zusammen mit dem Basisprospekt und Nachträgen dazu zu lesen sind, um alle relevanten Informationen zu erhalten; b) wo der Basisprospekt und Nachträge dazu gemäß den Bestimmungen des Artikels 21 veröffentlicht werden; c) dass den endgültigen Bedingungen eine Zusammenfassung für die einzelne Emission angefügt ist.";Informationspflicht;muss;müssen ... eine eindeutige und deutlich sichtbare Erklärung enthalten;Wirtschaft;Die endgültigen Bedingungen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 6 Satz 2;Wer einen Basisprospekt erstellt, muss die vorgeschriebenen Angaben aus dem Registrierungsformular und der Wertpapierbeschreibung aufnehmen.;"Wenn der Emittent, der Anbieter oder die die Zulassung zum Handel an einem geregelten Markt beantragende Person ein Registrierungsformular für Nichtdividendenwerte oder ein einheitliches Registrierungsformular gemäß Artikel 9 hinterlegt hat und sich für die Erstellung eines Basisprospekts entscheidet, umfasst der Basisprospekt Folgendes: a) die im Registrierungsformular oder im einheitlichen Registrierungsformular enthaltenen Angaben; b) die Angaben, die ansonsten in der entsprechenden Wertpapierbeschreibung enthalten wären, mit Ausnahme der endgültigen Bedingungen, wenn diese nicht im Basisprospekt enthalten sind.";Informationspflicht;muss;umfasst der Basisprospekt Folgendes;Wirtschaft;Der Emittent, der Anbieter oder die die Zulassung zum Handel an einem geregelten Markt beantragende Person;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 7;Die Angaben zu verschiedenen Wertpapieren müssen im Basisprospekt getrennt werden.;Die spezifischen Angaben zu den verschiedenen Wertpapieren werden im Basisprospekt klar voneinander getrennt.;Handlungspflicht;muss;werden ... klar voneinander getrennt;Wirtschaft;Der Basisprospekt;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 8;Für die einzelne Emission muss eine Zusammenfassung erstellt werden, sobald die endgültigen Bedingungen aufgenommen oder hinterlegt sind.;Erst wenn die endgültigen Bedingungen in den Basisprospekt oder in einen Nachtrag aufgenommen oder hinterlegt sind, wird eine Zusammenfassung erstellt, die speziell die einzelne Emission betrifft.;Handlungspflicht;muss;wird eine Zusammenfassung erstellt;Wirtschaft;eine Zusammenfassung, die speziell die einzelne Emission betrifft;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 9 Satz 1;Die Zusammenfassung für die einzelne Emission muss den Vorgaben entsprechen und beigefügt werden.;"Für die Zusammenfassung für die einzelne Emission gelten dieselben Anforderungen, die gemäß diesem Artikel für die endgültigen Bedingungen gelten; die Zusammenfassung wird den endgültigen Bedingungen angefügt.";Informationspflicht;muss;"gelten dieselben Anforderungen ...; die Zusammenfassung wird ... angefügt";Wirtschaft;die Zusammenfassung für die einzelne Emission;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 9 Satz 2;Die Zusammenfassung für die einzelne Emission muss bestimmte Basisinformationen enthalten.;"Die Zusammenfassung für die einzelne Emission muss den Anforderungen des Artikels 7 entsprechen und Folgendes enthalten: a) die Basisinformationen aus dem Basisprospekt, einschließlich der Basisinformationen über den Emittenten; b) die Basisinformationen aus den entsprechenden endgültigen Bedingungen, einschließlich der Basisinformationen, die nicht in den Basisprospekt aufgenommen wurden.";Informationspflicht;muss;muss den Anforderungen des Artikels 7 entsprechen und Folgendes enthalten;Wirtschaft;Die Zusammenfassung für die einzelne Emission;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 10;Die Angaben des Basisprospekts müssen bei Bedarf nachgetragen werden.;Die Angaben des Basisprospekts sind erforderlichenfalls im Einklang mit Artikel 23 nachzutragen.;Handlungspflicht;muss;sind ... nachzutragen;Wirtschaft;Die Angaben des Basisprospekts;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 11 Satz 2;Die endgültigen Bedingungen müssen auf der ersten Seite einen Warnhinweis enthalten.;Die endgültigen Bedingungen eines solchen Angebots enthalten auf der ersten Seite einen deutlich sichtbaren Warnhinweis mit Angabe des letzten Tags der Gültigkeit des vorhergehenden Basisprospekts und des Orts der Veröffentlichung des Nachfolge-Basisprospekts.;Informationspflicht;muss;enthalten ... einen deutlich sichtbaren Warnhinweis;Wirtschaft;Die endgültigen Bedingungen eines solchen Angebots;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 8 Absatz 11 Satz 3;Der Nachfolge-Basisprospekt muss das Formblatt übernehmen oder darauf verweisen und weitere Verweise enthalten.;Der Nachfolge-Basisprospekt enthält das Formular für die endgültigen Bedingungen aus dem ursprünglichen Basisprospekt oder nimmt dies mittels eines Verweises auf und enthält zudem einen Verweis auf die für das weiterhin bestehende Angebot maßgebenden endgültigen Bedingungen.;Informationspflicht;muss;enthält ... oder nimmt dies mittels eines Verweises auf und enthält zudem einen Verweis;Wirtschaft;Der Nachfolge-Basisprospekt;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_8
32017R1129;Art. 9 Absatz 2 Satz 1;Der Emittent muss das einheitliche Registrierungsformular zur Billigung vorlegen.;Jeder Emittent, der sich dafür entscheidet, in jedem Geschäftsjahr ein einheitliches Registrierungsformular zu erstellen, legt dieses nach dem Verfahren des Artikels 20 Absätze 2 und 4 der zuständigen Behörde seines Herkunftsmitgliedsstaats zur Billigung vor.;Informationspflicht;muss;legt dieses … zur Billigung vor;Wirtschaft;Jeder Emittent, der sich dafür entscheidet, in jedem Geschäftsjahr ein einheitliches Registrierungsformular zu erstellen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 2 Satz 4;Der Emittent muss im Antrag angeben, ob er Billigung oder Hinterlegung ohne vorherige Billigung beantragt.;Der Emittent gibt in seinem Antrag an die zuständige Behörde an, ob das einheitliche Registrierungsformular zur Billigung oder zur Hinterlegung ohne vorherige Billigung eingereicht wird.;Informationspflicht;muss;gibt in seinem Antrag … an;Wirtschaft;Der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 2 Satz 5;Der Emittent muss bei einem Notifizierungsantrag auch das einheitliche Registrierungsformular zur Billigung vorlegen.;Beantragt der Emittent nach Unterabsatz 2 dieses Absatzes die Notifizierung seines einheitlichen Registrierungsformulars gemäß Artikel 26, so legt er sein einheitliches Registrierungsformular — einschließlich etwaiger zuvor hinterlegten Änderungen daran — zur Billigung vor.;Informationspflicht;muss;legt er … zur Billigung vor;Wirtschaft;der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 5;Das einheitliche Registrierungsformular muss die sprachlichen Anforderungen erfüllen.;Das einheitliche Registrierungsformular entspricht den in Artikel 27 festgelegten sprachlichen Anforderungen.;Handlungspflicht;muss;entspricht den … sprachlichen Anforderungen;Wirtschaft;Das einheitliche Registrierungsformular;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 9 Satz 2;Der Emittent muss einem Änderungs- oder Auskunftsersuchen der Behörde grundsätzlich im nächsten einheitlichen Registrierungsformular Rechnung tragen.;Einem von der zuständigen Behörde an den Emittenten gerichteten Ersuchen um Änderung oder um zusätzliche Angaben muss vom Emittenten erst im nächsten einheitlichen Registrierungsformular Rechnung getragen werden, das für das folgende Geschäftsjahr hinterlegt wird, es sei denn, der Emittent möchte das einheitliche Registrierungsformular als Bestandteil eines zur Billigung vorgelegten Prospekts verwenden.;Handlungspflicht;muss;muss … Rechnung getragen werden;Wirtschaft;der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 9 Satz 3;Der Emittent muss in diesem Fall spätestens bei Antragstellung eine Änderung hinterlegen.;In diesem Fall hinterlegt der Emittent spätestens bei Vorlage des Antrags gemäß Artikel 20 Absatz 6 eine Änderung des einheitlichen Registrierungsformulars.;Informationspflicht;muss;hinterlegt der Emittent spätestens … eine Änderung;Wirtschaft;der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 9 Satz 4;Der Emittent muss bei wesentlichen Fehlern oder Auslassungen unverzüglich eine Änderung hinterlegen.;Abweichend von Unterabsatz 2 hinterlegt der Emittent unverzüglich eine Änderung des einheitlichen Registrierungsformulars, falls die zuständige Behörde dem Emittenten mitteilt, dass ihr Ersuchen um Änderung oder um zusätzliche Angaben eine wesentliche Nichtaufnahme oder eine wesentliche Unrichtigkeit oder eine wesentliche Ungenauigkeit betrifft, die die Öffentlichkeit in Bezug auf Fakten und Umstände, die für eine fundierte Beurteilung des Emittenten wesentlich sind, aller Wahrscheinlichkeit nach irreführen würde.;Informationspflicht;muss;hinterlegt der Emittent unverzüglich eine Änderung;Wirtschaft;der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 11 Satz 2 Buchstabe a;Der Emittent muss eine schriftliche Bestätigung vorlegen, wenn er ein Formular hinterlegt oder Billigung beantragt.;"a) der Emittent bei der Hinterlegung jedes einheitlichen Registrierungsformulars bzw. bei jedem Antrag auf Billigung eines einheitlichen Registrierungsformulars der zuständigen Behörde eine schriftliche Bestätigung darüber vorlegt, dass seines Wissens alle vorgeschriebenen Informationen, die gegebenenfalls nach der Richtlinie 2004/109/EG und der Verordnung (EU) Nr. 596/2014 offenzulegen sind, während der letzten 18 Monate oder während des Zeitraums seit Beginn der Pflicht zur Offenlegung der vorgeschriebenen Informationen — je nachdem, welcher Zeitraum kürzer ist — im Einklang mit diesen Rechtsakten hinterlegt und veröffentlicht wurden;";Informationspflicht;muss;eine schriftliche Bestätigung … vorlegt;Wirtschaft;der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 9 Absatz 11 Satz 2 Buchstabe b;Der Emittent muss das Formular nach einer behördlichen Überprüfung ändern.;b) der Emittent, wenn die zuständige Behörde die Überprüfung gemäß Absatz 8 vorgenommen hat, sein einheitliches Registrierungsformular nach Absatz 9 geändert hat.;Handlungspflicht;muss;sein einheitliches Registrierungsformular nach Absatz 9 geändert hat;Wirtschaft;der Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_9
32017R1129;Art. 10 Absatz 1;Ein Emittent muss bei öffentlichen Angeboten oder der Zulassung zum Handel die Wertpapierbeschreibung und gegebenenfalls die Zusammenfassung erstellen.;Ein Emittent, dessen Registrierungsformular bereits von der zuständigen Behörde gebilligt wurde, ist nur zur Erstellung der Wertpapierbeschreibung und gegebenenfalls der Zusammenfassung verpflichtet, wenn die Wertpapiere öffentlich angeboten oder zum Handel an einem geregelten Markt zugelassen werden.;Handlungspflicht;muss;ist … zur Erstellung … verpflichtet;Wirtschaft;Ein Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_10
32017R1129;Art. 10 Absatz 1 Satz 2;Ein Emittent muss bei bestimmten neuen Umständen oder Unrichtigkeiten einen Nachtrag zum Registrierungsformular zur Billigung vorlegen.;Tritt nach der Billigung des Registrierungsformulars ein wichtiger neuer Umstand ein oder wird eine wesentliche Unrichtigkeit oder eine wesentliche Ungenauigkeit festgestellt, die die im Registrierungsformular enthaltenen Informationen betrifft und die Beurteilung der Wertpapiere beeinflussen können, so ist spätestens zum Zeitpunkt der Wertpapierbeschreibung und der Zusammenfassung ein Nachtrag zum Registrierungsformular zur Billigung vorzulegen.;Handlungspflicht;muss;ist … zur Billigung vorzulegen;Wirtschaft;Ein Emittent;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_10
32017R1129;Art. 10 Absatz 2;Das Registrierungsformular muss unverzüglich der Öffentlichkeit zur Verfügung gestellt werden.;Nach der Billigung wird das Registrierungsformular der Öffentlichkeit unverzüglich gemäß den Bestimmungen des Artikels 21 zur Verfügung gestellt.;Informationspflicht;muss;wird … unverzüglich … zur Verfügung gestellt;Wirtschaft;das Registrierungsformular;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32017R1129#art_10
