norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
UStG;§ 5 Absatz 1 Satz 3;Die Europäische Kommission oder die EU-Agentur bzw. -Einrichtung muss den Wegfall der Voraussetzungen innerhalb eines Monats anzeigen.;Soweit die Voraussetzungen für die Steuerbefreiung nach der Einfuhr wegfallen, ist die Europäische Kommission oder die nach dem Unionsrecht geschaffene Agentur oder Einrichtung verpflichtet, dies dem für die Besteuerung dieser Einfuhr zuständigen Hauptzollamt innerhalb eines Monats anzuzeigen.;Informationspflicht;muss;ist ... verpflichtet, ... anzuzeigen;Öffentliche Verwaltung;die Europäische Kommission oder die nach dem Unionsrecht geschaffene Agentur oder Einrichtung;https://www.gesetze-im-internet.de/ustg_1980/__5.html
UStG;§ 5 Absatz 2 Satz 2;Das Bundesministerium der Finanzen muss die einschlägigen Rechtsakte berücksichtigen.;Es hat dabei Rechtsakte des Rates der Europäischen Union oder der Europäischen Kommission zu berücksichtigen.;Handlungspflicht;muss;hat ... zu berücksichtigen;Öffentliche Verwaltung;Das Bundesministerium der Finanzen;https://www.gesetze-im-internet.de/ustg_1980/__5.html
UStG;§ 6 Absatz 4 Satz 1;Der Unternehmer muss die Voraussetzungen der Ausfuhrlieferung nachweisen.;Die Voraussetzungen der Absätze 1, 3 und 3a sowie die Bearbeitung oder Verarbeitung im Sinne des Absatzes 1 Satz 2 müssen vom Unternehmer nachgewiesen sein.;Informationspflicht;muss;müssen vom Unternehmer nachgewiesen sein;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__6.html
UStG;§ 6a Absatz 3;Der Unternehmer muss die Voraussetzungen der innergemeinschaftlichen Lieferung nachweisen.;Die Voraussetzungen der Absätze 1 und 2 müssen vom Unternehmer nachgewiesen sein.;Handlungspflicht;muss;müssen … nachgewiesen sein;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__6a.html
UStG;§ 6a Absatz 4 Satz 2;Der Abnehmer muss die entgangene Steuer zahlen.;In diesem Fall schuldet der Abnehmer die entgangene Steuer.;Handlungspflicht;muss;schuldet … die entgangene Steuer;Bürgerinnen und Bürger, Wirtschaft;der Abnehmer;https://www.gesetze-im-internet.de/ustg_1980/__6a.html
UStG;§ 6b Absatz 1 Nummer 4;Der Unternehmer muss die Beförderung oder Versendung gesondert aufzeichnen.;Der Unternehmer zeichnet die Beförderung oder Versendung des Gegenstandes im Sinne der Nummer 1 nach Maßgabe des § 22 Absatz 4f gesondert auf;Handlungspflicht;muss;zeichnet … gesondert auf;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__6b.html
UStG;§ 6b Absatz 1 Nummer 4;Der Unternehmer muss seiner Pflicht nach § 18a rechtzeitig, richtig und vollständig nachkommen.;… und kommt seiner Pflicht nach § 18a Absatz 1 in Verbindung mit Absatz 6 Nummer 3 und Absatz 7 Nummer 2a rechtzeitig, richtig und vollständig nach.;Informationspflicht;muss;kommt seiner Pflicht … rechtzeitig, richtig und vollständig nach;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__6b.html
UStG;§ 6b Absatz 4 Nummer 2;Der Unternehmer muss das Zurückgelangen des Gegenstandes gesondert aufzeichnen.;Der Unternehmer zeichnet das Zurückgelangen des Gegenstandes nach Maßgabe des § 22 Absatz 4f gesondert auf.;Handlungspflicht;muss;zeichnet … gesondert auf;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__6b.html
UStG;§ 6b Absatz 5 Nummer 3;Der Unternehmer muss den Erwerberwechsel gesondert aufzeichnen.;Der Unternehmer zeichnet den Erwerberwechsel nach Maßgabe des § 22 Absatz 4f gesondert auf.;Handlungspflicht;muss;zeichnet … gesondert auf;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__6b.html
UStG;§ 7 Absatz 4 Satz 1;Der Unternehmer muss die Voraussetzungen und die Bearbeitung oder Verarbeitung nachweisen.;Die Voraussetzungen des Absatzes 1 sowie die Bearbeitung oder Verarbeitung im Sinne des Absatzes 1 Satz 2 müssen vom Unternehmer nachgewiesen sein.;Informationspflicht;muss;müssen ... nachgewiesen sein;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__7.html
UStG;§ 8 Absatz 3 Satz 1;Der Unternehmer muss die Voraussetzungen nachweisen.;Die in den Absätzen 1 und 2 bezeichneten Voraussetzungen müssen vom Unternehmer nachgewiesen sein.;Informationspflicht;muss;müssen … nachgewiesen sein;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__8.html
UStG;§ 9 Absatz 2 Satz 2;Der Unternehmer muss die Voraussetzungen nachweisen.;Der Unternehmer hat die Voraussetzungen nachzuweisen.;Handlungspflicht;muss;hat die Voraussetzungen nachzuweisen;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__9.html
UStG;§ 13a Absatz 1 Satz 3;Die Finanzbehörde muss bei der Bekanntgabe an den Vertreter auf die Wirkung auch für und gegen den Unternehmer hinweisen.;Bei der Bekanntgabe an den Vertreter ist darauf hinzuweisen, dass sie auch mit Wirkung für und gegen den Unternehmer erfolgt.;Informationspflicht;muss;ist darauf hinzuweisen;Öffentliche Verwaltung;die Finanzbehörde;https://www.gesetze-im-internet.de/ustg_1980/__13a.html
UStG;§ 13c Absatz 2 Satz 1;Die Finanzverwaltung muss den Abtretungsempfänger ab Fälligkeit der Steuer in Anspruch nehmen.;Der Abtretungsempfänger ist ab dem Zeitpunkt in Anspruch zu nehmen, in dem die festgesetzte Steuer fällig wird, frühestens ab dem Zeitpunkt der Vereinnahmung der abgetretenen Forderung.;Handlungspflicht;muss;ist ab dem Zeitpunkt in Anspruch zu nehmen;Öffentliche Verwaltung;der Abtretungsempfänger;https://www.gesetze-im-internet.de/ustg_1980/__13c.html
UStG;§ 14 Absatz 2 Satz 2;Der Unternehmer muss in bestimmten Fällen innerhalb von sechs Monaten eine Rechnung ausstellen.;"In den folgenden Fällen ist er zur Ausstellung einer Rechnung innerhalb von sechs Monaten nach Ausführung der Leistung verpflichtet, wenn der Umsatz nicht nach § 4 Nummer 8 bis 29 steuerfrei ist: 1. für eine Leistung an einen anderen Unternehmer für dessen Unternehmen; 2. für eine Leistung an eine juristische Person, die nicht Unternehmer ist; 3. für eine steuerpflichtige Werklieferung (§ 3 Absatz 4 Satz 1) oder sonstige Leistung im Zusammenhang mit einem Grundstück an einen anderen als in den Nummern 1 oder 2 genannten Empfänger.";Handlungspflicht;muss;ist er zur Ausstellung einer Rechnung ... verpflichtet;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14.html
UStG;§ 14 Absatz 2 Satz 3 Nummer 1;Der leistende Unternehmer muss in den genannten Fällen eine elektronische Rechnung ausstellen.;"die Rechnung ist als elektronische Rechnung nach Absatz 1 Satz 3 und 6 auszustellen, wenn der leistende Unternehmer und der Leistungsempfänger im Inland oder in einem der in § 1 Absatz 3 bezeichneten Gebiete ansässig sind;";Handlungspflicht;muss;ist als elektronische Rechnung ... auszustellen;Wirtschaft;der leistende Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14.html
UStG;§ 14 Absatz 3 Satz 1;Der Unternehmer muss Echtheit, Unversehrtheit und Lesbarkeit der Rechnung gewährleisten.;Die Echtheit der Herkunft der Rechnung, die Unversehrtheit ihres Inhalts und ihre Lesbarkeit müssen gewährleistet werden.;Handlungspflicht;muss;müssen gewährleistet werden;Wirtschaft;die Echtheit der Herkunft der Rechnung, die Unversehrtheit ihres Inhalts und ihre Lesbarkeit;https://www.gesetze-im-internet.de/ustg_1980/__14.html
UStG;§ 14 Absatz 3 Satz 3;Jeder Unternehmer muss festlegen, wie er die Rechnungssicherheit gewährleistet.;Jeder Unternehmer legt fest, in welcher Weise die Echtheit der Herkunft, die Unversehrtheit des Inhalts und die Lesbarkeit der Rechnung gewährleistet werden.;Handlungspflicht;muss;legt fest, in welcher Weise;Wirtschaft;Jeder Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14.html
UStG;§ 14 Absatz 4 Satz 1;Die Rechnung muss die gesetzlich vorgeschriebenen Angaben enthalten.;"Eine Rechnung muss folgende Angaben enthalten: 1. den vollständigen Namen und die vollständige Anschrift des leistenden Unternehmers und des Leistungsempfängers, 2. die dem leistenden Unternehmer vom Finanzamt erteilte Steuernummer oder die ihm vom Bundeszentralamt für Steuern erteilte Umsatzsteuer-Identifikationsnummer, 3. das Ausstellungsdatum, 4. eine fortlaufende Nummer mit einer oder mehreren Zahlenreihen, die zur Identifizierung der Rechnung vom Rechnungsaussteller einmalig vergeben wird (Rechnungsnummer), 5. die Menge und die Art (handelsübliche Bezeichnung) der gelieferten Gegenstände oder den Umfang und die Art der sonstigen Leistung, 6. den Zeitpunkt der Lieferung oder sonstigen Leistung; in den Fällen des Absatzes 5 Satz 1 den Zeitpunkt der Vereinnahmung des Entgelts oder eines Teils des Entgelts, sofern der Zeitpunkt der Vereinnahmung feststeht und nicht mit dem Ausstellungsdatum der Rechnung übereinstimmt, 7. das nach Steuersätzen und einzelnen Steuerbefreiungen aufgeschlüsselte Entgelt für die Lieferung oder sonstige Leistung (§ 10) sowie jede im Voraus vereinbarte Minderung des Entgelts, sofern sie nicht bereits im Entgelt berücksichtigt ist, 8. den anzuwendenden Steuersatz sowie den auf das Entgelt entfallenden Steuerbetrag oder im Fall einer Steuerbefreiung einen Hinweis darauf, dass für die Lieferung oder sonstige Leistung eine Steuerbefreiung gilt, 9. in den Fällen des § 14b Abs. 1 Satz 5 einen Hinweis auf die Aufbewahrungspflicht des Leistungsempfängers und 10. in den Fällen der Ausstellung der Rechnung durch den Leistungsempfänger oder durch einen von ihm beauftragten Dritten gemäß Absatz 2 Satz 5 die Angabe „Gutschrift”.";Informationspflicht;muss;muss folgende Angaben enthalten;Wirtschaft;Eine Rechnung;https://www.gesetze-im-internet.de/ustg_1980/__14.html
UStG;§ 14 Absatz 5 Satz 2;Der Unternehmer muss in einer Endrechnung bestimmte Teilentgelte und Steuerbeträge absetzen.;Wird eine Endrechnung erteilt, sind in ihr die vor Ausführung der Lieferung oder sonstigen Leistung vereinnahmten Teilentgelte und die auf sie entfallenden Steuerbeträge abzusetzen, wenn über die Teilentgelte Rechnungen im Sinne der Absätze 1 bis 4 ausgestellt worden sind.;Handlungspflicht;muss;sind ... abzusetzen;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14.html
UStG;§ 14a Absatz 1 Satz 1;Der Unternehmer muss in bestimmten Fällen eine Rechnung mit dem Hinweis auf die Steuerschuldnerschaft des Leistungsempfängers ausstellen.;Hat der Unternehmer seinen Sitz, seine Geschäftsleitung, eine Betriebsstätte, von der aus der Umsatz ausgeführt wird, oder in Ermangelung eines Sitzes seinen Wohnsitz oder gewöhnlichen Aufenthalt im Inland und führt er einen Umsatz in einem anderen Mitgliedstaat aus, an dem eine Betriebsstätte in diesem Mitgliedstaat nicht beteiligt ist, so ist er zur Ausstellung einer Rechnung mit der Angabe „Steuerschuldnerschaft des Leistungsempfängers“ verpflichtet, wenn die Steuer in dem anderen Mitgliedstaat von dem Leistungsempfänger geschuldet wird und keine Gutschrift gemäß § 14 Absatz 2 Satz 5 vereinbart worden ist.;Informationspflicht;muss;ist er zur Ausstellung einer Rechnung mit der Angabe „Steuerschuldnerschaft des Leistungsempfängers“ verpflichtet;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 1 Satz 2;Der Unternehmer muss bei bestimmten sonstigen Leistungen die Rechnung fristgerecht ausstellen.;Führt der Unternehmer eine sonstige Leistung im Sinne des § 3a Absatz 2 in einem anderen Mitgliedstaat aus, so ist die Rechnung bis zum fünfzehnten Tag des Monats, der auf den Monat folgt, in dem der Umsatz ausgeführt worden ist, auszustellen.;Informationspflicht;muss;ist die Rechnung bis zum fünfzehnten Tag des Monats ... auszustellen;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 1 Satz 3;Der Unternehmer muss in der Rechnung die Umsatzsteuer-Identifikationsnummern angeben.;In dieser Rechnung sind die Umsatzsteuer-Identifikationsnummer des Unternehmers und die des Leistungsempfängers anzugeben.;Informationspflicht;muss;sind ... anzugeben;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 2 Satz 1;Der Unternehmer muss bei einer Lieferung im Sinne des § 3c Absatz 1 im Inland eine Rechnung ausstellen.;Führt der Unternehmer eine Lieferung im Sinne des § 3c Absatz 1 im Inland aus, ist er zur Ausstellung einer Rechnung verpflichtet.;Informationspflicht;muss;ist er zur Ausstellung einer Rechnung verpflichtet;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 3 Satz 1;Der Unternehmer muss bei einer innergemeinschaftlichen Lieferung die Rechnung fristgerecht ausstellen.;Führt der Unternehmer eine innergemeinschaftliche Lieferung aus, ist er zur Ausstellung einer Rechnung bis zum fünfzehnten Tag des Monats, der auf den Monat folgt, in dem der Umsatz ausgeführt worden ist, verpflichtet.;Informationspflicht;muss;ist er zur Ausstellung einer Rechnung bis zum fünfzehnten Tag des Monats ... verpflichtet;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 3 Satz 2;Der Unternehmer muss in der Rechnung auch die Umsatzsteuer-Identifikationsnummern angeben.;In der Rechnung sind auch die Umsatzsteuer-Identifikationsnummer des Unternehmers und die des Leistungsempfängers anzugeben.;Informationspflicht;muss;sind ... anzugeben;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 4 Satz 1;Die Rechnung über die innergemeinschaftliche Lieferung eines neuen Fahrzeugs muss bestimmte Merkmale enthalten.;Eine Rechnung über die innergemeinschaftliche Lieferung eines neuen Fahrzeugs muss auch die in § 1b Abs. 2 und 3 bezeichneten Merkmale enthalten.;Informationspflicht;muss;muss auch ... enthalten;Wirtschaft;eine Rechnung;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 5 Satz 1;Der Unternehmer muss bei bestimmten Leistungen eine Rechnung mit dem Hinweis auf die Steuerschuldnerschaft des Leistungsempfängers ausstellen.;"Führt der Unternehmer eine Leistung im Sinne des § 13b Absatz 2 aus, für die der Leistungsempfänger nach § 13b Absatz 5 die Steuer schuldet, ist er zur Ausstellung einer Rechnung mit der Angabe „Steuerschuldnerschaft des Leistungsempfängers“ verpflichtet;";Informationspflicht;muss;ist er zur Ausstellung einer Rechnung mit der Angabe „Steuerschuldnerschaft des Leistungsempfängers“ verpflichtet;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 6 Satz 1;Die Rechnung muss in bestimmten Fällen die vorgesehenen Sonderangaben enthalten.;In den Fällen der Besteuerung von Reiseleistungen nach § 25 hat die Rechnung die Angabe „Sonderregelung für Reisebüros“ und in den Fällen der Differenzbesteuerung nach § 25a die Angabe „Gebrauchtgegenstände/Sonderregelung“, „Kunstgegenstände/Sonderregelung“ oder „Sammlungsstücke und Antiquitäten/Sonderregelung“ zu enthalten.;Informationspflicht;muss;hat die Rechnung ... zu enthalten;Wirtschaft;die Rechnung;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 7 Satz 1;Die Rechnung muss bei bestimmten Lieferungen auf das Dreiecksgeschäft und die Steuerschuldnerschaft des letzten Abnehmers hinweisen.;Wird in einer Rechnung über eine Lieferung im Sinne des § 25b Abs. 2 abgerechnet, ist auch auf das Vorliegen eines innergemeinschaftlichen Dreiecksgeschäfts und die Steuerschuldnerschaft des letzten Abnehmers hinzuweisen.;Informationspflicht;muss;ist auch auf ... hinzuweisen;Wirtschaft;eine Rechnung;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14a Absatz 7 Satz 2;Der Unternehmer muss dabei die Umsatzsteuer-Identifikationsnummern angeben.;Dabei sind die Umsatzsteuer-Identifikationsnummer des Unternehmers und die des Leistungsempfängers anzugeben.;Informationspflicht;muss;sind ... anzugeben;Wirtschaft;der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14a.html
UStG;§ 14b Absatz 1 Satz 1;Der Unternehmer muss Rechnungen und Rechnungsdoppel acht Jahre aufbewahren.;Der Unternehmer hat ein Doppel der Rechnung, die er selbst oder ein Dritter in seinem Namen und für seine Rechnung ausgestellt hat, sowie alle Rechnungen, die er erhalten oder die ein Leistungsempfänger oder in dessen Namen und für dessen Rechnung ein Dritter ausgestellt hat, acht Jahre aufzubewahren.;Handlungspflicht;muss;hat … aufzubewahren;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14b Absatz 1 Satz 5;Der Leistungsempfänger muss in bestimmten Fällen Unterlagen zwei Jahre aufbewahren.;In den Fällen des § 14 Absatz 2 Satz 2 Nummer 3 hat der Leistungsempfänger die Rechnung, einen Zahlungsbeleg oder eine andere beweiskräftige Unterlage zwei Jahre gemäß den Sätzen 2 und 3 aufzubewahren, soweit er 1. nicht Unternehmer ist oder 2. Unternehmer ist, aber die Leistung für seinen nichtunternehmerischen Bereich verwendet.;Handlungspflicht;muss;hat … aufzubewahren;Wirtschaft;der Leistungsempfänger;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14b Absatz 2 Satz 1;Der ansässige Unternehmer muss alle Rechnungen im Inland oder in bestimmten Gebieten aufbewahren.;Der im Inland oder in einem der in § 1 Abs. 3 bezeichneten Gebiete ansässige Unternehmer hat alle Rechnungen im Inland oder in einem der in § 1 Abs. 3 bezeichneten Gebiete aufzubewahren.;Handlungspflicht;muss;hat … aufzubewahren;Wirtschaft;Der im Inland oder in einem der in § 1 Abs. 3 bezeichneten Gebiete ansässige Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14b Absatz 2 Satz 4;Der nicht ansässige Unternehmer muss den Aufbewahrungsort der Rechnungen bestimmen.;Der nicht im Inland oder in einem der in § 1 Abs. 3 bezeichneten Gebiete ansässige Unternehmer hat den Aufbewahrungsort der nach Absatz 1 aufzubewahrenden Rechnungen im Gemeinschaftsgebiet, in den in § 1 Abs. 3 bezeichneten Gebieten, im Gebiet von Büsingen oder auf der Insel Helgoland zu bestimmen.;Handlungspflicht;muss;hat … zu bestimmen;Wirtschaft;Der nicht im Inland oder in einem der in § 1 Abs. 3 bezeichneten Gebiete ansässige Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14b Absatz 2 Satz 3;Der Unternehmer muss dem Finanzamt den Aufbewahrungsort mitteilen, wenn er anderswo aufbewahrt.;Der Unternehmer hat dem Finanzamt den Aufbewahrungsort mitzuteilen, wenn er die Rechnungen nicht im Inland oder in einem der in § 1 Abs. 3 bezeichneten Gebiete aufbewahrt.;Informationspflicht;muss;hat … mitzuteilen;Wirtschaft;Der Unternehmer;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14b Absatz 2 Satz 5;Der Unternehmer muss dem Finanzamt auf Verlangen Rechnungen und Daten unverzüglich bereitstellen.;In diesem Fall ist er verpflichtet, dem Finanzamt auf dessen Verlangen alle aufzubewahrenden Rechnungen und Daten oder die an deren Stelle tretenden Bild- und Datenträger unverzüglich zur Verfügung zu stellen.;Duldungs-/Mitwirkungspflicht;muss;ist verpflichtet, … unverzüglich zur Verfügung zu stellen;Wirtschaft;er;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14b Absatz 4 Satz 2;Es muss sichergestellt werden, dass die Finanzbehörden elektronisch sofort zugreifen können.;Es muss sichergestellt sein, dass die zuständigen Finanzbehörden die Rechnungen unverzüglich über Online-Zugriff einsehen, herunterladen und verwenden können.;Duldungs-/Mitwirkungspflicht;muss;muss sichergestellt sein, dass … einsehen, herunterladen und verwenden können;Wirtschaft;Es;https://www.gesetze-im-internet.de/ustg_1980/__14b.html
UStG;§ 14c Absatz 2 Satz 5;Wer den geschuldeten Steuerbetrag berichtigen will, muss beim Finanzamt einen gesonderten schriftlichen Antrag stellen.;Die Berichtigung des geschuldeten Steuerbetrags ist beim Finanzamt gesondert schriftlich zu beantragen …;Informationspflicht;muss;ist beim Finanzamt gesondert schriftlich zu beantragen;Wirtschaft;Die Berichtigung des geschuldeten Steuerbetrags;https://www.gesetze-im-internet.de/ustg_1980/__14c.html
UStG;§ 14c Absatz 2 Satz 5;Wer den geschuldeten Steuerbetrag berichtigen will, muss die Berichtigung nach Zustimmung des Finanzamts für den maßgeblichen Besteuerungszeitraum vornehmen.;… und nach dessen Zustimmung in entsprechender Anwendung des § 17 Abs. 1 für den Besteuerungszeitraum vorzunehmen, in dem die Voraussetzungen des Satzes 4 eingetreten sind.;Handlungspflicht;muss;nach dessen Zustimmung … vorzunehmen;Wirtschaft;Die Berichtigung des geschuldeten Steuerbetrags;https://www.gesetze-im-internet.de/ustg_1980/__14c.html
