norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
AktG;§ 20 Absatz 1 Satz 1;Das Unternehmen muss der Gesellschaft den Erwerb von mehr als einem Viertel der Aktien unverzüglich in Textform mitteilen.;Sobald einem Unternehmen mehr als der vierte Teil der Aktien einer Aktiengesellschaft mit Sitz im Inland gehört, hat es dies der Gesellschaft unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;hat es dies der Gesellschaft unverzüglich in Textform mitzuteilen;Wirtschaft;es;https://www.gesetze-im-internet.de/aktg/__20.html
AktG;§ 20 Absatz 3 Satz 1;Ist das Unternehmen eine Kapitalgesellschaft, muss es der Gesellschaft auch den maßgeblichen Beteiligungsstand unverzüglich in Textform mitteilen.;Ist das Unternehmen eine Kapitalgesellschaft, so hat es, sobald ihm ohne Hinzurechnung der Aktien nach Absatz 2 mehr als der vierte Teil der Aktien gehört, auch dies der Gesellschaft unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;hat es … unverzüglich in Textform mitzuteilen;Wirtschaft;es;https://www.gesetze-im-internet.de/aktg/__20.html
AktG;§ 20 Absatz 4 Satz 1;Das Unternehmen muss der Gesellschaft den Erwerb einer Mehrheitsbeteiligung unverzüglich in Textform mitteilen.;Sobald dem Unternehmen eine Mehrheitsbeteiligung (§ 16 Abs. 1) gehört, hat es auch dies der Gesellschaft unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;hat es auch dies der Gesellschaft unverzüglich in Textform mitzuteilen;Wirtschaft;es;https://www.gesetze-im-internet.de/aktg/__20.html
AktG;§ 20 Absatz 5 Satz 1;Das Unternehmen muss das Wegfallen der mitteilungspflichtigen Beteiligung der Gesellschaft unverzüglich in Textform mitteilen.;Besteht die Beteiligung in der nach Absatz 1, 3 oder 4 mitteilungspflichtigen Höhe nicht mehr, so ist dies der Gesellschaft unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;ist dies der Gesellschaft unverzüglich in Textform mitzuteilen;Wirtschaft;dies;https://www.gesetze-im-internet.de/aktg/__20.html
AktG;§ 20 Absatz 6 Satz 1;Die Gesellschaft muss eine mitgeteilte Beteiligung unverzüglich in den Gesellschaftsblättern bekanntmachen und das Unternehmen angeben.;"Die Gesellschaft hat das Bestehen einer Beteiligung, die ihr nach Absatz 1 oder 4 mitgeteilt worden ist, unverzüglich in den Gesellschaftsblättern bekanntzumachen; dabei ist das Unternehmen anzugeben, dem die Beteiligung gehört.";Informationspflicht;muss;hat … unverzüglich in den Gesellschaftsblättern bekanntzumachen;Wirtschaft;Die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__20.html
AktG;§ 20 Absatz 6 Satz 2;Die Gesellschaft muss auch das Wegfallen der Beteiligung unverzüglich in den Gesellschaftsblättern bekanntmachen.;Wird der Gesellschaft mitgeteilt, daß die Beteiligung in der nach Absatz 1 oder 4 mitteilungspflichtigen Höhe nicht mehr besteht, so ist auch dies unverzüglich in den Gesellschaftsblättern bekanntzumachen.;Informationspflicht;muss;ist auch dies unverzüglich in den Gesellschaftsblättern bekanntzumachen;Wirtschaft;Die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__20.html
AktG;§ 21 Absatz 1;Die Gesellschaft muss dem betroffenen Unternehmen eine Beteiligung von mehr als einem Viertel der Anteile unverzüglich in Textform mitteilen.;Sobald der Gesellschaft mehr als der vierte Teil der Anteile einer anderen Kapitalgesellschaft mit Sitz im Inland gehört, hat sie dies dem Unternehmen, an dem die Beteiligung besteht, unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;hat sie dies … unverzüglich in Textform mitzuteilen;Wirtschaft;die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__21.html
AktG;§ 21 Absatz 2;Die Gesellschaft muss dem betroffenen Unternehmen das Bestehen einer Mehrheitsbeteiligung unverzüglich in Textform mitteilen.;Sobald der Gesellschaft eine Mehrheitsbeteiligung (§ 16 Abs. 1) an einem anderen Unternehmen gehört, hat sie dies dem Unternehmen, an dem die Mehrheitsbeteiligung besteht, unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;hat sie dies … unverzüglich in Textform mitzuteilen;Wirtschaft;die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__21.html
AktG;§ 21 Absatz 3;Die Gesellschaft muss den Wegfall der mitteilungspflichtigen Beteiligungshöhe unverzüglich in Textform mitteilen.;Besteht die Beteiligung in der nach Absatz 1 oder 2 mitteilungspflichtigen Höhe nicht mehr, hat die Gesellschaft dies dem anderen Unternehmen unverzüglich in Textform mitzuteilen.;Informationspflicht;muss;hat die Gesellschaft dies … unverzüglich in Textform mitzuteilen;Wirtschaft;die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__21.html
AktG;§ 22 Absatz 1;Wer eine Beteiligung innehat, muss deren Bestehen auf Verlangen nachweisen.;Ein Unternehmen, dem eine Mitteilung nach § 20 Abs. 1, 3 oder 4, § 21 Abs. 1 oder 2 gemacht worden ist, kann jederzeit verlangen, daß ihm das Bestehen der Beteiligung nachgewiesen wird.;Duldungs-/Mitwirkungspflicht;muss;verlangen, daß ihm das Bestehen der Beteiligung nachgewiesen wird;Wirtschaft;derjenige, der die Beteiligung innehat;https://www.gesetze-im-internet.de/aktg/__22.html
AktG;§ 23 Absatz 1 Satz 1;Die Satzung muss notariell beurkundet festgestellt werden.;Die Satzung muß durch notarielle Beurkundung festgestellt werden.;Handlungspflicht;muss;muß durch notarielle Beurkundung festgestellt werden;Wirtschaft;Die Satzung;https://www.gesetze-im-internet.de/aktg/__23.html
AktG;§ 23 Absatz 1 Satz 2;Bevollmächtigte müssen eine notariell beglaubigte Vollmacht haben.;Bevollmächtigte bedürfen einer notariell beglaubigten Vollmacht.;Duldungs-/Mitwirkungspflicht;muss;bedürfen einer notariell beglaubigten Vollmacht;Wirtschaft;Bevollmächtigte;https://www.gesetze-im-internet.de/aktg/__23.html
AktG;§ 23 Absatz 2;In der Urkunde müssen bestimmte Angaben gemacht werden.;"In der Urkunde sind anzugeben 1. die Gründer; 2. bei Nennbetragsaktien der Nennbetrag, bei Stückaktien die Zahl, der Ausgabebetrag und, wenn mehrere Gattungen bestehen, die Gattung der Aktien, die jeder Gründer übernimmt; 3. der eingezahlte Betrag des Grundkapitals.";Informationspflicht;muss;sind anzugeben;Wirtschaft;In der Urkunde;https://www.gesetze-im-internet.de/aktg/__23.html
AktG;§ 23 Absatz 3;Die Satzung muss bestimmte Mindestinhalte festlegen.;"Die Satzung muß bestimmen 1. die Firma und den Sitz der Gesellschaft; 2. den Gegenstand des Unternehmens; namentlich ist bei Industrie- und Handelsunternehmen die Art der Erzeugnisse und Waren, die hergestellt und gehandelt werden sollen, näher anzugeben; 3. die Höhe des Grundkapitals; 4. die Zerlegung des Grundkapitals entweder in Nennbetragsaktien oder in Stückaktien, bei Nennbetragsaktien deren Nennbeträge und die Zahl der Aktien jeden Nennbetrags, bei Stückaktien deren Zahl, außerdem, wenn mehrere Gattungen bestehen, die Gattung der Aktien und die Zahl der Aktien jeder Gattung; 5. ob die Aktien auf den Inhaber oder auf den Namen ausgestellt werden; 6. die Zahl der Mitglieder des Vorstands oder die Regeln, nach denen diese Zahl festgelegt wird.";Handlungspflicht;muss;muß bestimmen;Wirtschaft;Die Satzung;https://www.gesetze-im-internet.de/aktg/__23.html
AktG;§ 23 Absatz 4;Die Satzung muss Regelungen zur Form der Bekanntmachungen enthalten.;Die Satzung muß ferner Bestimmungen über die Form der Bekanntmachungen der Gesellschaft enthalten.;Handlungspflicht;muss;muß ferner Bestimmungen … enthalten;Wirtschaft;Die Satzung;https://www.gesetze-im-internet.de/aktg/__23.html
AktG;§ 25 Absatz 1;Die Gesellschaft muss eine Bekanntmachung im Bundesanzeiger einrücken.;Bestimmt das Gesetz oder die Satzung, daß eine Bekanntmachung der Gesellschaft durch die Gesellschaftsblätter erfolgen soll, so ist sie in den Bundesanzeiger einzurücken.;Informationspflicht;muss;ist sie in den Bundesanzeiger einzurücken;Wirtschaft;die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__25.html
AktG;§ 27 Absatz 1 Satz 1;Die Satzung muss bei Sacheinlagen oder Sachübernahmen die erforderlichen Angaben festsetzen.;Sollen Aktionäre Einlagen machen, die nicht durch Einzahlung des Ausgabebetrags der Aktien zu leisten sind (Sacheinlagen), oder soll die Gesellschaft vorhandene oder herzustellende Anlagen oder andere Vermögensgegenstände übernehmen (Sachübernahmen), so müssen in der Satzung festgesetzt werden der Gegenstand der Sacheinlage oder der Sachübernahme, die Person, von der die Gesellschaft den Gegenstand erwirbt, und der Nennbetrag, bei Stückaktien die Zahl der bei der Sacheinlage zu gewährenden Aktien oder die bei der Sachübernahme zu gewährenden Vergütung.;Handlungspflicht;muss;so müssen in der Satzung festgesetzt werden;Wirtschaft;in der Satzung;https://www.gesetze-im-internet.de/aktg/__27.html
AktG;§ 27 Absatz 4 Satz 2;Die betreffende Leistung oder Vereinbarung muss in der Anmeldung angegeben werden.;Eine solche Leistung oder die Vereinbarung einer solchen Leistung ist in der Anmeldung nach § 37 anzugeben.;Informationspflicht;muss;ist … anzugeben;Wirtschaft;in der Anmeldung nach § 37;https://www.gesetze-im-internet.de/aktg/__27.html
AktG;§ 30 Absatz 1 Satz 1 und 2;Die Gründer müssen den ersten Aufsichtsrat und den Abschlussprüfer bestellen und die Bestellung notariell beurkunden lassen.;Die Gründer haben den ersten Aufsichtsrat der Gesellschaft und den Abschlußprüfer für das erste Voll- oder Rumpfgeschäftsjahr zu bestellen. Die Bestellung bedarf notarieller Beurkundung.;Handlungspflicht;muss;"haben … zu bestellen; bedarf notarieller Beurkundung";Wirtschaft;Die Gründer;https://www.gesetze-im-internet.de/aktg/__30.html
AktG;§ 30 Absatz 3 Satz 2;Der Vorstand muss rechtzeitig vor Ablauf der Amtszeit des ersten Aufsichtsrats die maßgeblichen gesetzlichen Vorschriften bekanntmachen.;"Der Vorstand hat rechtzeitig vor Ablauf der Amtszeit des ersten Aufsichtsrats bekanntzumachen, nach welchen gesetzlichen Vorschriften der nächste Aufsichtsrat nach seiner Ansicht zusammenzusetzen ist; §§ 96 bis 99 sind anzuwenden.";Informationspflicht;muss;hat … bekanntzumachen;Wirtschaft;Der Vorstand;https://www.gesetze-im-internet.de/aktg/__30.html
AktG;§ 30 Absatz 4;Der Aufsichtsrat muss den ersten Vorstand bestellen.;Der Aufsichtsrat bestellt den ersten Vorstand.;Handlungspflicht;muss;bestellt;Wirtschaft;Der Aufsichtsrat;https://www.gesetze-im-internet.de/aktg/__30.html
AktG;§ 31 Absatz 1 Satz 1;Die Gründer müssen nur die erforderliche Zahl von Aufsichtsratsmitgliedern bestellen.;… so haben die Gründer nur so viele Aufsichtsratsmitglieder zu bestellen, wie nach den gesetzlichen Vorschriften, die nach ihrer Ansicht nach der Einbringung oder Übernahme für die Zusammensetzung des Aufsichtsrats maßgebend sind, von der Hauptversammlung ohne Bindung an Wahlvorschläge zu wählen sind.;Handlungspflicht;muss;haben … zu bestellen;Wirtschaft;die Gründer;https://www.gesetze-im-internet.de/aktg/__31.html
AktG;§ 31 Absatz 1 Satz 2;Die Gründer müssen in diesem Fall drei Aufsichtsratsmitglieder bestellen.;Sie haben jedoch, wenn dies nur zwei Aufsichtsratsmitglieder sind, drei Aufsichtsratsmitglieder zu bestellen.;Handlungspflicht;muss;haben … zu bestellen;Wirtschaft;die Gründer;https://www.gesetze-im-internet.de/aktg/__31.html
AktG;§ 31 Absatz 3 Satz 1;Der Vorstand muss unverzüglich bekanntmachen, nach welchen Vorschriften der Aufsichtsrat zusammengesetzt sein muss.;Unverzüglich nach der Einbringung oder Übernahme des Unternehmens oder des Unternehmensteils hat der Vorstand bekanntzumachen, nach welchen gesetzlichen Vorschriften nach seiner Ansicht der Aufsichtsrat zusammengesetzt sein muß.;Informationspflicht;muss;hat … bekanntzumachen;Wirtschaft;der Vorstand;https://www.gesetze-im-internet.de/aktg/__31.html
AktG;§ 32 Absatz 1;Die Gründer müssen einen schriftlichen Gründungsbericht erstatten.;Die Gründer haben einen schriftlichen Bericht über den Hergang der Gründung zu erstatten (Gründungsbericht).;Informationspflicht;muss;haben einen schriftlichen Bericht … zu erstatten;Wirtschaft;die Gründer;https://www.gesetze-im-internet.de/aktg/__32.html
AktG;§ 32 Absatz 2;Die Gründer müssen im Gründungsbericht die wesentlichen Umstände und die genannten Angaben zu Sacheinlagen oder Sachübernahmen darlegen.;"Im Gründungsbericht sind die wesentlichen Umstände darzulegen, von denen die Angemessenheit der Leistungen für Sacheinlagen oder Sachübernahmen abhängt. Dabei sind anzugeben 1. die vorausgegangenen Rechtsgeschäfte, die auf den Erwerb durch die Gesellschaft hingezielt haben; 2. die Anschaffungs- und Herstellungskosten aus den letzten beiden Jahren; 3. beim Übergang eines Unternehmens auf die Gesellschaft die Betriebserträge aus den letzten beiden Geschäftsjahren.";Informationspflicht;muss;"sind … darzulegen; sind anzugeben";Wirtschaft;die Gründer;https://www.gesetze-im-internet.de/aktg/__32.html
AktG;§ 32 Absatz 3;Die Gründer müssen im Gründungsbericht weitere Angaben zu Aktienübernahmen und besonderen Vorteilen von Vorstands- oder Aufsichtsratsmitgliedern machen.;Im Gründungsbericht ist ferner anzugeben, ob und in welchem Umfang bei der Gründung für Rechnung eines Mitglieds des Vorstands oder des Aufsichtsrats Aktien übernommen worden sind und ob und in welcher Weise ein Mitglied des Vorstands oder des Aufsichtsrats sich einen besonderen Vorteil oder für die Gründung oder ihre Vorbereitung eine Entschädigung oder Belohnung ausbedungen hat.;Informationspflicht;muss;ist ferner anzugeben;Wirtschaft;die Gründer;https://www.gesetze-im-internet.de/aktg/__32.html
AktG;§ 33 Absatz 1;Die Mitglieder des Vorstands und des Aufsichtsrats müssen den Hergang der Gründung prüfen.;Die Mitglieder des Vorstands und des Aufsichtsrats haben den Hergang der Gründung zu prüfen.;Handlungspflicht;muss;haben den Hergang der Gründung zu prüfen;Wirtschaft;die Mitglieder des Vorstands und des Aufsichtsrats;https://www.gesetze-im-internet.de/aktg/__33.html
AktG;§ 33 Absatz 2;Bei bestimmten Gründungsfällen muss eine Gründungsprüfung stattfinden.;Außerdem hat eine Prüfung durch einen oder mehrere Prüfer (Gründungsprüfer) stattzufinden, wenn 1. ein Mitglied des Vorstands oder des Aufsichtsrats zu den Gründern gehört oder 2. bei der Gründung für Rechnung eines Mitglieds des Vorstands oder des Aufsichtsrats Aktien übernommen worden sind oder 3. ein Mitglied des Vorstands oder des Aufsichtsrats sich einen besonderen Vorteil oder für die Gründung oder ihre Vorbereitung eine Entschädigung oder Belohnung ausbedungen hat oder 4. eine Gründung mit Sacheinlagen oder Sachübernahmen vorliegt.;Informationspflicht;muss;hat … stattzufinden;Wirtschaft;eine Prüfung durch einen oder mehrere Prüfer (Gründungsprüfer);https://www.gesetze-im-internet.de/aktg/__33.html
AktG;§ 33 Absatz 3 Satz 2;Das Gericht muss die Gründungsprüfer bestellen, wenn nicht der Notar die Prüfung vornimmt.;Nimmt nicht der Notar die Prüfung vor, so bestellt das Gericht die Gründungsprüfer.;Handlungspflicht;muss;bestellt das Gericht;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/aktg/__33.html
AktG;§ 33 Absatz 4;Gründungsprüfer sollen nur unter den genannten Voraussetzungen bestellt werden.;"Als Gründungsprüfer sollen, wenn die Prüfung keine anderen Kenntnisse fordert, nur bestellt werden 1. Personen, die in der Buchführung ausreichend vorgebildet und erfahren sind; 2. Prüfungsgesellschaften, von deren gesetzlichen Vertretern mindestens einer in der Buchführung ausreichend vorgebildet und erfahren ist.";Unterlassungspflicht;soll;sollen … nur bestellt werden;Öffentliche Verwaltung;Als Gründungsprüfer;https://www.gesetze-im-internet.de/aktg/__33.html
AktG;§ 33 Absatz 5;Bestimmte Personen und Prüfungsgesellschaften dürfen nicht als Gründungsprüfer bestellt werden.;Als Gründungsprüfer darf nicht bestellt werden, wer nach § 143 Abs. 2 nicht Sonderprüfer sein kann. Gleiches gilt für Personen und Prüfungsgesellschaften, auf deren Geschäftsführung die Gründer oder Personen, für deren Rechnung die Gründer Aktien übernommen haben, maßgebenden Einfluß haben.;Unterlassungspflicht;muss;darf nicht bestellt werden;Öffentliche Verwaltung;wer;https://www.gesetze-im-internet.de/aktg/__33.html
AktG;§ 34 Absatz 1;Die Mitglieder des Vorstands und des Aufsichtsrats sowie die Gründungsprüfer müssen die Gründungsangaben und den Wert der Sacheinlagen oder Sachübernahmen prüfen.;"Die Prüfung durch die Mitglieder des Vorstands und des Aufsichtsrats sowie die Prüfung durch die Gründungsprüfer haben sich namentlich darauf zu erstrecken, 1. ob die Angaben der Gründer über die Übernahme der Aktien, über die Einlagen auf das Grundkapital und über die Festsetzungen nach §§ 26 und 27 richtig und vollständig sind; 2. ob der Wert der Sacheinlagen oder Sachübernahmen den geringsten Ausgabebetrag der dafür zu gewährenden Aktien oder den Wert der dafür zu gewährenden Leistungen erreicht.";Handlungspflicht;muss;haben sich namentlich darauf zu erstrecken;Öffentliche Verwaltung;die Mitglieder des Vorstands und des Aufsichtsrats sowie die Gründungsprüfer;https://www.gesetze-im-internet.de/aktg/__34.html
AktG;§ 34 Absatz 2 Satz 1;Über jede Prüfung muss schriftlich berichtet werden.;Über jede Prüfung ist unter Darlegung dieser Umstände schriftlich zu berichten.;Informationspflicht;muss;ist … schriftlich zu berichten;Öffentliche Verwaltung;Über jede Prüfung;https://www.gesetze-im-internet.de/aktg/__34.html
AktG;§ 34 Absatz 2 Satz 2;Im Bericht müssen der Gegenstand jeder Sacheinlage oder Sachübernahme beschrieben und die angewandten Bewertungsmethoden angegeben werden.;In dem Bericht ist der Gegenstand jeder Sacheinlage oder Sachübernahme zu beschreiben sowie anzugeben, welche Bewertungsmethoden bei der Ermittlung des Wertes angewandt worden sind.;Informationspflicht;muss;ist … zu beschreiben sowie anzugeben;Öffentliche Verwaltung;In dem Bericht;https://www.gesetze-im-internet.de/aktg/__34.html
AktG;§ 34 Absatz 3 Satz 1;Je ein Stück des Berichts der Gründungsprüfer muss dem Gericht und dem Vorstand eingereicht werden.;Je ein Stück des Berichts der Gründungsprüfer ist dem Gericht und dem Vorstand einzureichen.;Informationspflicht;muss;ist … einzureichen;Öffentliche Verwaltung;Je ein Stück des Berichts der Gründungsprüfer;https://www.gesetze-im-internet.de/aktg/__34.html
AktG;§ 35 Absatz 2 Satz 3;Die Gründer müssen der gerichtlichen Entscheidung über den Umfang der Aufklärungen und Nachweise nachkommen.;Solange sich die Gründer weigern, der Entscheidung nachzukommen, wird der Prüfungsbericht nicht erstattet.;Duldungs-/Mitwirkungspflicht;muss;der Entscheidung nachzukommen;Wirtschaft;die Gründer;https://www.gesetze-im-internet.de/aktg/__35.html
AktG;§ 36 Absatz 1;Die Gesellschaft muss ihre Eintragung ins Handelsregister anmelden.;Die Gesellschaft ist bei dem Gericht von allen Gründern und Mitgliedern des Vorstands und des Aufsichtsrats zur Eintragung in das Handelsregister anzumelden.;Informationspflicht;muss;ist … zur Eintragung in das Handelsregister anzumelden;Wirtschaft;Die Gesellschaft;https://www.gesetze-im-internet.de/aktg/__36.html
AktG;§ 36 Absatz 2;Die Anmeldung darf erst nach Erfüllung der Einzahlungs- und Verfügbarkeitsvoraussetzungen erfolgen.;Die Anmeldung darf erst erfolgen, wenn auf jede Aktie, soweit nicht Sacheinlagen vereinbart sind, der eingeforderte Betrag ordnungsgemäß eingezahlt worden ist (§ 54 Abs. 3) und, soweit er nicht bereits zur Bezahlung der bei der Gründung angefallenen Steuern und Gebühren verwandt wurde, endgültig zur freien Verfügung des Vorstands steht.;Unterlassungspflicht;muss;darf erst erfolgen, wenn;Wirtschaft;Die Anmeldung;https://www.gesetze-im-internet.de/aktg/__36.html
AktG;§ 36a Absatz 2 Satz 1;Sacheinleger müssen die Sacheinlagen vollständig erbringen.;Sacheinlagen sind vollständig zu leisten.;Handlungspflicht;muss;sind vollständig zu leisten;Wirtschaft;Sacheinleger;https://www.gesetze-im-internet.de/aktg/__36a.html
AktG;§ 36a Absatz 2 Satz 2;Sacheinleger müssen die Übertragung eines Vermögensgegenstands innerhalb von fünf Jahren bewirken.;Besteht die Sacheinlage in der Verpflichtung, einen Vermögensgegenstand auf die Gesellschaft zu übertragen, so muß diese Leistung innerhalb von fünf Jahren nach der Eintragung der Gesellschaft in das Handelsregister zu bewirken sein.;Handlungspflicht;muss;muß … innerhalb von fünf Jahren … zu bewirken sein;Wirtschaft;Sacheinleger;https://www.gesetze-im-internet.de/aktg/__36a.html
AktG;§ 37 Absatz 1 Satz 1;Wer die Anmeldung einreicht, muss erklären und angeben, dass die Voraussetzungen vorliegen und welche Beträge gelten.;"In der Anmeldung ist zu erklären, daß die Voraussetzungen des § 36 Abs. 2 und des § 36a erfüllt sind; dabei sind der Betrag, zu dem die Aktien ausgegeben werden, und der darauf eingezahlte Betrag anzugeben.";Informationspflicht;muss;"ist zu erklären; sind ... anzugeben";Wirtschaft;die Anmeldung;https://www.gesetze-im-internet.de/aktg/__37.html
AktG;§ 37 Absatz 1 Satz 2;Wer die Anmeldung einreicht, muss nachweisen, dass der eingezahlte Betrag frei verfügbar ist.;Es ist nachzuweisen, daß der eingezahlte Betrag endgültig zur freien Verfügung des Vorstands steht.;Informationspflicht;muss;Es ist nachzuweisen;Wirtschaft;die Anmeldung;https://www.gesetze-im-internet.de/aktg/__37.html
AktG;§ 37 Absatz 1 Satz 3;Wer die Anmeldung einreicht, muss den Nachweis bei Kontogutschrift durch eine Bestätigung des kontoführenden Instituts führen.;Ist der Betrag gemäß § 54 Abs. 3 durch Gutschrift auf ein Konto eingezahlt worden, so ist der Nachweis durch eine Bestätigung des kontoführenden Instituts zu führen.;Informationspflicht;muss;ist der Nachweis durch eine Bestätigung des kontoführenden Instituts zu führen;Wirtschaft;die Anmeldung;https://www.gesetze-im-internet.de/aktg/__37.html
AktG;§ 37 Absatz 1 Satz 5;Wer die Anmeldung einreicht, muss Steuern und Gebühren nach Art und Höhe nachweisen, wenn solche Beträge bezahlt wurden.;Sind von dem eingezahlten Betrag Steuern und Gebühren bezahlt worden, so ist dies nach Art und Höhe der Beträge nachzuweisen.;Informationspflicht;muss;ist dies nach Art und Höhe der Beträge nachzuweisen;Wirtschaft;die Anmeldung;https://www.gesetze-im-internet.de/aktg/__37.html
AktG;§ 37 Absatz 2 Satz 1;Die Vorstandsmitglieder müssen in der Anmeldung versichern, dass keine Hinderungsgründe vorliegen und dass sie belehrt wurden.;In der Anmeldung haben die Vorstandsmitglieder zu versichern, daß keine Umstände vorliegen, die ihrer Bestellung nach § 76 Absatz 3 Satz 2 Nummer 2 und 3 sowie Satz 3 und 4 entgegenstehen, und daß sie über ihre unbeschränkte Auskunftspflicht gegenüber dem Gericht belehrt worden sind.;Informationspflicht;muss;haben ... zu versichern;Wirtschaft;die Vorstandsmitglieder;https://www.gesetze-im-internet.de/aktg/__37.html
AktG;§ 37 Absatz 3 Satz 1;Wer die Anmeldung einreicht, muss eine inländische Geschäftsanschrift sowie Art und Umfang der Vertretungsbefugnis angeben.;In der Anmeldung sind ferner anzugeben: 1. eine inländische Geschäftsanschrift, 2. Art und Umfang der Vertretungsbefugnis der Vorstandsmitglieder.;Informationspflicht;muss;sind ferner anzugeben;Wirtschaft;die Anmeldung;https://www.gesetze-im-internet.de/aktg/__37.html
