norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
EStG;§ 4 Absatz 5 Satz 3;Der Steuerpflichtige muss bei Bewirtung in einer Gaststätte die Rechnung beifügen.;"Hat die Bewirtung in einer Gaststätte stattgefunden, so genügen Angaben zu dem Anlass und den Teilnehmern der Bewirtung; die Rechnung über die Bewirtung ist beizufügen;";Informationspflicht;muss;ist beizufügen;Wirtschaft;der Steuerpflichtige;https://www.gesetze-im-internet.de/estg/__4.html
EStG;§ 4a Absatz 1 Satz 1;Land- und Forstwirte sowie Gewerbetreibende müssen ihren Gewinn nach dem Wirtschaftsjahr ermitteln.;Bei Land- und Forstwirten und bei Gewerbetreibenden ist der Gewinn nach dem Wirtschaftsjahr zu ermitteln.;Handlungspflicht;muss;ist der Gewinn nach dem Wirtschaftsjahr zu ermitteln;Wirtschaft;Bei Land- und Forstwirten und bei Gewerbetreibenden;https://www.gesetze-im-internet.de/estg/__4a.html
EStG;§ 4a Absatz 2 Satz 1;Land- und Forstwirte sowie betroffene Gewerbetreibende müssen den Gewinn bei der Einkommensermittlung nach diesen Vorgaben berücksichtigen.;"Bei Land- und Forstwirten und bei Gewerbetreibenden, deren Wirtschaftsjahr vom Kalenderjahr abweicht, ist der Gewinn aus Land- und Forstwirtschaft oder aus Gewerbebetrieb bei der Ermittlung des Einkommens in folgender Weise zu berücksichtigen: 1. Bei Land- und Forstwirten ist der Gewinn des Wirtschaftsjahres auf das Kalenderjahr, in dem das Wirtschaftsjahr beginnt, und auf das Kalenderjahr, in dem das Wirtschaftsjahr endet, entsprechend dem zeitlichen Anteil aufzuteilen. 2 Bei der Aufteilung sind Veräußerungsgewinne im Sinne des § 14 auszuscheiden und dem Gewinn des Kalenderjahres hinzuzurechnen, in dem sie entstanden sind; 2. bei Gewerbetreibenden gilt der Gewinn des Wirtschaftsjahres als in dem Kalenderjahr bezogen, in dem das Wirtschaftsjahr endet.";Handlungspflicht;muss;ist der Gewinn ... bei der Ermittlung des Einkommens in folgender Weise zu berücksichtigen;Wirtschaft;Bei Land- und Forstwirten und bei Gewerbetreibenden, deren Wirtschaftsjahr vom Kalenderjahr abweicht;https://www.gesetze-im-internet.de/estg/__4a.html
EStG;§ 4a Absatz 2 Satz 1 Nummer 1;Land- und Forstwirte müssen den Gewinn des Wirtschaftsjahres zeitanteilig auf zwei Kalenderjahre aufteilen.;1. Bei Land- und Forstwirten ist der Gewinn des Wirtschaftsjahres auf das Kalenderjahr, in dem das Wirtschaftsjahr beginnt, und auf das Kalenderjahr, in dem das Wirtschaftsjahr endet, entsprechend dem zeitlichen Anteil aufzuteilen.;Handlungspflicht;muss;ist der Gewinn des Wirtschaftsjahres ... aufzuteilen;Wirtschaft;Bei Land- und Forstwirten;https://www.gesetze-im-internet.de/estg/__4a.html
EStG;§ 4a Absatz 2 Satz 2;Bei der Aufteilung müssen Veräußerungsgewinne ausgeschieden und dem Gewinn des Entstehungsjahres hinzugerechnet werden.;"Bei der Aufteilung sind Veräußerungsgewinne im Sinne des § 14 auszuscheiden und dem Gewinn des Kalenderjahres hinzuzurechnen, in dem sie entstanden sind;";Handlungspflicht;muss;sind ... auszuscheiden und ... hinzuzurechnen;Wirtschaft;Bei der Aufteilung;https://www.gesetze-im-internet.de/estg/__4a.html
EStG;§ 4d Absatz 1 Satz 2;Zuwendungen dürfen bei Überschreiten des zulässigen Kassenvermögens nicht als Betriebsausgaben abgezogen werden.;Zuwendungen dürfen nicht als Betriebsausgaben abgezogen werden, wenn das Vermögen der Kasse ohne Berücksichtigung künftiger Versorgungsleistungen am Schluss des Wirtschaftsjahres das zulässige Kassenvermögen übersteigt.;Unterlassungspflicht;muss;dürfen nicht als Betriebsausgaben abgezogen werden;Wirtschaft;Zuwendungen;https://www.gesetze-im-internet.de/estg/__4d.html
EStG;§ 4d Absatz 1 Satz 3;Die Kasse muss ihr Vermögen nach den vorgegebenen Bewertungsregeln ermitteln.;"Bei der Ermittlung des Vermögens der Kasse ist am Schluss des Wirtschaftsjahres vorhandener Grundbesitz mit den Anschaffungs- und Herstellungskosten anzusetzen; Ansprüche aus einer Versicherung sind mit dem Wert des geschäftsplanmäßigen Deckungskapitals zuzüglich der Guthaben aus Beitragsrückerstattung am Schluss des Wirtschaftsjahres anzusetzen, und das übrige Vermögen ist mit dem gemeinen Wert am Schluss des Wirtschaftsjahres zu bewerten.";Handlungspflicht;muss;"ist … anzusetzen; … sind … anzusetzen, und … ist … zu bewerten";Wirtschaft;die Kasse;https://www.gesetze-im-internet.de/estg/__4d.html
EStG;§ 4d Absatz 1 Satz 5;Die Zuwendungen müssen entsprechend dem Versicherungsdeckungsanteil vermindert werden.;"Liegen die Voraussetzungen der Sätze 1 bis 4 vor, sind die Zuwendungen nach den Buchstaben a und b in dem Verhältnis zu vermindern, in dem die Leistungen der Kasse durch die Versicherung gedeckt sind;";Handlungspflicht;muss;sind … zu vermindern;Wirtschaft;Zuwendungen;https://www.gesetze-im-internet.de/estg/__4d.html
EStG;§ 4d Absatz 1 Satz 6;Die Kasse muss bei der Berechnung des zulässigen Kassenvermögens den Ersatzwert für das Deckungskapital zugrunde legen.;Soweit die Berechnung des Deckungskapitals nicht zum Geschäftsplan gehört, tritt an die Stelle des geschäftsplanmäßigen Deckungskapitals der nach § 169 Absatz 3 und 4 des Versicherungsvertragsgesetzes berechnete Wert, beim zulässigen Kassenvermögen ohne Berücksichtigung des Guthabens aus Beitragsrückerstattung.;Handlungspflicht;muss;tritt an die Stelle;Wirtschaft;die Kasse;https://www.gesetze-im-internet.de/estg/__4d.html
EStG;§ 4f Absatz 1 Satz 7;Der jeweilige Rechtsnachfolger muss die Aufwandsverteilung nach den Sätzen 1 bis 6 beachten.;Der jeweilige Rechtsnachfolger des ursprünglichen Verpflichteten ist an die Aufwandsverteilung nach den Sätzen 1 bis 6 gebunden.;Handlungspflicht;muss;ist an die Aufwandsverteilung … gebunden;Wirtschaft;der jeweilige Rechtsnachfolger des ursprünglichen Verpflichteten;https://www.gesetze-im-internet.de/estg/__4f.html
EStG;§ 4g Absatz 1 Satz 2;Der Steuerpflichtige muss den Ausgleichsposten für jedes Wirtschaftsgut getrennt ausweisen.;Der Ausgleichsposten ist für jedes Wirtschaftsgut getrennt auszuweisen.;Informationspflicht;muss;ist für jedes Wirtschaftsgut getrennt auszuweisen;Wirtschaft;Der Steuerpflichtige;https://www.gesetze-im-internet.de/estg/__4g.html
EStG;§ 4g Absatz 2 Satz 1;Der Ausgleichsposten muss über fünf Wirtschaftsjahre gewinnerhöhend aufgelöst werden.;Der Ausgleichsposten ist im Wirtschaftsjahr der Bildung und in den vier folgenden Wirtschaftsjahren zu jeweils einem Fünftel gewinnerhöhend aufzulösen.;Handlungspflicht;muss;ist … gewinnerhöhend aufzulösen;Wirtschaft;Der Ausgleichsposten;https://www.gesetze-im-internet.de/estg/__4g.html
EStG;§ 4g Absatz 4 Satz 2;Für diese Wirtschaftsgüter muss ein laufend zu führendes Verzeichnis geführt werden.;Wirtschaftsgüter, für die ein Ausgleichsposten nach Absatz 1 gebildet worden ist, sind in ein laufend zu führendes Verzeichnis aufzunehmen.;Informationspflicht;muss;sind in ein laufend zu führendes Verzeichnis aufzunehmen;Wirtschaft;Wirtschaftsgüter, für die ein Ausgleichsposten nach Absatz 1 gebildet worden ist;https://www.gesetze-im-internet.de/estg/__4g.html
EStG;§ 4g Absatz 4 Satz 3;Der Steuerpflichtige muss Aufzeichnungen über Bildung und Auflösung der Ausgleichsposten führen.;Der Steuerpflichtige hat darüber hinaus Aufzeichnungen zu führen, aus denen die Bildung und Auflösung der Ausgleichsposten hervorgeht.;Informationspflicht;muss;hat … Aufzeichnungen zu führen;Wirtschaft;Der Steuerpflichtige;https://www.gesetze-im-internet.de/estg/__4g.html
EStG;§ 4g Absatz 4 Satz 4;Die Aufzeichnungen müssen der Steuererklärung beigefügt werden.;Die Aufzeichnungen nach den Sätzen 2 und 3 sind der Steuererklärung beizufügen.;Informationspflicht;muss;sind der Steuererklärung beizufügen;Wirtschaft;Die Aufzeichnungen nach den Sätzen 2 und 3;https://www.gesetze-im-internet.de/estg/__4g.html
EStG;§ 4g Absatz 5 Satz 1;Der Steuerpflichtige muss der zuständigen Finanzbehörde die Entnahme oder ein Ereignis unverzüglich anzeigen.;Der Steuerpflichtige ist verpflichtet, der zuständigen Finanzbehörde die Entnahme oder ein Ereignis im Sinne des Absatzes 2 unverzüglich anzuzeigen.;Informationspflicht;muss;ist verpflichtet, … unverzüglich anzuzeigen;Wirtschaft;Der Steuerpflichtige;https://www.gesetze-im-internet.de/estg/__4g.html
EStG;§ 4h Absatz 2 Satz 8;Die maßgeblichen Abschlüsse sind einheitlich nach IFRS zu erstellen.;Die für den Eigenkapitalvergleich maßgeblichen Abschlüsse sind einheitlich nach den International Financial Reporting Standards (IFRS) zu erstellen.;Handlungspflicht;muss;sind einheitlich nach den International Financial Reporting Standards (IFRS) zu erstellen;Wirtschaft;die für den Eigenkapitalvergleich maßgeblichen Abschlüsse;https://www.gesetze-im-internet.de/estg/__4h.html
EStG;§ 4h Absatz 2 Satz 11;Der Betrieb muss seine Eigenkapitalquote in einer Überleitungsrechnung ermitteln.;Wurde der Jahresabschluss oder Einzelabschluss nicht nach denselben Rechnungslegungsstandards wie der Konzernabschluss aufgestellt, ist die Eigenkapitalquote des Betriebs in einer Überleitungsrechnung nach den für den Konzernabschluss geltenden Rechnungslegungsstandards zu ermitteln.;Handlungspflicht;muss;ist die Eigenkapitalquote des Betriebs in einer Überleitungsrechnung … zu ermitteln;Wirtschaft;der Betrieb;https://www.gesetze-im-internet.de/estg/__4h.html
EStG;§ 4h Absatz 2 Satz 12;Die Überleitungsrechnung ist einer prüferischen Durchsicht zu unterziehen.;Die Überleitungsrechnung ist einer prüferischen Durchsicht zu unterziehen.;Duldungs-/Mitwirkungspflicht;muss;ist einer prüferischen Durchsicht zu unterziehen;Wirtschaft;Die Überleitungsrechnung;https://www.gesetze-im-internet.de/estg/__4h.html
EStG;§ 4h Absatz 2 Satz 13;Der Abschluss oder die Überleitungsrechnung des Betriebs muss auf Verlangen durch einen geeigneten Abschlussprüfer geprüft werden.;Auf Verlangen der Finanzbehörde ist der Abschluss oder die Überleitungsrechnung des Betriebs durch einen Abschlussprüfer zu prüfen, der die Voraussetzungen des § 319 des Handelsgesetzbuchs erfüllt.;Duldungs-/Mitwirkungspflicht;muss;ist … durch einen Abschlussprüfer zu prüfen;Wirtschaft;der Abschluss oder die Überleitungsrechnung des Betriebs;https://www.gesetze-im-internet.de/estg/__4h.html
EStG;§ 4h Absatz 2 Satz 14;Die Finanzbehörde muss einen Zuschlag festsetzen, wenn die Voraussetzungen vorliegen.;Ist ein dem Eigenkapitalvergleich zugrunde gelegter Abschluss unrichtig und führt der zutreffende Abschluss zu einer Erhöhung der nach Absatz 1 nicht abziehbaren Zinsaufwendungen, ist ein Zuschlag entsprechend § 162 Absatz 4 Satz 1 und 2 der Abgabenordnung festzusetzen.;Handlungspflicht;muss;ist ein Zuschlag ... festzusetzen;Öffentliche Verwaltung;ein Zuschlag;https://www.gesetze-im-internet.de/estg/__4h.html
EStG;§ 4h Absatz 4 Satz 1;Der EBITDA-Vortrag und der Zinsvortrag sind gesondert festzustellen.;Der EBITDA-Vortrag und der Zinsvortrag sind gesondert festzustellen.;Handlungspflicht;muss;sind gesondert festzustellen;Öffentliche Verwaltung;Der EBITDA-Vortrag und der Zinsvortrag;https://www.gesetze-im-internet.de/estg/__4h.html
