norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
ZPO;§ 48 Satz 1;Das zuständige Gericht muss auch ohne Ablehnungsgesuch entscheiden.;Das für die Erledigung eines Ablehnungsgesuchs zuständige Gericht hat auch dann zu entscheiden, wenn ein solches Gesuch nicht angebracht ist, ein Richter aber von einem Verhältnis Anzeige macht, das seine Ablehnung rechtfertigen könnte, oder wenn aus anderer Veranlassung Zweifel darüber entstehen, ob ein Richter kraft Gesetzes ausgeschlossen sei.;Handlungspflicht;muss;hat auch dann zu entscheiden;Öffentliche Verwaltung;das für die Erledigung eines Ablehnungsgesuchs zuständige Gericht;https://www.gesetze-im-internet.de/zpo/__48.html
ZPO;§ 56 Absatz 1;Das Gericht muss bestimmte Mängel von Amts wegen berücksichtigen.;Das Gericht hat den Mangel der Parteifähigkeit, der Prozessfähigkeit, der Legitimation eines gesetzlichen Vertreters und der erforderlichen Ermächtigung zur Prozessführung von Amts wegen zu berücksichtigen.;Handlungspflicht;muss;hat … von Amts wegen zu berücksichtigen;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/zpo/__56.html
ZPO;§ 56 Absatz 2 Satz 2;Das Gericht darf das Endurteil erst nach Ablauf der Frist erlassen.;Das Endurteil darf erst erlassen werden, nachdem die für die Beseitigung des Mangels zu bestimmende Frist abgelaufen ist.;Unterlassungspflicht;muss;darf erst erlassen werden, nachdem;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/zpo/__56.html
ZPO;§ 57 Absatz 1;Der Vorsitzende des Prozessgerichts muss einen besonderen Vertreter bestellen.;(1) Soll eine nicht prozessfähige Partei verklagt werden, die ohne gesetzlichen Vertreter ist, so hat ihr der Vorsitzende des Prozessgerichts, falls mit dem Verzug Gefahr verbunden ist, auf Antrag bis zu dem Eintritt des gesetzlichen Vertreters einen besonderen Vertreter zu bestellen.;Handlungspflicht;muss;hat … einen besonderen Vertreter zu bestellen;Öffentliche Verwaltung;der Vorsitzende des Prozessgerichts;https://www.gesetze-im-internet.de/zpo/__57.html
ZPO;§ 58 Absatz 1;Der Vorsitzende des Prozessgerichts muss auf Antrag einen Vertreter bestellen.;Soll ein Recht an einem Grundstück, das von dem bisherigen Eigentümer nach § 928 des Bürgerlichen Gesetzbuchs aufgegeben und von dem Aneignungsberechtigten noch nicht erworben worden ist, im Wege der Klage geltend gemacht werden, so hat der Vorsitzende des Prozessgerichts auf Antrag einen Vertreter zu bestellen, dem bis zur Eintragung eines neuen Eigentümers die Wahrnehmung der sich aus dem Eigentum ergebenden Rechte und Verpflichtungen im Rechtsstreit obliegt.;Handlungspflicht;muss;hat … auf Antrag einen Vertreter zu bestellen;Öffentliche Verwaltung;der Vorsitzende des Prozessgerichts;https://www.gesetze-im-internet.de/zpo/__58.html
ZPO;§ 58 Absatz 2;Der Vorsitzende des Prozessgerichts muss auch in diesen Fällen auf Antrag einen Vertreter bestellen.;Absatz 1 gilt entsprechend, wenn im Wege der Klage ein Recht an einem eingetragenen Schiff oder Schiffsbauwerk geltend gemacht werden soll, das von dem bisherigen Eigentümer nach § 7 des Gesetzes über Rechte an eingetragenen Schiffen und Schiffsbauwerken vom 15. November 1940 (RGBl. I S. 1499) aufgegeben und von dem Aneignungsberechtigten noch nicht erworben worden ist.;Handlungspflicht;muss;gilt entsprechend;Öffentliche Verwaltung;der Vorsitzende des Prozessgerichts;https://www.gesetze-im-internet.de/zpo/__58.html
ZPO;§ 63 Satz 2;Das Gericht muss sämtliche Streitgenossen zu allen Terminen laden.;zu allen Terminen sind sämtliche Streitgenossen zu laden;Handlungspflicht;muss;sind … zu laden;Öffentliche Verwaltung;sämtliche Streitgenossen;https://www.gesetze-im-internet.de/zpo/__63.html
ZPO;§ 67 Satz 1;Der Nebenintervenient muss den Rechtsstreit in dem Zustand übernehmen, in dem er sich beim Beitritt befindet.;"Der Nebenintervenient muss den Rechtsstreit in der Lage annehmen, in der er sich zur Zeit seines Beitritts befindet;";Handlungspflicht;muss;muss den Rechtsstreit ... annehmen;Bürgerinnen und Bürger;Der Nebenintervenient;https://www.gesetze-im-internet.de/zpo/__67.html
ZPO;§ 70 Absatz 1 Satz 1;Der Nebenintervenient muss seinen Beitritt durch Einreichung eines Schriftsatzes erklären.;Der Beitritt des Nebenintervenienten erfolgt durch Einreichung eines Schriftsatzes bei dem Prozessgericht und, wenn er mit der Einlegung eines Rechtsmittels verbunden wird, durch Einreichung eines Schriftsatzes bei dem Rechtsmittelgericht.;Handlungspflicht;muss;erfolgt durch Einreichung eines Schriftsatzes;Bürgerinnen und Bürger, Wirtschaft;der Nebenintervenient;https://www.gesetze-im-internet.de/zpo/__70.html
ZPO;§ 70 Absatz 1 Satz 2;Das Prozessgericht muss den Schriftsatz beiden Parteien zustellen und auf seinen vorgeschriebenen Inhalt achten.;"Der Schriftsatz ist beiden Parteien zuzustellen und muss enthalten: 1. die Bezeichnung der Parteien und des Rechtsstreits; 2. die bestimmte Angabe des Interesses, das der Nebenintervenient hat; 3. die Erklärung des Beitritts.";Informationspflicht;muss;ist beiden Parteien zuzustellen;Öffentliche Verwaltung;das Prozessgericht;https://www.gesetze-im-internet.de/zpo/__70.html
ZPO;§ 71 Absatz 1 Satz 2;Das Gericht muss den Nebenintervenienten zulassen, wenn dieser sein Interesse glaubhaft macht.;Der Nebenintervenient ist zuzulassen, wenn er sein Interesse glaubhaft macht.;Handlungspflicht;muss;ist zuzulassen;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/zpo/__71.html
ZPO;§ 73 Satz 1;Die Partei muss zur Streitverkündung einen Schriftsatz mit den erforderlichen Angaben einreichen.;Zum Zwecke der Streitverkündung hat die Partei einen Schriftsatz einzureichen, in dem der Grund der Streitverkündung und die Lage des Rechtsstreits anzugeben ist.;Informationspflicht;muss;hat … einzureichen, in dem … anzugeben ist;Wirtschaft;die Partei;https://www.gesetze-im-internet.de/zpo/__73.html
ZPO;§ 73 Satz 2;Der Schriftsatz muss dem Dritten zugestellt werden.;Der Schriftsatz ist dem Dritten zuzustellen;Handlungspflicht;muss;ist dem Dritten zuzustellen;Wirtschaft;der Schriftsatz;https://www.gesetze-im-internet.de/zpo/__73.html
ZPO;§ 73 Satz 2;Der Schriftsatz muss dem Gegner des Streitverkünders in Abschrift mitgeteilt werden.;Der Schriftsatz ist … dem Gegner des Streitverkünders in Abschrift mitzuteilen.;Informationspflicht;muss;in Abschrift mitzuteilen;Wirtschaft;der Schriftsatz;https://www.gesetze-im-internet.de/zpo/__73.html
ZPO;§ 75 Satz 2;Das Gericht muss dem Obsiegenden den hinterlegten Betrag zusprechen und den Unterliegenden zum Kostenersatz verurteilen.;Dem Obsiegenden ist der hinterlegte Betrag zuzusprechen und der Unterliegende auch zur Erstattung der dem Beklagten entstandenen, nicht durch dessen unbegründeten Widerspruch veranlassten Kosten, einschließlich der Kosten der Hinterlegung, zu verurteilen.;Handlungspflicht;muss;ist ... zuzusprechen und ... zu verurteilen;Öffentliche Verwaltung;dem Gericht;https://www.gesetze-im-internet.de/zpo/__75.html
ZPO;§ 78 Absatz 1 Satz 1;Die Parteien müssen sich vor Landgerichten und Oberlandesgerichten durch einen Rechtsanwalt vertreten lassen.;Vor den Landgerichten und Oberlandesgerichten müssen sich die Parteien durch einen Rechtsanwalt vertreten lassen.;Duldungs-/Mitwirkungspflicht;muss;müssen sich ... durch einen Rechtsanwalt vertreten lassen;Bürgerinnen und Bürger, Wirtschaft;die Parteien;https://www.gesetze-im-internet.de/zpo/__78.html
ZPO;§ 78 Absatz 1 Satz 2;Die Parteien müssen sich vor einem errichteten obersten Landesgericht ebenfalls durch einen Rechtsanwalt vertreten lassen.;Ist in einem Land auf Grund des § 8 des Einführungsgesetzes zum Gerichtsverfassungsgesetz ein oberstes Landesgericht errichtet, so müssen sich die Parteien vor diesem ebenfalls durch einen Rechtsanwalt vertreten lassen.;Duldungs-/Mitwirkungspflicht;muss;so müssen sich die Parteien ... durch einen Rechtsanwalt vertreten lassen;Bürgerinnen und Bürger, Wirtschaft;die Parteien;https://www.gesetze-im-internet.de/zpo/__78.html
ZPO;§ 78 Absatz 1 Satz 3;Die Parteien müssen sich vor dem Bundesgerichtshof durch einen dort zugelassenen Rechtsanwalt vertreten lassen.;Vor dem Bundesgerichtshof müssen sich die Parteien durch einen bei dem Bundesgerichtshof zugelassenen Rechtsanwalt vertreten lassen.;Duldungs-/Mitwirkungspflicht;muss;müssen sich ... durch einen bei dem Bundesgerichtshof zugelassenen Rechtsanwalt vertreten lassen;Bürgerinnen und Bürger, Wirtschaft;die Parteien;https://www.gesetze-im-internet.de/zpo/__78.html
ZPO;§ 78b Absatz 1;Das Prozessgericht muss einer Partei unter den gesetzlichen Voraussetzungen einen Rechtsanwalt beizuordnen.;Insoweit eine Vertretung durch Anwälte geboten ist, hat das Prozessgericht einer Partei auf ihren Antrag durch Beschluss für den Rechtszug einen Rechtsanwalt zur Wahrnehmung ihrer Rechte beizuordnen, wenn sie einen zu ihrer Vertretung bereiten Rechtsanwalt nicht findet und die Rechtsverfolgung oder Rechtsverteidigung nicht mutwillig oder aussichtslos erscheint.;Handlungspflicht;muss;hat das Prozessgericht … beizuordnen;Öffentliche Verwaltung;das Prozessgericht;https://www.gesetze-im-internet.de/zpo/__78b.html
ZPO;§ 78c Absatz 1;Der Vorsitzende des Gerichts muss den beizuordnenden Rechtsanwalt auswählen.;Der nach § 78b beizuordnende Rechtsanwalt wird durch den Vorsitzenden des Gerichts aus der Zahl der in dem Bezirk des Prozessgerichts niedergelassenen Rechtsanwälte ausgewählt.;Handlungspflicht;muss;wird durch den Vorsitzenden des Gerichts ... ausgewählt;Öffentliche Verwaltung;der Vorsitzende des Gerichts;https://www.gesetze-im-internet.de/zpo/__78c.html
ZPO;§ 79 Absatz 1 Satz 2;Bestimmte Parteien müssen sich vorgerichtlich von einem Rechtsanwalt vertreten lassen.;Parteien, die eine fremde oder ihnen zum Zweck der Einziehung auf fremde Rechnung abgetretene Geldforderung geltend machen, müssen sich durch einen Rechtsanwalt als Bevollmächtigten vertreten lassen, soweit sie nicht nach Maßgabe des Absatzes 2 zur Vertretung des Gläubigers befugt wären oder eine Forderung einziehen, deren ursprünglicher Gläubiger sie sind.;Handlungspflicht;muss;müssen sich durch einen Rechtsanwalt als Bevollmächtigten vertreten lassen;Wirtschaft;Parteien, die eine fremde oder ihnen zum Zweck der Einziehung auf fremde Rechnung abgetretene Geldforderung geltend machen;https://www.gesetze-im-internet.de/zpo/__79.html
ZPO;§ 79 Absatz 3 Satz 1;Das Gericht muss nicht vertretungsbefugte Bevollmächtigte zurückweisen.;Das Gericht weist Bevollmächtigte, die nicht nach Maßgabe des Absatzes 2 vertretungsbefugt sind, durch unanfechtbaren Beschluss zurück.;Handlungspflicht;muss;weist … zurück;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/zpo/__79.html
ZPO;§ 79 Absatz 4 Satz 1;Richter dürfen vor ihrem eigenen Gericht nicht als Bevollmächtigte auftreten.;Richter dürfen nicht als Bevollmächtigte vor einem Gericht auftreten, dem sie angehören.;Unterlassungspflicht;muss;dürfen nicht … auftreten;Öffentliche Verwaltung;Richter;https://www.gesetze-im-internet.de/zpo/__79.html
ZPO;§ 79 Absatz 4 Satz 2;Ehrenamtliche Richter dürfen grundsätzlich nicht vor ihrem Spruchkörper als Bevollmächtigte auftreten.;Ehrenamtliche Richter dürfen, außer in den Fällen des Absatzes 2 Satz 2 Nr. 1, nicht vor einem Spruchkörper auftreten, dem sie angehören.;Unterlassungspflicht;muss;dürfen … nicht … auftreten;Öffentliche Verwaltung;ehrenamtliche Richter;https://www.gesetze-im-internet.de/zpo/__79.html
ZPO;§ 80 Satz 1;Die Vollmacht muss schriftlich zu den Gerichtsakten eingereicht werden.;Die Vollmacht ist schriftlich zu den Gerichtsakten einzureichen.;Handlungspflicht;muss;ist schriftlich zu den Gerichtsakten einzureichen;Bürgerinnen und Bürger, Wirtschaft, Öffentliche Verwaltung;Die Vollmacht;https://www.gesetze-im-internet.de/zpo/__80.html
ZPO;§ 86 Satz 2;Der Bevollmächtigte muss bei Auftreten für den Nachfolger im Rechtsstreit dessen Vollmacht vorlegen.;der Bevollmächtigte hat jedoch, wenn er nach Aussetzung des Rechtsstreits für den Nachfolger im Rechtsstreit auftritt, dessen Vollmacht beizubringen;Handlungspflicht;muss;hat … beizubringen;Wirtschaft, Bürgerinnen und Bürger;der Bevollmächtigte;https://www.gesetze-im-internet.de/zpo/__86.html
ZPO;§ 88 Absatz 2;Das Gericht muss den Mangel der Vollmacht von Amts wegen berücksichtigen, außer wenn ein Rechtsanwalt als Bevollmächtigter auftritt.;Das Gericht hat den Mangel der Vollmacht von Amts wegen zu berücksichtigen, wenn nicht als Bevollmächtigter ein Rechtsanwalt auftritt.;Handlungspflicht;muss;hat … zu berücksichtigen;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/zpo/__88.html
ZPO;§ 89 Absatz 1 Satz 2;Das Gericht darf das Endurteil erst nach Ablauf der Frist erlassen.;Das Endurteil darf erst erlassen werden, nachdem die für die Beibringung der Genehmigung zu bestimmende Frist abgelaufen ist.;Unterlassungspflicht;muss;darf erst erlassen werden, nachdem;Öffentliche Verwaltung;Das Endurteil;https://www.gesetze-im-internet.de/zpo/__89.html
ZPO;§ 89 Absatz 1 Satz 3;Der einstweilen zugelassene Vertreter muss dem Gegner Kosten und Schäden ersetzen.;"Ist zu der Zeit, zu der das Endurteil erlassen wird, die Genehmigung nicht beigebracht, so ist der einstweilen zur Prozessführung Zugelassene zum Ersatz der dem Gegner infolge der Zulassung erwachsenen Kosten zu verurteilen; auch hat er dem Gegner die infolge der Zulassung entstandenen Schäden zu ersetzen.";Handlungspflicht;muss;hat er dem Gegner … zu ersetzen;Öffentliche Verwaltung;der einstweilen zur Prozessführung Zugelassene;https://www.gesetze-im-internet.de/zpo/__89.html
ZPO;§ 91 Absatz 1 Satz 1 und 2;Die unterliegende Partei muss die Kosten des Rechtsstreits und die notwendigen gegnerischen Kosten tragen.;"Die unterliegende Partei hat die Kosten des Rechtsstreits zu tragen, insbesondere die dem Gegner erwachsenen Kosten zu erstatten, soweit sie zur zweckentsprechenden Rechtsverfolgung oder Rechtsverteidigung notwendig waren. Die Kostenerstattung umfasst auch die Entschädigung des Gegners für die durch notwendige Reisen oder durch die notwendige Wahrnehmung von Terminen entstandene Zeitversäumnis; die für die Entschädigung von Zeugen geltenden Vorschriften sind entsprechend anzuwenden.";Handlungspflicht;muss;hat die Kosten des Rechtsstreits zu tragen, insbesondere ... zu erstatten;Bürgerinnen und Bürger, Wirtschaft, Öffentliche Verwaltung;die unterliegende Partei;https://www.gesetze-im-internet.de/zpo/__91.html
ZPO;§ 91a Absatz 1 Satz 1;Das Gericht muss über die Kosten durch Beschluss entscheiden.;Haben die Parteien in der mündlichen Verhandlung oder durch Einreichung eines Schriftsatzes oder zu Protokoll der Geschäftsstelle den Rechtsstreit in der Hauptsache für erledigt erklärt, so entscheidet das Gericht über die Kosten unter Berücksichtigung des bisherigen Sach- und Streitstandes nach billigem Ermessen durch Beschluss.;Handlungspflicht;muss;entscheidet das Gericht über die Kosten … durch Beschluss;Öffentliche Verwaltung;das Gericht;https://www.gesetze-im-internet.de/zpo/__91a.html
ZPO;§ 91a Absatz 2 Satz 3;Der Gegner muss vor der Beschwerdeentscheidung angehört werden.;Vor der Entscheidung über die Beschwerde ist der Gegner zu hören.;Duldungs-/Mitwirkungspflicht;muss;ist der Gegner zu hören;Öffentliche Verwaltung;der Gegner;https://www.gesetze-im-internet.de/zpo/__91a.html
ZPO;§ 93b Absatz 2;Der Beklagte muss dem Kläger auf Verlangen unverzüglich die Gründe des Widerspruchs mitteilen.;… wenn er auf Verlangen des Klägers nicht unverzüglich über die Gründe des Widerspruchs Auskunft erteilt hat.;Informationspflicht;muss;nicht unverzüglich über die Gründe des Widerspruchs Auskunft erteilt hat;Bürgerinnen und Bürger;der Beklagte;https://www.gesetze-im-internet.de/zpo/__93b.html
ZPO;§ 94 Satz 1;Der Kläger muss dem Beklagten den Übergang des Anspruchs vor Klageerhebung mitteilen und ihn auf Verlangen nachweisen.;Macht der Kläger einen auf ihn übergangenen Anspruch geltend, ohne dass er vor der Erhebung der Klage dem Beklagten den Übergang mitgeteilt und auf Verlangen nachgewiesen hat, …;Informationspflicht;muss;den Übergang mitgeteilt und auf Verlangen nachgewiesen hat;Bürgerinnen und Bürger;der Kläger;https://www.gesetze-im-internet.de/zpo/__94.html
ZPO;§ 95;Die Partei muss die von ihr verursachten Kosten tragen.;Die Partei, die einen Termin oder eine Frist versäumt oder die Verlegung eines Termins, die Vertagung einer Verhandlung, die Anberaumung eines Termins zur Fortsetzung der Verhandlung oder die Verlängerung einer Frist durch ihr Verschulden veranlasst, hat die dadurch verursachten Kosten zu tragen.;Handlungspflicht;muss;hat die dadurch verursachten Kosten zu tragen;Bürgerinnen und Bürger;die Partei;https://www.gesetze-im-internet.de/zpo/__95.html
ZPO;§ 99 Absatz 2 Satz 3;Der Gegner ist vor der Entscheidung über die Beschwerde anzuhören.;Vor der Entscheidung über die Beschwerde ist der Gegner zu hören.;Duldungs-/Mitwirkungspflicht;muss;ist der Gegner zu hören;Öffentliche Verwaltung;der Gegner;https://www.gesetze-im-internet.de/zpo/__99.html
ZPO;§ 100 Absatz 1;Mehrere unterliegende Personen müssen die Kosten nach Kopfteilen erstatten.;Besteht der unterliegende Teil aus mehreren Personen, so haften sie für die Kostenerstattung nach Kopfteilen.;Handlungspflicht;muss;so haften sie für die Kostenerstattung nach Kopfteilen;Wirtschaft, Bürgerinnen und Bürger, Öffentliche Verwaltung;der unterliegende Teil;https://www.gesetze-im-internet.de/zpo/__100.html
ZPO;§ 100 Absatz 4;Mehrere als Gesamtschuldner verurteilte Beklagte müssen die Kosten als Gesamtschuldner erstatten.;Werden mehrere Beklagte als Gesamtschuldner verurteilt, so haften sie auch für die Kostenerstattung, unbeschadet der Vorschrift des Absatzes 3, als Gesamtschuldner.;Handlungspflicht;muss;so haften sie … als Gesamtschuldner;Wirtschaft, Bürgerinnen und Bürger, Öffentliche Verwaltung;mehrere Beklagte als Gesamtschuldner;https://www.gesetze-im-internet.de/zpo/__100.html
ZPO;§ 103 Absatz 2 Satz 1;Der Antrag auf Festsetzung des zu erstattenden Betrages ist beim Gericht des ersten Rechtszugs einzureichen.;Der Antrag auf Festsetzung des zu erstattenden Betrages ist bei dem Gericht des ersten Rechtszuges anzubringen.;Informationspflicht;muss;ist bei dem Gericht des ersten Rechtszuges anzubringen;Wirtschaft, Bürgerinnen und Bürger;Der Antrag auf Festsetzung des zu erstattenden Betrages;https://www.gesetze-im-internet.de/zpo/__103.html
