norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
32000L0054;Art. 8 Absatz 1;Die Arbeitgeber müssen geeignete Maßnahmen zum Schutz der Arbeitnehmer vor biologischen Arbeitsstoffen treffen.;"Die Arbeitgeber sind verpflichtet, für die Tätigkeiten bei denen die Gesundheit oder Sicherheit der Arbeitnehmer aufgrund ihrer Arbeit mit biologischen Arbeitsstoffen gefährdet ist, geeignete Maßnahmen zu treffen, um zu gewährleisten, dass a) die Arbeitnehmer in den Arbeitsbereichen, in denen die Gefahr einer Kontamination durch biologische Arbeitsstoffe besteht, weder essen noch trinken; b) den Arbeitnehmern geeignete Schutzkleidung oder sonstige geeignete Spezialkleidung zur Verfügung gestellt wird; c) den Arbeitnehmern geeignete und angemessene Toiletten und Waschgelegenheiten zur Verfügung gestellt werden, die auch Augenspülungen und/oder Hautantiseptika umfassen können; d) die notwendigen Schutzausrüstungen - an einem dafür vorgesehenen Ort sachgerecht aufbewahrt werden; - nach Möglichkeit vor Gebrauch, in jedem Fall jedoch nach jedem Gebrauch überprüft und gereinigt werden; - vor erneutem Gebrauch, falls sie schadhaft sind, ausgebessert oder ausgetauscht werden: e) die Verfahren für die Entnahme, die Handhabung und die Verarbeitung von Proben menschlichen oder tierischen Ursprungs spezifiziert werden.";Handlungspflicht;muss;sind verpflichtet, ... geeignete Maßnahmen zu treffen;Wirtschaft;Die Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_8
32000L0054;Art. 8 Absatz 2 Satz 1;Kontaminierte Arbeitskleidung und Schutzausrüstung müssen beim Verlassen des Arbeitsbereichs abgelegt und getrennt aufbewahrt werden.;Arbeitskleidung und persönliche Schutzausrüstung, einschließlich Schutzkleidung im Sinne des Absatzes 1, die möglicherweise durch biologische Arbeitsstoffe kontaminiert wurde, sind bei Verlassen des Arbeitsbereichs abzulegen und vor Durchführung der nach Unterabsatz 2 zu ergreifenden Maßnahmen getrennt von anderen Kleidungsstücken aufzubewahren.;Handlungspflicht;muss;sind ... abzulegen und ... aufzubewahren;Bürgerinnen und Bürger;Arbeitskleidung und persönliche Schutzausrüstung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_8
32000L0054;Art. 8 Absatz 2 Satz 2;Der Arbeitgeber muss die Desinfektion, Reinigung oder Vernichtung der betreffenden Kleidung und Schutzausrüstung veranlassen.;Der Arbeitgeber hat für die Desinfektion, Reinigung oder erforderlichenfalls Vernichtung der betreffenden Kleidung und persönlichen Schutzausrüstung Sorge zu tragen.;Handlungspflicht;muss;hat ... Sorge zu tragen;Wirtschaft;Der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_8
32000L0054;Art. 8 Absatz 3;Die Kosten der Maßnahmen nach den Absätzen 1 und 2 dürfen nicht den Arbeitnehmern auferlegt werden.;Die Kosten für die Maßnahmen nach den Absätzen 1 und 2 dürfen nicht zu Lasten der Arbeitnehmer gehen.;Unterlassungspflicht;muss;dürfen nicht zu Lasten der Arbeitnehmer gehen;Wirtschaft;Die Kosten für die Maßnahmen nach den Absätzen 1 und 2;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_8
32000L0054;Art. 9 Absatz 1;Der Arbeitgeber muss dafür sorgen, dass Arbeitnehmer und/oder ihre Vertreter ausreichend und angemessen unterwiesen werden.;"Der Arbeitgeber trifft geeignete Maßnahmen, um zu gewährleisten, dass die Arbeitnehmer und/oder ihre Vertreter im Unternehmen oder Betrieb, insbesondere in Form von Informationen und Anweisungen eine ausreichende angemessene Unterweisung auf der Grundlage aller verfügbaren Auskünfte erhalten in Bezug auf a) mögliche Gefahren für die Gesundheit; b) Maßnahmen, die zur Verhütung einer Exposition zu ergreifen sind; c) Hygienevorschriften; d) das Tragen und Benutzen von Schutzausrüstung und Schutzkleidung; e) Maßnahmen, die von den Arbeitnehmern bei Zwischenfällen und zur Verhütung von Zwischenfällen zu treffen sind.";Informationspflicht;muss;trifft geeignete Maßnahmen, um zu gewährleisten, dass … eine ausreichende angemessene Unterweisung … erhalten;Wirtschaft;Der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_9
32000L0054;Art. 9 Absatz 2;Die Unterweisung muss rechtzeitig, angepasst und bei Bedarf regelmäßig wiederholt erfolgen.;Die Unterweisung muss a) am Anfang der Tätigkeit erteilt werden bei der der Arbeitnehmer in Kontakt mit biologischen Arbeitsstoffen kommt, b) an die Entwicklung der Gefahrenmomente und an die Entstehung neuer Gefahren angepasst sein und c) erforderlichenfalls regelmäßig wiederholt werden.;Informationspflicht;muss;muss a) … erteilt werden … b) … angepasst sein und c) … wiederholt werden;Wirtschaft;Die Unterweisung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_9
32000L0054;Art. 10 Absatz 1;Der Arbeitgeber muss am Arbeitsplatz schriftliche Anweisungen bereitstellen und gegebenenfalls aushängen.;Der Arbeitgeber hat am Arbeitsplatz schriftliche Anweisungen bereitzustellen und gegebenenfalls durch Aushang bekanntzugeben, die zumindest das Verfahren behandeln, das a) bei einem schweren Unfall oder Zwischenfall bei Arbeiten mit einem biologischen Arbeitsstoff, b) bei Arbeiten mit einem biologischen Arbeitsstoff der Gruppe 4 zu befolgen ist.;Informationspflicht;muss;hat am Arbeitsplatz schriftliche Anweisungen bereitzustellen und gegebenenfalls durch Aushang bekanntzugeben;Wirtschaft;der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_10
32000L0054;Art. 10 Absatz 2;Die Arbeitnehmer müssen Unfälle oder Zwischenfälle unverzüglich melden.;Die Arbeitnehmer haben jeden Unfall oder Zwischenfall bei Arbeiten mit einem biologischen Arbeitsstoff unverzüglich der für die Arbeit oder der für Sicherheit und Gesundheitsschutz am Arbeitsplatz verantwortlichen Person zu melden.;Informationspflicht;muss;haben ... unverzüglich ... zu melden;Bürgerinnen und Bürger;Die Arbeitnehmer;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_10
32000L0054;Art. 10 Absatz 3 Satz 1;Die Arbeitgeber müssen die Arbeitnehmer oder ihre Vertreter unverzüglich über bestimmte Unfälle oder Zwischenfälle unterrichten.;Die Arbeitgeber haben die Arbeitnehmer und/oder ihre etwaigen Vertreter unverzüglich über jeden Unfall oder Zwischenfall zu unterrichten, der möglicherweise zur Freisetzung eines biologischen Arbeitsstoffes geführt hat und beim Menschen schwere Infektionen und/oder Krankheiten verursachen kann.;Informationspflicht;muss;haben ... unverzüglich ... zu unterrichten;Wirtschaft;Die Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_10
32000L0054;Art. 10 Absatz 3 Satz 2;Die Arbeitgeber müssen die Arbeitnehmer oder ihre Vertreter bei schweren Unfällen oder Zwischenfällen schnell informieren und die Ursachen sowie Abhilfemaßnahmen mitteilen.;Darüber hinaus haben die Arbeitgeber die Arbeitnehmer und/oder ihre etwaigen Vertreter in dem Unternehmen oder Betrieb bei einem schweren Unfall oder Zwischenfall so schnell wie möglich zu unterrichten und über die Ursachen sowie über die bereits getroffenen oder zu treffenden Abhilfemaßnahmen zu informieren.;Informationspflicht;muss;haben ... so schnell wie möglich zu unterrichten und ... zu informieren;Wirtschaft;Die Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_10
32000L0054;Art. 10 Absatz 6;Die Arbeitgeber müssen den Arbeitnehmern oder ihren Vertretern auf Antrag bestimmte Informationen zur Verfügung stellen.;Die Arbeitgeber haben den Arbeitnehmern und/oder ihren Vertretern auf Antrag die Informationen gemäß Artikel 7 Absatz 1 zur Verfügung zu stellen.;Informationspflicht;muss;haben ... auf Antrag ... zur Verfügung zu stellen;Wirtschaft;Die Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_10
32000L0054;Art. 11 Absatz 1;Der Arbeitgeber muss ein Verzeichnis exponierter Arbeitnehmer führen.;Der Arbeitgeber führt ein Verzeichnis der Arbeitnehmer, die biologischen Arbeitsstoffen der Gruppe 3 und/oder der Gruppe 4 ausgesetzt sind, in dem die Art der Arbeit und nach Möglichkeit der biologische Arbeitsstoff, dem die Arbeitnehmer ausgesetzt waren, angegeben wird, sowie je nach Umständen Verzeichnisse über Expositionen, Unfälle und Zwischenfälle.;Handlungspflicht;muss;führt ein Verzeichnis;Wirtschaft;Der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_11
32000L0054;Art. 11 Absatz 2;Der Arbeitgeber muss das Verzeichnis mindestens zehn Jahre lang, in bestimmten Fällen bis zu vierzig Jahre, aufbewahren.;Das in Absatz 1 genannte Verzeichnis wird gemäß den einzelstaatlichen Rechtsvorschriften und/oder Gepflogenheiten für mindestens zehn Jahre nach Ende der Exposition aufbewahrt. Bei Expositionen, welche zu einer Infektion: a) durch biologische Arbeitsstoffe, die bekanntlich dauerhafte oder latente Infektionen hervorrufen, b) die im Lichte des gegenwärtigen Erkenntnisstands erst diagnostiziert werden kann, wenn viele Jahre später eine Krankheit ausbricht, c) mit besonders langen Inkubationszeiten bis zum Auftreten einer Krankheit, d) die Krankheiten verursacht, deren Folgen über längere Zeit hinweg trotz Behandlung gelegentlich wieder auftreten, oder e) die schwerwiegende Langzeitfolgen haben kann, führen können, wird das Verzeichnis für eine entsprechend längere Frist bis zu vierzig Jahren nach der letzten bekannten Exposition aufbewahrt.;Handlungspflicht;muss;wird … aufbewahrt;Wirtschaft;Der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_11
32000L0054;Art. 11 Absatz 3;Der Arbeitgeber muss den genannten Personen Zugang zum Verzeichnis gewähren.;Der in Artikel 14 genannte Arzt und/oder die für die Sicherheit und den Gesundheitsschutz am Arbeitsplatz zuständige Behörde sowie jede andere hierfür zuständige Person haben Zugang zu dem in Absatz 1 genannten Verzeichnis.;Duldungs-/Mitwirkungspflicht;muss;haben Zugang zu;Wirtschaft;Der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_11
32000L0054;Art. 13 Absatz 1 Satz 1 und 2;Der Arbeitgeber muss die erstmalige Verwendung bestimmter biologischer Arbeitsstoffe vorab bei der zuständigen Behörde anmelden.;Die erstmalige Verwendung a) biologischer Arbeitsstoffe der Gruppe 2, b) biologischer Arbeitsstoffe der Gruppe 3, c) biologischer Arbeitsstoffe der Gruppe 4 ist bei der zuständigen Behörde im Voraus anzumelden. Die Anmeldung hat mindestens dreißig Tage vor dem Beginn der Arbeiten zu erfolgen.;Informationspflicht;muss;"ist bei der zuständigen Behörde im Voraus anzumelden; Die Anmeldung hat … zu erfolgen";Wirtschaft;der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_13
32000L0054;Art. 13 Absatz 1 Satz 3;Der Arbeitgeber muss unter bestimmten Voraussetzungen auch die erstmalige Verwendung neu entstandener biologischer Arbeitsstoffe vorab anmelden.;Vorbehaltlich Absatz 2 ist außerdem die erstmalige Verwendung aller nachfolgend entstandenen biologischen Arbeitsstoffe der Gruppe 4 und aller nachfolgend entstandenen neuen biologischen Arbeitsstoffe der Gruppe 3 im Voraus anzumelden, wenn der Arbeitgeber selbst die vorläufige Einstufung des betreffenden biologischen Arbeitsstoffes vornimmt.;Informationspflicht;muss;ist außerdem … im Voraus anzumelden;Wirtschaft;der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_13
32000L0054;Art. 13 Absatz 3 Satz 1;Der Arbeitgeber muss eine Neuanmeldung vornehmen, wenn wesentliche sicherheitsrelevante Änderungen die Anmeldung überholt machen.;Eine Neuanmeldung hat auf jeden Fall dann zu erfolgen, wenn an den Arbeitsprozessen und/oder -verfahren wesentliche Änderungen vorgenommen werden, die für die Sicherheit oder Gesundheit am Arbeitsplatz von Bedeutung sind und aufgrund deren die Anmeldung überholt ist.;Informationspflicht;muss;hat … zu erfolgen;Wirtschaft;der Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_13
32000L0054;Art. 13 Absatz 4;Die Anmeldung muss die vorgegebenen Angaben enthalten.;"Die Anmeldung nach den Absätzen 1, 2 und 3 umfasst folgende Punkte: a) Name und Anschrift des Unternehmens und/oder des Betriebs; b) Name und Befähigung der für Sicherheit und Gesundheitsschutz am Arbeitsplatz zuständigen Person; c) das Ergebnis der Risikoabschätzung gemäß Artikel 3; d) die Art des biologischen Arbeitsstoffes; e) die geplanten Schutz- und Vorbeugungsmaßnahmen.";Informationspflicht;muss;umfasst folgende Punkte;Wirtschaft;die Anmeldung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_13
32000L0054;Art. 14 Absatz 1;Die Mitgliedstaaten müssen Vorkehrungen zur Gesundheitsüberwachung betroffener Arbeitnehmer treffen.;Die Mitgliedstaaten treffen gemäß den einzelstaatlichen Rechtsvorschriften und Gepflogenheiten Vorkehrungen, um eine geeignete Überwachung der Gesundheit der Arbeitnehmer zu gewährleisten, bei denen die Ergebnisse der in Artikel 3 genannten Abschätzung ein Risiko für ihre Sicherheit oder Gesundheit erkennen lassen.;Handlungspflicht;muss;Die Mitgliedstaaten treffen … Vorkehrungen;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 2 Satz 2;Die Vorkehrungen sollen die direkte Anwendung personenbezogener und arbeitsmedizinischer Gesundheitsmaßnahmen ermöglichen.;Diese Vorkehrungen sollen die direkte Anwendung personenbezogener und arbeitsmedizinischer Gesundheitsmaßnahmen ermöglichen.;Handlungspflicht;soll;sollen … ermöglichen;Öffentliche Verwaltung;Diese Vorkehrungen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 3 Satz 1;Bei der Abschätzung nach Artikel 3 soll festgestellt werden, für welche Arbeitnehmer besondere Schutzmaßnahmen erforderlich sein können.;Bei der Abschätzung nach Artikel 3 sollte festgestellt werden, für welche Arbeitnehmer besondere Schutzmaßnahmen erforderlich sein können.;Handlungspflicht;soll;sollte festgestellt werden;Öffentliche Verwaltung;die Abschätzung nach Artikel 3;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 3 Satz 2;Den noch nicht immunen Arbeitnehmern sollen erforderlichenfalls wirksame Impfstoffe zur Verfügung gestellt werden.;Erforderlichenfalls sollten denjenigen Arbeitnehmern, die gegen den biologischen Arbeitsstoff, dem sie ausgesetzt sind bzw. möglicherweise ausgesetzt werden, noch nicht immun sind, wirksame Impfstoffe zur Verfügung gestellt werden.;Handlungspflicht;soll;sollten … zur Verfügung gestellt werden;Öffentliche Verwaltung, Wirtschaft;denjenigen Arbeitnehmern;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 3 Satz 3;Die Arbeitgeber sollen bei der Bereitstellung von Impfstoffen die Verhaltensregeln in Anhang VII berücksichtigen.;Bei der Bereitstellung von Impfstoffen sollten die Arbeitgeber die empfohlenen Verhaltensregeln in Anhang VII berücksichtigen.;Handlungspflicht;soll;sollten … berücksichtigen;Wirtschaft;die Arbeitgeber;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 3 Satz 4;Der zuständige Arzt oder die zuständige Behörde muss anderen gleich exponierten Arbeitnehmern eine Gesundheitsüberwachung anbieten.;Stellt sich heraus, dass sich ein Arbeitnehmer eine Infektion und/oder Krankheit zugezogen hat, die auf eine Exposition zurückzuführen sein könnte, so bietet der Arzt oder die Behörde, der bzw. die für die Gesundheitsüberwachung zuständig ist, anderen in derselben Art exponierten Arbeitnehmern eine derartige Gesundheitsüberwachung an.;Handlungspflicht;muss;bietet … an;Öffentliche Verwaltung;der Arzt oder die Behörde, der bzw. die für die Gesundheitsüberwachung zuständig ist;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 3 Satz 5;In diesem Fall ist das Expositionsrisiko neu zu bewerten.;In diesem Fall ist eine Neubewertung des Expositionsrisikos gemäß Artikel 3 vorzunehmen.;Handlungspflicht;muss;ist … vorzunehmen;Öffentliche Verwaltung;In diesem Fall;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 4 Satz 1;Im Rahmen der Gesundheitsüberwachung ist mindestens zehn Jahre lang eine persönliche Gesundheitsakte zu führen.;Im Rahmen der Gesundheitsüberwachung wird gemäß den einzelstaatlichen Rechtsvorschriften und Gepflogenheiten für mindestens zehn Jahre nach Ende der Exposition eine persönliche Gesundheitsakte geführt.;Handlungspflicht;muss;wird … eine persönliche Gesundheitsakte geführt;Öffentliche Verwaltung;Im Rahmen der Gesundheitsüberwachung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 4 Satz 2;In den besonderen Fällen ist eine persönliche Gesundheitsakte bis zu vierzig Jahre lang zu führen.;In den besonderen Fällen nach Artikel 11 Absatz 2 Unterabsatz 2 wird für einen entsprechend längeren Zeitraum von bis zu vierzig Jahren nach der letzten bekannten Exposition eine persönliche Gesundheitsakte geführt.;Handlungspflicht;muss;wird … eine persönliche Gesundheitsakte geführt;Öffentliche Verwaltung;In den besonderen Fällen nach Artikel 11 Absatz 2 Unterabsatz 2;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 5;Der zuständige Arzt oder die zuständige Behörde muss für die einzelnen Arbeitnehmer Schutz- und Vorbeugungsmaßnahmen vorschlagen.;Der Arzt oder die Behörde, der bzw. die für die Gesundheitsüberwachung zuständig ist, schlägt für die einzelnen Arbeitnehmer alle sinnvollen Schutz- bzw. Vorbeugungsmaßnahmen vor.;Handlungspflicht;muss;schlägt … vor;Öffentliche Verwaltung;Der Arzt oder die Behörde, der bzw. die für die Gesundheitsüberwachung zuständig ist;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
32000L0054;Art. 14 Absatz 6;Den Arbeitnehmern sind Auskünfte und Ratschläge zur Gesundheitsüberwachung zu erteilen.;Den Arbeitnehmern sind Auskünfte und Ratschläge über die Gesundheitsüberwachung, der sie nach Ende der Exposition unterzogen werden könnten, zu erteilen.;Informationspflicht;muss;sind … zu erteilen;Öffentliche Verwaltung;Den Arbeitnehmern;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32000L0054#art_14
