norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
WpHG;§ 8 Absatz 2 Satz 1;Marktteilnehmer an Spotmärkten müssen der Bundesanstalt Auskünfte erteilen und Geschäfte in Warenderivaten melden, wenn diese dies verlangt.;Von Marktteilnehmern, die an Spotmärkten im Sinne des Artikels 3 Absatz 1 Nummer 16 der Verordnung (EU) Nr. 596/2014 tätig sind, kann die Bundesanstalt insbesondere Auskünfte und die Meldung von Geschäften in Warenderivaten verlangen, soweit dies auf Grund von Anhaltspunkten für die Überwachung der Einhaltung eines Verbots nach den Artikeln 14 und 15 der Verordnung (EU) Nr. 596/2014 in Bezug auf Warenderivate erforderlich ist.;Informationspflicht;muss;kann die Bundesanstalt insbesondere Auskünfte und die Meldung von Geschäften in Warenderivaten verlangen;Wirtschaft;Marktteilnehmer, die an Spotmärkten im Sinne des Artikels 3 Absatz 1 Nummer 16 der Verordnung (EU) Nr. 596/2014 tätig sind;https://www.gesetze-im-internet.de/wphg/__8.html
WpHG;§ 8 Absatz 2 Satz 2;Händler müssen der Bundesanstalt direkten Zugriff auf ihre Handelssysteme gewähren.;Der Bundesanstalt ist unter den Voraussetzungen des Satzes 1 ferner der direkte Zugriff auf die Handelssysteme von Händlern zu gewähren.;Duldungs-/Mitwirkungspflicht;muss;ist … der direkte Zugriff auf die Handelssysteme von Händlern zu gewähren;Wirtschaft;Händler;https://www.gesetze-im-internet.de/wphg/__8.html
WpHG;§ 8 Absatz 2 Satz 3;Marktteilnehmer an Spotmärkten müssen die verlangten Informationen in standardisierter Form übermitteln.;Die Bundesanstalt kann verlangen, dass die Informationen nach Satz 1 in standardisierter Form übermittelt werden.;Informationspflicht;muss;kann verlangen, dass die Informationen nach Satz 1 in standardisierter Form übermittelt werden;Wirtschaft;Marktteilnehmer, die an Spotmärkten im Sinne des Artikels 3 Absatz 1 Nummer 16 der Verordnung (EU) Nr. 596/2014 tätig sind;https://www.gesetze-im-internet.de/wphg/__8.html
WpHG;§ 9 Absatz 1;Jedermann muss auf Verlangen der Bundesanstalt Positionen oder offene Forderungen in Finanzinstrumenten verringern.;Die Bundesanstalt kann von jedermann verlangen, die Größe der Positionen oder offenen Forderungen in Finanzinstrumenten zu verringern, soweit dies zur Durchsetzung der Verbote und Gebote der Verordnung (EU) Nr. 600/2014, der auf ihrer Grundlage erlassenen delegierten Rechtsakte und Durchführungsrechtsakte der Europäischen Kommission oder der Vorschriften der Abschnitte 9 bis 11 dieses Gesetzes sowie der zur Durchführung dieser Vorschriften erlassenen Rechtsverordnungen geboten ist.;Handlungspflicht;muss;verlangen, die Größe der Positionen oder offenen Forderungen in Finanzinstrumenten zu verringern;Bürgerinnen und Bürger, Wirtschaft;jedermann;https://www.gesetze-im-internet.de/wphg/__9.html
WpHG;§ 10 Absatz 1 Satz 2 Nummer 3;Der Hersteller eines PRIIP muss bei unzureichender Fassung des Basisinformationsblattes eine neue Fassung veröffentlichen.;den Hersteller eines PRIIP verpflichten, eine neue Fassung des Basisinformationsblattes zu veröffentlichen, sofern die veröffentlichte Fassung nicht den Anforderungen der Artikel 6 bis 8 oder 10 der Verordnung (EU) Nr. 1286/2014 genügt;Informationspflicht;muss;verpflichten, eine neue Fassung des Basisinformationsblattes zu veröffentlichen;Wirtschaft;der Hersteller eines PRIIP;https://www.gesetze-im-internet.de/wphg/__10.html
WpHG;§ 10 Absatz 2 Satz 3 Nummer 2;Kontributoren müssen auf Verlangen Auskünfte erteilen und Geschäfte melden.;von Kontributoren, die an Spotmärkten tätig sind und dabei Daten zur Erstellung eines Rohstoff-Referenzwertes bereitstellen, Auskünfte und die Meldung von Geschäften verlangen, soweit dies erforderlich ist, um die Einhaltung der Gebote und Verbote der Verordnung (EU) 2016/1011 in Bezug auf diese Rohstoff-Referenzwerte zu überwachen;Informationspflicht;muss;Auskünfte und die Meldung von Geschäften verlangen;Wirtschaft;Kontributoren, die an Spotmärkten tätig sind und dabei Daten zur Erstellung eines Rohstoff-Referenzwertes bereitstellen;https://www.gesetze-im-internet.de/wphg/__10.html
WpHG;§ 10 Absatz 4 Satz 2 Nummer 1 Buchstabe b;Ein Schwarmfinanzierungsdienstleister oder benannter Dritter muss wesentliche Informationen auf Verlangen bekannt geben.;zur Gewährleistung des Anlegerschutzes nach Kapitel IV der Verordnung (EU) 2020/1053 oder des reibungslosen Funktionierens des Marktes alle wesentlichen Informationen, die die Erbringung von Schwarmfinanzierungsdienstleistungen im Sinne des Artikels 2 Absatz 1 Buchstabe a der Verordnung (EU) 2020/1503 beeinflussen können, bekannt machen oder von einem Schwarmfinanzierungsdienstleister im Sinne des Artikels 2 Absatz 1 Buchstabe e der Verordnung (EU) 2020/1503 oder von einem Dritten, der zur Wahrnehmung von Aufgaben im Zusammenhang von solchen Dienstleistungen benannt wurde, die Bekanntgabe dieser Informationen verlangen;Informationspflicht;muss;die Bekanntgabe dieser Informationen verlangen;Wirtschaft;einem Schwarmfinanzierungsdienstleister ... oder von einem Dritten, der zur Wahrnehmung von Aufgaben im Zusammenhang von solchen Dienstleistungen benannt wurde;https://www.gesetze-im-internet.de/wphg/__10.html
WpHG;§ 11 Satz 1;Die Bundesanstalt muss Tatsachen mit Straftatverdacht unverzüglich der zuständigen Staatsanwaltschaft anzeigen.;Die Bundesanstalt hat Tatsachen, die den Verdacht einer Straftat nach § 119 begründen, der zuständigen Staatsanwaltschaft unverzüglich anzuzeigen.;Informationspflicht;muss;hat ... unverzüglich anzuzeigen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__11.html
WpHG;§ 12;Die Adressaten der Maßnahmen dürfen bestimmte andere Personen nicht über die Maßnahmen oder ein Ermittlungsverfahren informieren.;Die Adressaten von Maßnahmen nach § 6 Absatz 2 bis 4, 6 bis 8 und 10 bis 13 sowie den §§ 7 bis 9, die von der Bundesanstalt wegen eines möglichen Verstoßes gegen ein Verbot nach Artikel 14 oder 15 der Verordnung (EU) Nr. 596/2014 ergriffen werden, dürfen andere Personen als Mitarbeiter staatlicher Stellen und solche, die auf Grund ihres Berufs einer gesetzlichen Verschwiegenheitspflicht unterliegen, von diesen Maßnahmen oder von einem daraufhin eingeleiteten Ermittlungsverfahren nicht in Kenntnis setzen.;Unterlassungspflicht;muss;dürfen ... nicht in Kenntnis setzen;Bürgerinnen und Bürger, Wirtschaft;Die Adressaten von Maßnahmen nach § 6 Absatz 2 bis 4, 6 bis 8 und 10 bis 13 sowie den §§ 7 bis 9;https://www.gesetze-im-internet.de/wphg/__12.html
WpHG;§ 14 Absatz 4 Satz 1;Die zuständige öffentliche Stelle muss Maßnahmen zeitlich befristen.;Maßnahmen nach den Absätzen 1 bis 3 sind auf höchstens zwölf Monate zu befristen.;Handlungspflicht;muss;sind auf höchstens zwölf Monate zu befristen;Öffentliche Verwaltung;Maßnahmen nach den Absätzen 1 bis 3;https://www.gesetze-im-internet.de/wphg/__14.html
WpHG;§ 14 Absatz 4 Satz 3;Das Bundesministerium der Finanzen muss dem Deutschen Bundestag einen Bericht vorlegen.;In diesem Falle legt das Bundesministerium der Finanzen dem Deutschen Bundestag innerhalb eines Monates nach erfolgter Verlängerung einen Bericht vor.;Informationspflicht;muss;legt … einen Bericht vor;Öffentliche Verwaltung;Das Bundesministerium der Finanzen;https://www.gesetze-im-internet.de/wphg/__14.html
WpHG;§ 16 Absatz 1 Satz 4;Jedes Land muss einen Vertreter entsenden.;Jedes Land entsendet einen Vertreter.;Handlungspflicht;muss;entsendet;Öffentliche Verwaltung;Jedes Land;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 16 Absatz 1 Satz 6;Der Wertpapierrat muss sich eine Geschäftsordnung geben.;Der Wertpapierrat gibt sich eine Geschäftsordnung.;Handlungspflicht;muss;gibt sich;Öffentliche Verwaltung;Der Wertpapierrat;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 16 Absatz 2 Satz 1;Der Wertpapierrat muss bei der Aufsicht mitwirken.;Der Wertpapierrat wirkt bei der Aufsicht mit.;Duldungs-/Mitwirkungspflicht;muss;wirkt … mit;Öffentliche Verwaltung;Der Wertpapierrat;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 16 Absatz 2 Satz 2;Der Wertpapierrat muss die Bundesanstalt beraten.;Er berät die Bundesanstalt, insbesondere 1. bei dem Erlass von Rechtsverordnungen und der Aufstellung von Richtlinien für die Aufsichtstätigkeit der Bundesanstalt, 2. hinsichtlich der Auswirkungen von Aufsichtsfragen auf die Börsen- und Marktstrukturen sowie den Wettbewerb im Handel mit Finanzinstrumenten, 3. bei der Abgrenzung von Zuständigkeiten zwischen der Bundesanstalt und den Börsenaufsichtsbehörden sowie bei Fragen der Zusammenarbeit.;Handlungspflicht;muss;berät;Öffentliche Verwaltung;Der Wertpapierrat;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 16 Absatz 2 Satz 4;Die Bundesanstalt muss dem Wertpapierrat mindestens jährlich berichten.;Die Bundesanstalt berichtet dem Wertpapierrat mindestens einmal jährlich über die Aufsichtstätigkeit, die Weiterentwicklung der Aufsichtspraxis sowie über die internationale Zusammenarbeit.;Informationspflicht;muss;berichtet;Öffentliche Verwaltung;Die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 16 Absatz 3 Satz 1;Der Präsident der Bundesanstalt muss den Wertpapierrat mindestens einmal jährlich einberufen.;Der Wertpapierrat wird mindestens einmal jährlich vom Präsidenten der Bundesanstalt einberufen.;Handlungspflicht;muss;wird … einberufen;Öffentliche Verwaltung;der Präsident der Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 16 Absatz 3 Satz 2;Der Präsident der Bundesanstalt muss den Wertpapierrat auf Verlangen eines Drittels seiner Mitglieder einberufen.;Er ist ferner auf Verlangen von einem Drittel seiner Mitglieder einzuberufen.;Handlungspflicht;muss;ist … einzuberufen;Öffentliche Verwaltung;der Präsident der Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__16.html
WpHG;§ 17 Absatz 2;Die genannten Behörden und Stellen müssen einander erforderliche Beobachtungen und Feststellungen mitteilen.;"Die Bundesanstalt, die Deutsche Bundesbank im Rahmen ihrer Tätigkeit nach Maßgabe des Kreditwesengesetzes, das Bundeskartellamt, die Börsenaufsichtsbehörden, die Handelsüberwachungsstellen, die zuständigen Behörden für die Durchführung der Verordnung (EU) Nr. 1308/2013 des Europäischen Parlaments und des Rates vom 17. Dezember 2013 über eine gemeinsame Marktorganisation für landwirtschaftliche Erzeugnisse und zur Aufhebung der Verordnungen (EWG) Nr. 922/72, (EWG) Nr. 234/79, (EG) Nr. 1037/2001 und (EG) Nr. 1234/2007 (ABl. L 347 vom 20.12.2013, S. 671; L 189 vom 27.6.2014, S. 261; L 130 vom 19.5.2016, S. 18; L 34 vom 9.2.2017, S. 41), die zuletzt durch die Delegierte Verordnung (EU) 2016/1226 (ABl. L 202 vom 28.7.2016, S. 5) geändert worden ist, im Rahmen ihrer Tätigkeiten nach Maßgabe des Energiewirtschaftsgesetzes die Bundesnetzagentur und die Landeskartellbehörden sowie die für die Aufsicht über Versicherungsvermittler und die Unternehmen im Sinne des § 3 Absatz 1 Nummer 7 zuständigen Stellen haben einander Beobachtungen und Feststellungen einschließlich personenbezogener Daten mitzuteilen, die für die Erfüllung ihrer Aufgaben erforderlich sind.";Informationspflicht;muss;haben einander Beobachtungen und Feststellungen einschließlich personenbezogener Daten mitzuteilen;Öffentliche Verwaltung;"die Bundesanstalt, die Deutsche Bundesbank im Rahmen ihrer Tätigkeit nach Maßgabe des Kreditwesengesetzes, das Bundeskartellamt, die Börsenaufsichtsbehörden, die Handelsüberwachungsstellen, die zuständigen Behörden für die Durchführung der Verordnung (EU) Nr. 1308/2013 des Europäischen Parlaments und des Rates vom 17. Dezember 2013 über eine gemeinsame Marktorganisation für landwirtschaftliche Erzeugnisse und zur Aufhebung der Verordnungen (EWG) Nr. 922/72, (EWG) Nr. 234/79, (EG) Nr. 1037/2001 und (EG) Nr. 1234/2007 (ABl. L 347 vom 20.12.2013, S. 671; L 189 vom 27.6.2014, S. 261; L 130 vom 19.5.2016, S. 18; L 34 vom 9.2.2017, S. 41), die zuletzt durch die Delegierte Verordnung (EU) 2016/1226 (ABl. L 202 vom 28.7.2016, S. 5) geändert worden ist, im Rahmen ihrer Tätigkeiten nach Maßgabe des Energiewirtschaftsgesetzes die Bundesnetzagentur und die Landeskartellbehörden sowie die für die Aufsicht über Versicherungsvermittler und die Unternehmen im Sinne des § 3 Absatz 1 Nummer 7 zuständigen Stellen";https://www.gesetze-im-internet.de/wphg/__17.html
WpHG;§ 17 Absatz 3;Die Bundesanstalt muss mit den genannten Behörden zusammenarbeiten.;Die Bundesanstalt arbeitet mit den Börsenaufsichtsbehörden, den Handelsüberwachungsstellen sowie mit den nach § 19 Absatz 1 des Treibhausgas-Emissionshandelsgesetzes zuständigen Behörden zusammen, um sicherzustellen, dass sie sich einen Gesamtüberblick über die Emissionszertifikatemärkte verschaffen kann.;Handlungspflicht;muss;arbeitet mit den Börsenaufsichtsbehörden, den Handelsüberwachungsstellen sowie mit den nach § 19 Absatz 1 des Treibhausgas-Emissionshandelsgesetzes zuständigen Behörden zusammen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__17.html
WpHG;§ 17 Absatz 4 Satz 2;Die Deutsche Bundesbank muss die Abrufe für die Datenschutzkontrolle protokollieren.;Die Deutsche Bundesbank hat für Zwecke der Datenschutzkontrolle den Zeitpunkt, die Angaben, welche die Feststellung der aufgerufenen Datensätze ermöglichen, sowie die für den Abruf verantwortliche Person zu protokollieren.;Informationspflicht;muss;hat … zu protokollieren;Öffentliche Verwaltung;Die Deutsche Bundesbank;https://www.gesetze-im-internet.de/wphg/__17.html
WpHG;§ 17 Absatz 4 Satz 4;Die Protokolldaten müssen am Ende des folgenden Kalenderjahres gelöscht werden.;Die Protokolldaten sind am Ende des auf die Speicherung folgenden Kalenderjahres zu löschen.;Handlungspflicht;muss;sind … zu löschen;Öffentliche Verwaltung;Die Protokolldaten;https://www.gesetze-im-internet.de/wphg/__17.html
WpHG;§ 18 Absatz 1 Satz 1;Die Bundesanstalt muss mit den zuständigen Stellen anderer EU-/EWR-Staaten zusammenarbeiten.;Der Bundesanstalt obliegt die Zusammenarbeit mit den für die Überwachung von Verhaltens- und Organisationspflichten von Unternehmen, die Wertpapierdienstleistungen erbringen, von Finanzinstrumenten und von Märkten, an denen Finanzinstrumente oder Waren gehandelt werden, zuständigen Stellen der Europäischen Union, der anderen Mitgliedstaaten der Europäischen Union und der anderen Vertragsstaaten des Abkommens über den Europäischen Wirtschaftsraum.;Handlungspflicht;muss;obliegt die Zusammenarbeit;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 1 Satz 4;Die Bundesanstalt und die zuständige Behörde müssen sich gegenseitig unterstützen.;Betrifft die Zusammenarbeit nach Satz 1 inländische Handelsplätze, an denen Finanzinstrumente oder Waren gehandelt werden, so unterstützen sich die Bundesanstalt und die Behörde, die für den inländischen Handelsplatz zuständig ist, gegenseitig.;Duldungs-/Mitwirkungspflicht;muss;unterstützen sich ... gegenseitig;Öffentliche Verwaltung;die Bundesanstalt und die Behörde, die für den inländischen Handelsplatz zuständig ist;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 1 Satz 5;Die Bundesanstalt muss der ersuchten Behörde die nötigen Informationen übermitteln.;Ersucht die Bundesanstalt die für den inländischen Handelsplatz zuständige Behörde um die Weitergabe von Informationen, die zur Erfüllung ihrer Aufgaben nach Satz 1 erforderlich sind, übermittelt sie der ersuchten Behörde die für die Erledigung des Auskunftsersuchens erforderlichen Informationen.;Informationspflicht;muss;übermittelt sie der ersuchten Behörde die ... erforderlichen Informationen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 1 Satz 6;Die ersuchte Behörde muss der Bundesanstalt die erforderlichen Informationen übermitteln.;Die ersuchte Behörde übermittelt der Bundesanstalt die zur Erfüllung der Aufgaben nach Satz 1 erforderlichen Informationen.;Informationspflicht;muss;übermittelt ... die ... erforderlichen Informationen;Öffentliche Verwaltung;die ersuchte Behörde;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 1 Satz 8;Die Bundesanstalt muss personenbezogene Daten löschen, sobald sie nicht mehr erforderlich sind.;Die Bundesanstalt löscht personenbezogene Daten, sobald die Daten zur Erfüllung ihrer Aufgaben nach Satz 1 nicht mehr erforderlich sind.;Unterlassungspflicht;muss;löscht personenbezogene Daten, sobald;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 1 Satz 9;Die ersuchte Behörde muss die übermittelten personenbezogenen Daten spätestens nach Auskunftserteilung löschen.;Die ersuchte Behörde löscht von der Bundesanstalt übermittelte personenbezogene Daten spätestens nach Erteilung der Auskunft.;Unterlassungspflicht;muss;löscht ... spätestens nach Erteilung der Auskunft;Öffentliche Verwaltung;die ersuchte Behörde;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 2 Satz 1;Die Bundesanstalt muss auf Ersuchen Untersuchungen durchführen und erforderliche Informationen unverzüglich übermitteln.;Auf Ersuchen der in Absatz 1 Satz 1 genannten zuständigen Stellen führt die Bundesanstalt nach Maßgabe der auf Grundlage von Artikel 80 Absatz 4 und Artikel 81 Absatz 4 der Richtlinie 2014/65/EU erlassenen Durchführungsverordnung Untersuchungen durch und übermittelt unverzüglich alle Informationen, soweit dies für die Überwachung von organisierten Märkten oder anderen Märkten für Finanzinstrumente, von Kreditinstituten, Finanzdienstleistungsinstituten, Wertpapierinstituten, Kapitalverwaltungsgesellschaften, extern verwaltete Investmentgesellschaften, EU-Verwaltungsgesellschaften, ausländische AIF-Verwaltungsgesellschaften, Finanzunternehmen oder Versicherungsunternehmen oder damit zusammenhängender Verwaltungs- oder Gerichtsverfahren erforderlich ist.;Handlungspflicht;muss;führt ... Untersuchungen durch und übermittelt unverzüglich alle Informationen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__18.html
WpHG;§ 18 Absatz 2 Satz 2;Die Bundesanstalt muss den Empfänger auf die zulässige Verwendung der Informationen hinweisen.;Bei der Übermittlung von Informationen hat die Bundesanstalt den Empfänger darauf hinzuweisen, dass er unbeschadet seiner Verpflichtungen im Rahmen von Strafverfahren die übermittelten Informationen einschließlich personenbezogener Daten nur zur Erfüllung von Überwachungsaufgaben nach Satz 1 und für damit zusammenhängende Verwaltungs- und Gerichtsverfahren verarbeiten darf.;Informationspflicht;muss;hat ... den Empfänger darauf hinzuweisen;Öffentliche Verwaltung;die Bundesanstalt;https://www.gesetze-im-internet.de/wphg/__18.html
