norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
32009L0138;Art. 18 Absatz 1 Buchstabe c;Die antragstellenden Unternehmen müssen einen Tätigkeitsplan vorlegen.;"Der Herkunftsmitgliedstaat schreibt vor, dass die Unternehmen, die ihre Zulassung beantragen, c) einen Tätigkeitsplan gemäß Artikel 23 vorlegen;";Handlungspflicht;muss;einen Tätigkeitsplan … vorlegen;Wirtschaft;die Unternehmen, die ihre Zulassung beantragen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 1 Buchstabe d;Die antragstellenden Unternehmen müssen die erforderlichen Basiseigenmittel nachweisen bzw. vorhalten.;"Der Herkunftsmitgliedstaat schreibt vor, dass die Unternehmen, die ihre Zulassung beantragen, d) über die anrechnungsfähigen Basiseigenmittel verfügen, um die absolute Untergrenze der Mindestkapitalanforderung abzudecken, die nach Artikel 129Absatz 1 Buchstabe d zu erfüllen ist;";Informationspflicht;muss;über die anrechnungsfähigen Basiseigenmittel verfügen, um … abzudecken;Wirtschaft;die Unternehmen, die ihre Zulassung beantragen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 1 Buchstabe e;Die antragstellenden Unternehmen müssen ihre Fähigkeit zur Erfüllung der Solvenzkapitalanforderung nachweisen.;"Der Herkunftsmitgliedstaat schreibt vor, dass die Unternehmen, die ihre Zulassung beantragen, e) Nachweise erbringen, dass sie in der Lage sein werden, die anrechnungsfähigen Eigenmittel zu halten, um die Solvenzkapitalanforderung gemäß Artikel 100 laufend zu erfüllen;";Informationspflicht;muss;Nachweise erbringen, dass sie in der Lage sein werden;Wirtschaft;die Unternehmen, die ihre Zulassung beantragen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 1 Buchstabe f;Die antragstellenden Unternehmen müssen ihre Fähigkeit zur Erfüllung der Mindestkapitalanforderung nachweisen.;"Der Herkunftsmitgliedstaat schreibt vor, dass die Unternehmen, die ihre Zulassung beantragen, f) Nachweise erbringen, dass sie in der Lage sein werden, die anrechnungsfähigen Basiseigenmittel zu halten, um die Mindestkapitalanforderung gemäß Artikel 128 laufend zu erfüllen;";Informationspflicht;muss;Nachweise erbringen, dass sie in der Lage sein werden;Wirtschaft;die Unternehmen, die ihre Zulassung beantragen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 1 Buchstabe g;Die antragstellenden Unternehmen müssen die Einhaltung des Governance-Systems nachweisen.;"Der Herkunftsmitgliedstaat schreibt vor, dass die Unternehmen, die ihre Zulassung beantragen, g) Nachweise erbringen, dass sie in der Lage sein werden, das Governance-System gemäß Kapitel IV Abschnitt 2 einzuhalten;";Informationspflicht;muss;Nachweise erbringen, dass sie in der Lage sein werden;Wirtschaft;die Unternehmen, die ihre Zulassung beantragen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 1 Buchstabe h;Die antragstellenden Unternehmen müssen die Namen und Anschriften der Schadenregulierungsbeauftragten mitteilen.;Der Herkunftsmitgliedstaat schreibt vor, dass die Unternehmen, die ihre Zulassung beantragen, h) in Bezug auf die Nichtlebensversicherung Name und Anschrift sämtlicher Schadenregulierungsbeauftragten mitteilen, die gemäß Artikel 4 der Richtlinie 2000/26/EG in jedem Mitgliedstaat mit Ausnahme des Mitgliedstaats, in dem die Zulassung beantragt wird, benannt werden, wenn die zu deckenden Risiken unter Zweig 10 von Anhang I Teil A dieser Richtlinie — mit Ausnahme der Haftpflicht des Frachtführers — fallen.;Informationspflicht;muss;Name und Anschrift sämtlicher Schadenregulierungsbeauftragten mitteilen;Wirtschaft;die Unternehmen, die ihre Zulassung beantragen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 2 Satz 1;Das Versicherungsunternehmen muss einen Tätigkeitsplan vorlegen.;Beantragt ein Versicherungsunternehmen die Genehmigung zur Ausdehnung seiner Tätigkeit auf andere Versicherungszweige oder zur Ausdehnung einer Zulassung, die nur einen Teil der Risiken eines Versicherungszweigs umfasst, so muss es einen Tätigkeitsplan gemäß Artikel 23 vorlegen.;Handlungspflicht;muss;muss es einen Tätigkeitsplan … vorlegen;Wirtschaft;ein Versicherungsunternehmen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 2 Satz 2;Das Versicherungsunternehmen muss seine ausreichenden Eigenmittel nachweisen.;Es muss zudem nachweisen, dass es über die anrechnungsfähigen Eigenmittel zur Bedeckung der Solvenzkapitalanforderung und der Mindestkapitalanforderung nach Artikel 100 Absatz 1 und Artikel 128 verfügt.;Informationspflicht;muss;muss zudem nachweisen;Wirtschaft;ein Versicherungsunternehmen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 3;Das betroffene Lebensversicherungsunternehmen muss bestimmte Eigenmittel und laufende Mindestverpflichtungen nachweisen.;"Unbeschadet des Absatzes 2 muss ein Versicherungsunternehmen, das das Lebensversicherungsgeschäft betreibt und eine Zulassung für die Ausdehnung seiner Geschäftstätigkeit auf die in Artikel 73 genannten Risiken gemäß den Zweigen 1 oder 2 von Anhang I Teil A beantragt, nachweisen, a) dass es über die anrechnungsfähigen Eigenmittel verfügt, um die absolute Untergrenze der Mindestkapitalanforderung für Lebensversicherungsunternehmen und die absolute Untergrenze der Mindestkapitalanforderung für Nichtlebensversicherungsunternehmen im Sinne von Artikel 129 Absatz 1 Buchstabe d abzudecken; b) dass es sich verpflichtet, die in Artikel 74 Absatz 3 genannten finanziellen Mindestverpflichtungen laufend abzudecken.";Informationspflicht;muss;muss … nachweisen;Wirtschaft;ein Versicherungsunternehmen, das das Lebensversicherungsgeschäft betreibt und eine Zulassung für die Ausdehnung seiner Geschäftstätigkeit auf die in Artikel 73 genannten Risiken gemäß den Zweigen 1 oder 2 von Anhang I Teil A beantragt;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 18 Absatz 4;Das betroffene Nichtlebensversicherungsunternehmen muss bestimmte Eigenmittel und laufende Mindestverpflichtungen nachweisen.;"Unbeschadet Absatz 2 muss ein Versicherungsunternehmen, das das Nichtlebensversicherungsgeschäft für die in den Zweigen 1 oder 2 von Anhang I Teil A genannten Risiken betreibt und eine Zulassung für die Ausdehnung seiner Geschäftstätigkeit auf die Lebensversicherungsrisiken gemäß Artikel 73 beantragt, nachweisen, a) dass es über die anrechnungsfähigen Eigenmittel verfügt, um die absolute Untergrenze der Mindestkapitalanforderung für Lebensversicherungsunternehmen und die absolute Untergrenze der Mindestkapitalanforderung für Nichtlebensversicherungsunternehmen im Sinne von Artikel 129 Absatz 1 Buchstabe d abzudecken; b) dass es sich verpflichtet, die in Artikel 74 Absatz 3 genannten finanziellen Mindestverpflichtungen laufend abzudecken.";Informationspflicht;muss;muss … nachweisen;Wirtschaft;ein Versicherungsunternehmen, das das Nichtlebensversicherungsgeschäft für die in den Zweigen 1 oder 2 von Anhang I Teil A genannten Risiken betreibt und eine Zulassung für die Ausdehnung seiner Geschäftstätigkeit auf die Lebensversicherungsrisiken gemäß Artikel 73 beantragt;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_18
32009L0138;Art. 19 Satz 1;Die Aufsichtsbehörden dürfen die Zulassung nur unter den genannten Bedingungen erteilen.;Bestehen zwischen dem Versicherungsunternehmen oder dem Rückversicherungsunternehmen und anderen natürlichen oder juristischen Personen enge Verbindungen, so erteilen die Aufsichtsbehörden die Zulassung nur, wenn diese Verbindungen sie nicht bei der ordnungsgemäßen Erfüllung ihrer Beaufsichtigungsaufgabe behindern.;Handlungspflicht;muss;erteilen die Aufsichtsbehörden die Zulassung nur, wenn;Öffentliche Verwaltung;die Aufsichtsbehörden;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_19
32009L0138;Art. 19 Satz 2;Die Aufsichtsbehörden müssen die Zulassung in den genannten Fällen ablehnen.;Die Aufsichtsbehörden lehnen die Zulassung ab, wenn sie bei der ordnungsgemäßen Erfüllung ihrer Beaufsichtigungsaufgabe durch die Rechts- und Verwaltungsvorschriften eines Drittlandes, denen eine oder mehrere natürliche oder juristische Personen unterstehen, zu denen das Versicherungs- oder das Rückversicherungsunternehmen enge Verbindungen besitzt, oder durch Schwierigkeiten bei der Anwendung dieser Vorschriften behindert werden.;Handlungspflicht;muss;lehnen die Zulassung ab, wenn;Öffentliche Verwaltung;die Aufsichtsbehörden;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_19
32009L0138;Art. 19 Satz 3;Die Versicherungs- und Rückversicherungsunternehmen müssen die angeforderten Angaben fortlaufend übermitteln.;Die Aufsichtsbehörden schreiben vor, dass die Versicherungs- und die Rückversicherungsunternehmen ihnen die angeforderten Angaben fortlaufend übermitteln, damit sie sich davon überzeugen können, dass die Bedingungen im Sinne des Absatzes 1 erfüllt werden.;Informationspflicht;muss;die … Unternehmen ihnen die angeforderten Angaben fortlaufend übermitteln;Wirtschaft;die Versicherungs- und die Rückversicherungsunternehmen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_19
32009L0138;Art. 20 Artikel 20;Versicherungs- und Rückversicherungsunternehmen müssen ihre Hauptverwaltung im selben Mitgliedstaat wie ihren eingetragenen Sitz haben.;Die Mitgliedstaaten schreiben vor, dass die Versicherungs- und die Rückversicherungsunternehmen ihre Hauptverwaltung in demselben Mitgliedstaat haben wie ihren eingetragenen Sitz.;Handlungspflicht;muss;schreiben vor, dass … ihre Hauptverwaltung … haben;Wirtschaft;die Versicherungs- und die Rückversicherungsunternehmen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_20
32009L0138;Art. 21 Absatz 1 Satz 1;Die Mitgliedstaaten dürfen keine vorherige Genehmigung oder systematische Übermittlung dieser Versicherungsunterlagen verlangen.;Die Mitgliedstaaten fordern keine vorherige Genehmigung oder systematische Übermittlung der allgemeinen und besonderen Versicherungsbedingungen, der Tarife, der insbesondere für die Berechnung der Tarife und versicherungstechnischen Rückstellungen verwendeten technischen Grundlagen sowie der Formblätter und sonstigen Druckwerke, die das Unternehmen im Verkehr mit den Versicherungsnehmern oder im Verkehr mit Zedenten oder Retrozedenten zu verwenden beabsichtigt.;Unterlassungspflicht;muss;fordern keine vorherige Genehmigung oder systematische Übermittlung;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_21
32009L0138;Art. 21 Absatz 2;Die Mitgliedstaaten dürfen Mitteilungs- oder Genehmigungspflichten für Tariferhöhungen nur im Rahmen eines allgemeinen Preiskontrollsystems vorsehen oder beibehalten.;Die Mitgliedstaaten behalten die vorherige Mitteilung oder die Genehmigung der vorgeschlagenen Tariferhöhungen nur als Bestandteil eines allgemeinen Preiskontrollsystems bei bzw. führen sie nur als Bestandteil eines solchen Systems ein.;Unterlassungspflicht;muss;behalten … nur als Bestandteil eines allgemeinen Preiskontrollsystems bei bzw. führen sie nur als Bestandteil eines solchen Systems ein;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_21
32009L0138;Art. 22 Artikel 22;Die Mitgliedstaaten dürfen keine marktwirtschaftliche Prüfung von Zulassungsanträgen vorschreiben.;Die Mitgliedstaaten dürfen nicht vorschreiben, dass der Zulassungsantrag nach Maßgabe der wirtschaftlichen Erfordernisse des Marktes zu prüfen ist.;Unterlassungspflicht;muss;dürfen nicht vorschreiben, dass ... zu prüfen ist;Öffentliche Verwaltung;die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_22
32009L0138;Art. 23 Absatz 1;Das Versicherungs- oder Rückversicherungsunternehmen muss einen Tätigkeitsplan mit den genannten Angaben oder Nachweisen erstellen.;"Der in Artikel 18 Absatz 1 Buchstabe c genannte Tätigkeitsplan muss Angaben oder Nachweise zu folgenden Punkten enthalten: a) der Art der Risiken oder Verpflichtungen, die das betreffende Versicherungs- oder Rückversicherungsunternehmen zu übernehmen gedenkt; b) der Art der Rückversicherungsverträge, die das Rückversicherungsunternehmen mit Zedenten zu schließen gedenkt; c) den Grundzügen ihrer Rückversicherung und Retrozession; d) den Basiseigenmittelbestandteilen, die die absolute Untergrenze der Mindestkapitalanforderungen darstellen; e) den voraussichtlichen Kosten für den Aufbau der Verwaltung und des Vertreternetzes sowie den hierfür vorgesehenen finanziellen Mitteln; ferner zu den Mitteln, über die das Versicherungsunternehmen für die versprochene Beistandsleistung verfügt, wenn die zu deckenden Risiken unter den Zweig 18 von Anhang I Teil A eingestuft sind.";Informationspflicht;muss;muss Angaben oder Nachweise zu folgenden Punkten enthalten;Wirtschaft;das betreffende Versicherungs- oder Rückversicherungsunternehmen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_23
32009L0138;Art. 23 Absatz 2;Das Versicherungs- oder Rückversicherungsunternehmen muss den Tätigkeitsplan für die ersten drei Geschäftsjahre um die genannten Angaben ergänzen.;"Zusätzlich zu den in Absatz 1 dargelegten Anforderungen muss der Tätigkeitsplan für die ersten drei Geschäftsjahre folgende Angaben enthalten: a) eine Bilanzprognose; b) Schätzungen der künftigen Solvenzkapitalanforderung im Sinne von Kapitel VI Abschnitt 4 Unterabschnitt 1 auf der Grundlage der in Buchstabe a genannten vorrausichtlichen Liquiditätslage sowie die Berechnungsmethode zur Ableitung dieser Schätzungen; c) Schätzungen der Mindestkapitalanforderung im Sinne von Artikel 128 und Artikel 129 auf der Grundlage der in Buchstabe a genannten vorrausichtlichen Liquiditätslage sowie die Berechnungsmethode zur Ableitung dieser Schätzungen; d) Schätzungen der finanziellen Mittel, die voraussichtlich zur Bedeckung der versicherungstechnischen Rückstellungen, der Mindesteigenkapitalanforderung und der Solvenzkapitalanforderung zur Verfügung stehen; e) in Bezug auf Nichtlebensversicherungen und Rückversicherungen auch folgende Angaben: i) voraussichtliche Verwaltungskosten, insbesondere die laufenden Gemeinkosten und Provisionen, ohne die Aufwendungen für den Aufbau der Verwaltung; ii) die voraussichtlichen Prämien- bzw. Beitragsaufkommen und die voraussichtliche Schadenbelastung; f) in Bezug auf Lebensversicherungen auch einen Plan, aus dem die Schätzungen der Einnahmen und Ausgaben bei Direktgeschäften wie auch im aktiven und passiven Rückversicherungsgeschäft im Einzelnen hervorgehen.";Informationspflicht;muss;muss der Tätigkeitsplan für die ersten drei Geschäftsjahre folgende Angaben enthalten;Wirtschaft;das Versicherungs- oder Rückversicherungsunternehmen;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_23
32009L0138;Art. 24 Absatz 1 Satz 1;Die qualifiziert beteiligten Aktionäre oder Gesellschafter müssen der Aufsichtsbehörde ihre Identität und ihren Beteiligungsbetrag mitteilen.;Die Aufsichtsbehörden des Herkunftsmitgliedstaats erteilen einem Unternehmen die Zulassung für die Aufnahme der Versicherungs- oder der Rückversicherungstätigkeit erst, nachdem ihnen die Identität und der Beteiligungsbetrag der direkten oder indirekten Aktionäre oder Gesellschafter, die als natürliche oder juristische Personen eine qualifizierte Beteiligung an dem Unternehmen halten, mitgeteilt wurden.;Informationspflicht;muss;mitgeteilt wurden;Wirtschaft;die direkten oder indirekten Aktionäre oder Gesellschafter, die als natürliche oder juristische Personen eine qualifizierte Beteiligung an dem Unternehmen halten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_24
32009L0138;Art. 24 Absatz 2 Satz 1;Die Mitgliedstaaten müssen die dort genannten Stimmrechte und Zusammenrechnungsbedingungen berücksichtigen.;Bei der Anwendung von Absatz 1 werden die in Artikel 9 und 10 der Richtlinie 2004/109/EG des Europäischen Parlaments und des Rates vom 15. Dezember 2004 zur Harmonisierung der Transparenzanforderungen in Bezug auf Informationen über Emittenten, deren Wertpapiere zum Handel auf einem geregelten Markt zugelassen sind ( 31 ) , bezeichneten Stimmrechte sowie die Bedingungen für deren Zusammenrechnung gemäß Artikel 12 Absatz 4 und 5 jener Richtlinie berücksichtigt.;Handlungspflicht;muss;werden ... berücksichtigt;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_24
32009L0138;Art. 24 Absatz 2 Satz 2;Die Mitgliedstaaten dürfen bestimmte gezeichnete Stimmrechte oder Kapitalanteile unter den genannten Voraussetzungen nicht berücksichtigen.;Die Mitgliedstaaten berücksichtigen nicht die Stimmrechte oder Kapitalanteile, die Wertpapierfirmen oder Kreditinstitute möglicherweise infolge einer Übernahme der Emission von Finanzinstrumenten und/oder Platzierung von Finanzinstrumenten mit fester Übernahmeverpflichtung im Sinne des Anhangs I Abschnitt A Nummer 6 der Richtlinie 2004/39/EG halten, vorausgesetzt, diese Rechte werden zum einen nicht ausgeübt oder anderweitig benutzt, um in die Geschäftsführung des Emittenten einzugreifen, und zum anderen innerhalb eines Jahres nach dem Zeitpunkt des Erwerbs veräußert.;Unterlassungspflicht;muss;berücksichtigen nicht;Öffentliche Verwaltung;Die Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_24
32009L0138;Art. 25 Artikel 25 Satz 1;Die ablehnende Entscheidung muss umfassend begründet werden.;Jede ablehnende Entscheidung ist umfassend zu begründen;Informationspflicht;muss;ist umfassend zu begründen;Öffentliche Verwaltung;Jede ablehnende Entscheidung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_25
32009L0138;Art. 25 Artikel 25 Satz 1;Die ablehnende Entscheidung muss dem betreffenden Unternehmen mitgeteilt werden.;Jede ablehnende Entscheidung … muss dem betreffenden Unternehmen mitgeteilt werden.;Informationspflicht;muss;muss dem betreffenden Unternehmen mitgeteilt werden;Öffentliche Verwaltung;Jede ablehnende Entscheidung;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_25
32009L0138;Art. 25 Artikel 25 Satz 2 und 3;Die Mitgliedstaaten müssen einen gerichtlichen Rechtsbehelf für Ablehnung und Entscheidungsverzug vorsehen.;Alle Mitgliedstaaten sehen einen gerichtlichen Rechtsbehelf für den Fall der Verweigerung einer Zulassung vor. Ebenso ist ein gerichtlicher Rechtsbehelf für den Fall vorzusehen, dass die Aufsichtsbehörden über den Zulassungsantrag innerhalb von sechs Monaten nach Antragseingang noch nicht entschieden haben.;Duldungs-/Mitwirkungspflicht;muss;"sehen einen gerichtlichen Rechtsbehelf … vor; ist ein gerichtlicher Rechtsbehelf … vorzusehen";Öffentliche Verwaltung;Alle Mitgliedstaaten;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_25
32009L0138;Art. 26 Absatz 1;Die zuständige Behörde muss andere Aufsichtsbehörden vor der Zulassung konsultieren.;"Die Aufsichtsbehörden eines anderen betroffenen Mitgliedstaats werden konsultiert, bevor einem Unternehmen die Zulassung erteilt wird, bei dem es sich um eines der folgenden Unternehmen handelt: a) ein Tochterunternehmen eines in jenem anderen Mitgliedstaat zugelassenen Versicherungs- oder Rückversicherungsunternehmens; b) ein Tochterunternehmen des Mutterunternehmens eines in jenem anderen Mitgliedstaat zugelassenen Versicherungs- oder Rückversicherungsunternehmens; oder c) ein Unternehmen, das von derselben natürlichen oder juristischen Person kontrolliert wird, die ein in jenem anderen Mitgliedstaat zugelassenes Versicherungs- oder Rückversicherungsunternehmen kontrolliert.";Duldungs-/Mitwirkungspflicht;muss;werden konsultiert;Öffentliche Verwaltung;Die Aufsichtsbehörden eines anderen betroffenen Mitgliedstaats;https://eur-lex.europa.eu/legal-content/DE/TXT/HTML/?uri=CELEX:32009L0138#art_26
