norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
VAG;§ 8 Absatz 5 Satz 2;Die Aufsichtsbehörde muss in bestimmten Fällen den Sicherungsfonds informieren.;Ist ein gemäß § 221 sicherungspflichtiges Versicherungsunternehmen betroffen, informiert sie zusätzlich den Sicherungsfonds.;Informationspflicht;muss;informiert sie zusätzlich;Öffentliche Verwaltung;sie;https://www.gesetze-im-internet.de/vag_2016/__8.html
VAG;§ 9 Absatz 1;Das Unternehmen muss mit dem Erlaubnisantrag einen Geschäftsplan einreichen und darin die erforderlichen Angaben machen.;"Mit dem Antrag auf Erlaubnis ist der Geschäftsplan einzureichen; er hat den Zweck und die Einrichtung des Unternehmens, das Gebiet des beabsichtigten Geschäftsbetriebs sowie die Verhältnisse darzulegen, aus denen sich die künftigen Verpflichtungen des Unternehmens als dauernd erfüllbar ergeben sollen.";Informationspflicht;muss;"ist der Geschäftsplan einzureichen; er hat ... darzulegen";Wirtschaft;der Geschäftsplan;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 2 Satz 1 bis Satz 2 Nummer 5;Das Unternehmen muss als Teil des Geschäftsplans die genannten Unterlagen und Angaben einreichen und die verfügbaren Mittel nachweisen.;"Als Bestandteil des Geschäftsplans sind einzureichen: 1. die Satzung, soweit sie sich nicht auf allgemeine Versicherungsbedingungen bezieht; 2. Angaben darüber, welche Versicherungssparten betrieben und welche Risiken einer Versicherungssparte gedeckt werden sollen; bei Unternehmen, die ausschließlich die Rückversicherung betreiben wollen, stattdessen Angaben darüber, welche Risiken im Wege der Rückversicherung gedeckt werden sollen, und über die Arten von Rückversicherungsverträgen, die das Rückversicherungsunternehmen mit den Vorversicherern zu schließen beabsichtigt; 3. die Grundzüge der Rückversicherung und Retrozession; 4. Angaben über die Basiseigenmittelbestandteile, die die absolute Grenze der Mindestkapitalanforderung bedecken sollen sowie 5. eine Schätzung der für den Aufbau der Verwaltung und des Vertreternetzes erforderlichen Aufwendungen; das Unternehmen hat nachzuweisen, dass die dafür erforderlichen Mittel (Organisationsfonds) zur Verfügung stehen; wenn die Erlaubnis zum Geschäftsbetrieb der in der Anlage 1 Nummer 18 genannten Versicherungssparte beantragt wird, Angaben über die Mittel, über die das Unternehmen verfügt, um die zugesagte Beistandsleistung zu erfüllen.";Informationspflicht;muss;"sind einzureichen; das Unternehmen hat nachzuweisen";Wirtschaft;das Unternehmen;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 3 Satz 1 bis Satz 2 Nummer 6;Das Versicherungsunternehmen muss für die ersten drei Geschäftsjahre die vorgesehenen Planunterlagen und Schätzungen vorlegen.;"Zusätzlich hat das Versicherungsunternehmen als Bestandteil des Geschäftsplans für die ersten drei Geschäftsjahre vorzulegen: 1. eine Plan-Bilanz und eine Plan-Gewinn-und-Verlustrechnung; 2. Schätzungen der künftigen Solvabilitätskapitalanforderung auf der Grundlage der in Nummer 1 genannten Plan-Bilanz und Plan-Gewinn-und-Verlustrechnung sowie die Berechnungsmethode, aus der sich die Schätzungen ableiten; 3. Schätzungen der künftigen Mindestkapitalanforderung auf der Grundlage der in Nummer 1 genannten Plan-Bilanz und Plan-Gewinn-und-Verlustrechnung sowie die Berechnungsmethode, aus der sich die Schätzungen ableiten; 4. eine Schätzung der jeweiligen finanziellen Mittel, die voraussichtlich zur Verfügung stehen, a) um die versicherungstechnischen Rückstellungen zu bedecken, b) um die Mindestkapitalanforderung und die Solvabilitätskapitalanforderung einzuhalten; 5. für Nichtlebensversicherungen und Rückversicherungen a) eine Übersicht über die voraussichtlichen Verwaltungskosten, insbesondere die laufenden Gemeinkosten und Provisionen, ohne die Aufwendungen für den Aufbau der Verwaltung, b) eine Übersicht über die voraussichtlichen Beitragsaufkommen und die voraussichtliche Schadenbelastung sowie 6. für Lebensversicherungen einen Plan, aus dem die Schätzungen der Einnahmen und Ausgaben bei Erstversicherungsgeschäften wie auch im aktiven und passiven Rückversicherungsgeschäft im Einzelnen hervorgehen.";Informationspflicht;muss;hat ... vorzulegen;Wirtschaft;das Versicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 3 Satz 3;Das Unternehmen muss in diesem Fall die Einschätzung nach Satz 1 Nummer 4 Buchstabe a nur für die versicherungstechnischen Rückstellungen nach dem Handelsgesetzbuch abgeben.;Muss das Unternehmen eine Solvabilitätsübersicht nach Kapitel 2 Abschnitt 2 nicht erstellen, ist die Einschätzung nach Satz 1 Nummer 4 Buchstabe a ausschließlich für die versicherungstechnischen Rückstellungen nach dem Handelsgesetzbuch abzugeben.;Informationspflicht;muss;ist ... abzugeben;Wirtschaft;das Unternehmen;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 4 Satz 1 bis Satz 2 Nummer 6;Das Versicherungsunternehmen muss zusätzlich die genannten Organisations-, Beteiligungs- und sonstigen Angaben einreichen.;"Zusätzlich sind einzureichen: 1. Angaben über Art und Umfang der Geschäftsorganisation einschließlich a) der Angaben, die für die Beurteilung der in § 24 genannten Voraussetzungen wesentlich sind; dies gilt für Geschäftsleiter, andere Personen, die das Unternehmen tatsächlich leiten, die Mitglieder des Aufsichtsrats, den Verantwortlichen Aktuar sowie für die weiteren Personen, die für andere Schlüsselaufgaben verantwortlich sind, b) der Angaben zu Unternehmensverträgen der in den §§ 291 und 292 des Aktiengesetzes bezeichneten Art und c) der Angaben zu Verträgen über die Ausgliederung wichtiger Funktionen oder Tätigkeiten; 2. sofern an dem Versicherungsunternehmen bedeutende Beteiligungen gehalten werden, a) die Angabe der Inhaber und der Höhe der Beteiligungen, b) Angaben zu den Tatsachen, die für die Beurteilung der in § 16 genannten Anforderungen erforderlich sind, c) sofern die Inhaber der bedeutenden Beteiligungen Jahresabschlüsse aufzustellen haben: die Jahresabschlüsse der letzten drei Geschäftsjahre nebst Prüfungsberichten von unabhängigen Abschlussprüfern, sofern solche zu erstellen sind, und d) sofern diese Inhaber einem Konzern angehören: die Angabe der Konzernstruktur und, sofern solche Abschlüsse aufzustellen sind, die konsolidierten Konzernabschlüsse der letzten drei Geschäftsjahre nebst Prüfungsberichten von unabhängigen Abschlussprüfern, sofern solche Prüfungsberichte zu erstellen sind und der Herausgabe an den Antragsteller nach deutschem Recht keine Hindernisse entgegenstehen; 3. Angaben zu den Tatsachen, die auf eine enge Verbindung zwischen dem Versicherungsunternehmen und anderen natürlichen Personen oder Unternehmen hinweisen; 4. (weggefallen) 5. für die Krankenversicherung im Sinne des § 146 Absatz 1 a) die Grundsätze für die Berechnung der Prämien und der versicherungstechnischen Rückstellungen im Sinne der §§ 341e bis 341h des Handelsgesetzbuchs einschließlich der verwendeten Rechnungsgrundlagen, mathematischen Formeln, kalkulatorischen Herleitungen und statistischen Nachweise und b) die allgemeinen Versicherungsbedingungen sowie 6. bei Deckung der in der Anlage 1 Nummer 10 Buchstabe a genannten Risiken die Angabe von Namen und Anschriften der gemäß § 163 zu bestellenden Schadenregulierungsbeauftragten.";Informationspflicht;muss;sind einzureichen;Wirtschaft;das Versicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 5 Satz 1;Die Aufsichtsbehörde muss vor der Erlaubniserteilung in den genannten Fällen die zuständigen Stellen anderer Staaten anhören.;Außer bei Anträgen auf Erteilung der Erlaubnis zum Betrieb von Versicherungsgeschäften als Sterbekasse oder als eine der in § 1 Absatz 4 genannten Einrichtungen hat die Aufsichtsbehörde vor Erteilung der Erlaubnis die zuständigen Stellen der anderen Mitglied- oder Vertragsstaaten anzuhören, wenn das Unternehmen 1. Tochter- oder Schwesterunternehmen eines Versicherungsunternehmens, eines CRR-Kreditinstituts im Sinne des § 1 Absatz 3d Satz 1 des Kreditwesengesetzes, eines E-Geld-Instituts im Sinne des § 1 Absatz 3d Satz 3 des Kreditwesengesetzes oder eines Wertpapierinstituts im Sinne des § 2 Absatz 1 des Wertpapierinstitutsgesetzes ist und wenn das Mutterunternehmen oder das andere Schwesterunternehmen bereits in einem anderen Mitglied- oder Vertragsstaat zugelassen ist oder 2. durch dieselben natürlichen Personen oder Unternehmen kontrolliert wird, die ein Versicherungsunternehmen, CRR-Kreditinstitut, E-Geld-Institut oder ein Wertpapierinstitut mit Sitz in einem anderen Mitglied- oder Vertragsstaat kontrollieren.;Duldungs-/Mitwirkungspflicht;muss;hat ... anzuhören;Öffentliche Verwaltung;die Aufsichtsbehörde;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 5 Satz 4;Die Anhörung muss sich auf die für Zuverlässigkeit, fachliche Eignung und Eigenmittel erforderlichen Angaben erstrecken.;Die Anhörung erstreckt sich insbesondere auf die Angaben, die für die Beurteilung der Zuverlässigkeit und fachlichen Eignung der in § 24 genannten Personen sowie für die Beurteilung der Zuverlässigkeit der Inhaber einer bedeutenden Beteiligung an Unternehmen derselben Gruppe im Sinne des Satzes 1 mit Sitz in dem betreffenden Mitglied- oder Vertragsstaat erforderlich sind sowie auf die Angaben zu den Eigenmitteln.;Informationspflicht;muss;erstreckt sich;Öffentliche Verwaltung;die Anhörung;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 9 Absatz 6 Satz 1;Die Aufsichtsbehörde muss in dem genannten Fall die europäische Aufsichtsbehörde und die betroffenen Aufsichtsbehörden unterrichten.;Beabsichtigt die Aufsichtsbehörde, ein Versicherungsunternehmen zuzulassen, das nicht dem Anwendungsbereich der Richtlinie (EU) 2016/2341 unterliegt, dessen Geschäftsplan darauf hinweist, dass ein Teil seiner Tätigkeiten auf der Dienstleistungsfreiheit oder der Niederlassungsfreiheit in einem anderen Mitgliedstaat beruhen wird und dass diese Tätigkeiten für den Markt des Aufnahmemitgliedstaats von Bedeutung sein dürften, unterrichtet sie die Europäische Aufsichtsbehörde für das Versicherungswesen und die betriebliche Altersversorgung sowie die Aufsichtsbehörden der betreffenden Mitglied- oder Vertragsstaaten.;Informationspflicht;muss;unterrichtet sie;Öffentliche Verwaltung;sie;https://www.gesetze-im-internet.de/vag_2016/__9.html
VAG;§ 11 Absatz 1 Satz 1;Die Aufsichtsbehörde muss die Erlaubnis bei Vorliegen der genannten Versagungsgründe verweigern.;"Die Aufsichtsbehörde versagt die Erlaubnis, wenn 1. nach dem Geschäftsplan und den nach § 9 Absatz 2 bis 4 vorgelegten Unterlagen die Verpflichtungen aus den Versicherungen nicht genügend als dauernd erfüllbar dargetan sind, 2. Tatsachen vorliegen, die die Annahme rechtfertigen, dass die Geschäftsleiter oder die Mitglieder des Aufsichtsrats die Voraussetzungen des § 24 nicht erfüllen, oder 3. Tatsachen vorliegen, die die Annahme rechtfertigen, dass der Inhaber einer bedeutenden Beteiligung an dem Versicherungsunternehmen oder, wenn der Inhaber eine juristische Person ist, auch ein gesetzlicher oder satzungsmäßiger Vertreter oder, wenn der Inhaber eine Personenhandelsgesellschaft ist, auch ein Gesellschafter des Inhabers, nicht zuverlässig ist oder aus anderen Gründen nicht den im Interesse einer soliden und umsichtigen Leitung des Unternehmens zu stellenden Ansprüchen genügt; dies gilt im Zweifel auch dann, wenn Tatsachen die Annahme rechtfertigen, dass er die von ihm aufgebrachten Mittel für den Erwerb der bedeutenden Beteiligung durch eine Handlung erbracht hat, die objektiv einen Straftatbestand erfüllt, 4. bei Erstversicherungsunternehmen über einen der in den Nummern 1 bis 3 genannten Fälle hinaus auch, wenn a) nach dem Geschäftsplan und den nach § 9 Absatz 2 bis 4 vorgelegten Unterlagen die Belange der Versicherten nicht ausreichend gewahrt sind, b) im Fall der Erteilung der Erlaubnis das Versicherungsunternehmen Tochterunternehmen einer Versicherungs-Holdinggesellschaft oder einer gemischten Finanzholding-Gesellschaft wird und Tatsachen die Annahme rechtfertigen, dass eine Person, die die Versicherungs-Holdinggesellschaft oder die gemischte Finanzholding-Gesellschaft tatsächlich leitet, nicht zuverlässig ist oder nicht die zur Führung der Geschäfte der Versicherungs-Holdinggesellschaft oder der gemischten Finanzholding-Gesellschaft erforderliche fachliche Eignung besitzt oder c) im Fall des Betriebs der Krankenversicherung Tatsachen vorliegen, die die Annahme rechtfertigen, dass das Unternehmen Tarife einführen wird, die im Sinne des § 204 des Versicherungsvertragsgesetzes einen gleichartigen Versicherungsschutz gewähren wie die Tarife eines anderen mit ihm konzernmäßig verbundenen Versicherungsunternehmens, sofern durch die Einführung solcher Tarife die Belange der Versicherten nicht ausreichend gewahrt werden.";Handlungspflicht;muss;versagt die Erlaubnis;Öffentliche Verwaltung;Die Aufsichtsbehörde;https://www.gesetze-im-internet.de/vag_2016/__11.html
VAG;§ 11 Absatz 3 Satz 1;Die Erlaubnis darf aus anderen Gründen nicht versagt werden.;Aus anderen als den in den Absätzen 1 und 2 genannten Gründen darf die Erlaubnis nicht versagt werden.;Unterlassungspflicht;muss;darf die Erlaubnis nicht versagt werden;Öffentliche Verwaltung;die Erlaubnis;https://www.gesetze-im-internet.de/vag_2016/__11.html
VAG;§ 12 Absatz 1 Satz 1;Das Erstversicherungsunternehmen darf bestimmte Änderungen und Erweiterungen seines Geschäftsbetriebs erst nach Genehmigung in Kraft setzen.;Jede Änderung der in § 9 Absatz 2 Nummer 1 und 2 genannten Bestandteile des Geschäftsplans eines Erstversicherungsunternehmens, jede Erweiterung seines Geschäftsbetriebs auf ein Gebiet außerhalb der Mitglied- und Vertragsstaaten sowie die Unternehmensverträge eines Erstversicherungsunternehmens im Sinne des § 9 Absatz 4 Nummer 1 Buchstabe b und deren Änderung, Aufhebung, Kündigung oder Beendigung durch Rücktritt dürfen erst in Kraft gesetzt werden, wenn sie von der Aufsichtsbehörde genehmigt worden sind.;Unterlassungspflicht;muss;dürfen erst in Kraft gesetzt werden, wenn sie von der Aufsichtsbehörde genehmigt worden sind;Wirtschaft;Erstversicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__12.html
VAG;§ 12 Absatz 1 Satz 2;Das Rückversicherungsunternehmen darf bestimmte Ausdehnungen seines Geschäftsbetriebs erst nach Genehmigung in Kraft setzen.;Dasselbe gilt für jede Ausdehnung des Geschäftsbetriebs eines Rückversicherungsunternehmens auf ein Gebiet außerhalb der Mitglied- oder Vertragsstaaten oder auf andere Arten der Rückversicherung.;Unterlassungspflicht;muss;gilt für jede Ausdehnung des Geschäftsbetriebs …;Wirtschaft;Rückversicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__12.html
VAG;§ 12 Absatz 2;Für eine Ausdehnung des Geschäftsbetriebs sind die erforderlichen Nachweise vorzulegen.;Soll der Geschäftsbetrieb auf andere Versicherungssparten oder auf andere Arten der Rückversicherung ausgedehnt werden, so sind hierfür die Nachweise entsprechend § 9 Absatz 2 bis 4 vorzulegen.;Informationspflicht;soll;sind hierfür die Nachweise … vorzulegen;Wirtschaft;der Geschäftsbetrieb;https://www.gesetze-im-internet.de/vag_2016/__12.html
VAG;§ 12 Absatz 3 Satz 1 Nummer 1;Bei einer Ausdehnung des Geschäftsbetriebs auf ein Gebiet außerhalb der Mitglied- oder Vertragsstaaten ist anzugeben, welche Versicherungszweige oder Arten der Rückversicherung betrieben werden sollen.;Soll der Geschäftsbetrieb auf ein Gebiet außerhalb der Mitglied- oder Vertragsstaaten ausgedehnt werden, ist 1. anzugeben, welche Versicherungszweige und -arten oder Arten der Rückversicherung betrieben werden sollen,;Informationspflicht;soll;ist … anzugeben;Wirtschaft;der Geschäftsbetrieb;https://www.gesetze-im-internet.de/vag_2016/__12.html
VAG;§ 12 Absatz 3 Satz 1 Nummer 2;Bei einer Ausdehnung des Geschäftsbetriebs auf ein Gebiet außerhalb der Mitglied- oder Vertragsstaaten ist nachzuweisen, dass die Kapitalausstattungsvorschriften erfüllt sind und die erforderliche Erlaubnis vorliegt oder nicht erforderlich ist.;Soll der Geschäftsbetrieb auf ein Gebiet außerhalb der Mitglied- oder Vertragsstaaten ausgedehnt werden, ist … 2. nachzuweisen, dass das Versicherungsunternehmen a) auch nach der beabsichtigten Ausdehnung des Gebiets des Geschäftsbetriebs die Vorschriften über die Kapitalausstattung in den Mitglied- oder Vertragsstaaten erfüllt und b) im Falle der Errichtung einer Niederlassung in einem Gebiet außerhalb der Mitglied- und Vertragsstaaten eine dort erforderliche Erlaubnis zum Geschäftsbetrieb erhalten hat oder eine solche Erlaubnis nicht erforderlich ist.;Informationspflicht;soll;ist … nachzuweisen;Wirtschaft;der Geschäftsbetrieb;https://www.gesetze-im-internet.de/vag_2016/__12.html
VAG;§ 13 Absatz 6;Der Bestandsübertragungsvertrag muss schriftlich abgefasst werden.;"Der Bestandsübertragungsvertrag bedarf der Schriftform; § 311b Absatz 3 des Bürgerlichen Gesetzbuchs ist nicht anzuwenden.";Handlungspflicht;muss;bedarf der Schriftform;Wirtschaft;der Bestandsübertragungsvertrag;https://www.gesetze-im-internet.de/vag_2016/__13.html
VAG;§ 13 Absatz 7 Satz 1;Die Genehmigung der Bestandsübertragung muss im Bundesanzeiger veröffentlicht werden.;Die Genehmigung der Bestandsübertragung ist im Bundesanzeiger zu veröffentlichen.;Informationspflicht;muss;ist im Bundesanzeiger zu veröffentlichen;Öffentliche Verwaltung;die Genehmigung der Bestandsübertragung;https://www.gesetze-im-internet.de/vag_2016/__13.html
VAG;§ 13 Absatz 7 Satz 2;Das übernehmende Versicherungsunternehmen muss die Versicherungsnehmer über die Bestandsübertragung informieren.;Sobald die Bestandsübertragung wirksam geworden ist, hat das übernehmende Versicherungsunternehmen die Versicherungsnehmer über Anlass, Ausgestaltung und Folgen der Bestandsübertragung zu informieren, insbesondere über einen mit der Bestandsübertragung verbundenen Wechsel der für die Rechts- oder Finanzaufsicht zuständigen Behörde und eine Änderung hinsichtlich eines Anspruchs gegen eine Sicherungseinrichtung im Fall der Insolvenz des Versicherers.;Informationspflicht;muss;hat … zu informieren;Wirtschaft;das übernehmende Versicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__13.html
VAG;§ 13 Absatz 7 Satz 4;Der Versicherer muss die Versicherungsnehmer auf das Kündigungsrecht hinweisen.;Der Versicherer hat den Versicherungsnehmer in der Mitteilung auf das Kündigungsrecht hinzuweisen.;Informationspflicht;muss;hat … hinzuweisen;Wirtschaft;der Versicherer;https://www.gesetze-im-internet.de/vag_2016/__13.html
VAG;§ 14 Absatz 1 Satz 1;Ein Erstversicherungsunternehmen muss für jede Umwandlung die Genehmigung der Aufsichtsbehörde einholen.;Jede Umwandlung eines Erstversicherungsunternehmens nach den §§ 1, 305, 320 und 333 des Umwandlungsgesetzes bedarf der Genehmigung der Aufsichtsbehörde.;Handlungspflicht;muss;bedarf der Genehmigung der Aufsichtsbehörde;Wirtschaft;Jede Umwandlung eines Erstversicherungsunternehmens;https://www.gesetze-im-internet.de/vag_2016/__14.html
VAG;§ 15 Absatz 1 Satz 1;Erstversicherungsunternehmen dürfen nur versicherungsbezogene Geschäfte betreiben.;Erstversicherungsunternehmen dürfen neben Versicherungsgeschäften nur solche Geschäfte betreiben, die mit Versicherungsgeschäften in unmittelbarem Zusammenhang stehen.;Unterlassungspflicht;muss;dürfen … nur solche Geschäfte betreiben;Wirtschaft;Erstversicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__15.html
VAG;§ 15 Absatz 2 Satz 1;Rückversicherungsunternehmen dürfen nur Rückversicherungsgeschäfte und damit verbundene Tätigkeiten betreiben.;Rückversicherungsunternehmen dürfen nur Rückversicherungsgeschäfte sowie damit verbundene Geschäfte und Dienstleistungen betreiben.;Unterlassungspflicht;muss;dürfen nur … betreiben;Wirtschaft;Rückversicherungsunternehmen;https://www.gesetze-im-internet.de/vag_2016/__15.html
VAG;§ 16 Satz 1 und 2;Die Inhaber einer bedeutenden Beteiligung müssen die gesetzlichen Zuverlässigkeitsanforderungen erfüllen.;"Die Inhaber einer bedeutenden Beteiligung im Sinne des § 7 Nummer 3 am Versicherungsunternehmen müssen den Ansprüchen genügen, die im Interesse einer soliden und umsichtigen Leitung des Unternehmens zu stellen sind; insbesondere müssen sie zuverlässig sein. Wird die Beteiligung von juristischen Personen oder Personenhandelsgesellschaften gehalten, gilt das Gleiche für diejenigen natürlichen Personen, die nach Gesetz, Satzung oder Gesellschaftsvertrag zur Führung der Geschäfte und zur Vertretung berufen sind, sowie für die persönlich haftenden Gesellschafter.";Handlungspflicht;muss;"müssen den Ansprüchen genügen; insbesondere müssen sie zuverlässig sein; gilt das Gleiche";Wirtschaft, Bürgerinnen und Bürger;"Die Inhaber einer bedeutenden Beteiligung im Sinne des § 7 Nummer 3 am Versicherungsunternehmen; diejenigen natürlichen Personen, die nach Gesetz, Satzung oder Gesellschaftsvertrag zur Führung der Geschäfte und zur Vertretung berufen sind, sowie die persönlich haftenden Gesellschafter";https://www.gesetze-im-internet.de/vag_2016/__16.html
