norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
InvStG;§ 10 Absatz 5;Bei Auszahlungen von Kapitalerträgen an die genannten steuerbefreiten Fonds oder Anteilklassen darf kein Steuerabzug vorgenommen werden.;Bei der Auszahlung von Kapitalerträgen an steuerbefreite Investmentfonds oder Anteilklassen im Sinne des Absatzes 1 Satz 1 ist kein Steuerabzug vorzunehmen.;Unterlassungspflicht;muss;ist kein Steuerabzug vorzunehmen;Wirtschaft, Öffentliche Verwaltung;Bei der Auszahlung von Kapitalerträgen;https://www.gesetze-im-internet.de/invstg_2018/__10.html
InvStG;§ 10 Absatz 6 Satz 1;Der Anleger muss die genannten Erträge versteuern, wenn er die Voraussetzungen des § 8 Absatz 4 Satz 2 Nummer 3 nicht erfüllt.;Wenn der Anleger die Voraussetzungen des § 8 Absatz 4 Satz 2 Nummer 3 nicht erfüllt, hat der Anleger die auf seine Investmentanteile entfallenden inländischen Beteiligungseinnahmen, inländischen Immobilienerträge und sonstigen inländischen Einkünfte sowie die Investmenterträge nach § 16 Absatz 1 zu versteuern.;Handlungspflicht;muss;hat ... zu versteuern;Bürgerinnen und Bürger;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__10.html
InvStG;§ 11 Absatz 2 Satz 1;Der Investmentfonds muss die Erstattung der Kapitalertragsteuer frist- und formgerecht beantragen.;Der Antrag auf Erstattung der Kapitalertragsteuer ist innerhalb von zwei Jahren nach Ablauf des Geschäftsjahres des Investmentfonds für das Geschäftsjahr nach amtlich vorgeschriebenem Muster zu stellen.;Informationspflicht;muss;ist innerhalb von zwei Jahren … nach amtlich vorgeschriebenem Muster zu stellen;Wirtschaft;der Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__11.html
InvStG;§ 11 Absatz 1 Satz 1 Nummer 3;Der Investmentfonds muss in den Fällen der §§ 8 und 10 die erforderlichen Bescheinigungen, Erklärungen und Mitteilungen vorlegen bzw. beifügen.;… in den Fällen der §§ 8 und 10 nicht vom Steuerabzug Abstand genommen wurde und eine Statusbescheinigung, eine Steuerbescheinigung und eine Erklärung des Entrichtungspflichtigen vorgelegt werden, aus der hervorgeht, dass eine Erstattung weder vorgenommen wurde noch vorgenommen wird. Die Erstattung nach Satz 1 Nummer 3 setzt zusätzlich voraus, dass die Bescheinigungen und die Mitteilungen nach den §§ 8 bis 10 beigefügt werden.;Duldungs-/Mitwirkungspflicht;muss;"vorgelegt werden; … beigefügt werden";Wirtschaft;der Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__11.html
InvStG;§ 12 Absatz 1;Der Investmentfonds muss den steuerbegünstigten Anlegern den Befreiungsbetrag auszahlen.;Der Investmentfonds hat den steuerbegünstigten Anlegern einen Betrag in Höhe der aufgrund der §§ 8 und 10 nicht erhobenen Steuer und der nach § 7 Absatz 5 oder nach § 11 Absatz 1 Satz 1 Nummer 2 erstatteten Steuer (Befreiungsbetrag) auszuzahlen.;Handlungspflicht;muss;hat … auszuzahlen;Wirtschaft;der Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__12.html
InvStG;§ 12 Absatz 2 Satz 1;Die Anbieter von Altersvorsorge- oder Basisrentenverträgen müssen den Befreiungsbetrag wieder anlegen.;Die Anbieter von Altersvorsorge- oder Basisrentenverträgen haben den Befreiungsbetrag zugunsten der Berechtigten aus den Altersvorsorge- oder Basisrentenverträgen wieder anzulegen.;Handlungspflicht;muss;haben … wieder anzulegen;Wirtschaft;die Anbieter von Altersvorsorge- oder Basisrentenverträgen;https://www.gesetze-im-internet.de/invstg_2018/__12.html
InvStG;§ 13 Absatz 1;Der Anleger muss dem Investmentfonds den Wegfall der Steuerbefreiung oder die Übertragung von Investmentanteilen mitteilen.;Fallen die Voraussetzungen für eine Steuerbefreiung eines Anlegers eines Investmentfonds oder einer Anteilklasse nach § 10 weg, so ist der Anleger verpflichtet, dies dem Investmentfonds innerhalb eines Monats nach dem Wegfall der Voraussetzungen mitzuteilen. Das Gleiche gilt, wenn ein Anleger seine Investmentanteile an einem Investmentfonds oder einer Anteilklasse nach § 10 auf einen anderen Anleger überträgt.;Informationspflicht;muss;ist der Anleger verpflichtet, dies dem Investmentfonds ... mitzuteilen;Bürgerinnen und Bürger;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__13.html
InvStG;§ 13 Absatz 3;Der Anleger muss zu Unrecht gewährte Befreiungsbeträge an den Investmentfonds zurückzahlen.;Der Anleger hat unverzüglich die in den Fällen des Absatzes 2 zu Unrecht gewährten Befreiungsbeträge an den Investmentfonds zurückzuzahlen.;Handlungspflicht;muss;hat unverzüglich ... zurückzuzahlen;Bürgerinnen und Bürger;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__13.html
InvStG;§ 13 Absatz 4;Der Investmentfonds muss die betreffenden Befreiungsbeträge unverzüglich an die zuständige Finanzbehörde oder ersatzweise an den Entrichtungspflichtigen zahlen.;Der Investmentfonds hat in den Fällen des Absatzes 2 die zurückgezahlten Befreiungsbeträge und die noch nicht ausgezahlten Befreiungsbeträge unverzüglich an die nach § 4 Absatz 1 oder Absatz 2 Nummer 1 zuständige Finanzbehörde zu zahlen. Fehlt eine nach § 4 Absatz 1 oder Absatz 2 Nummer 1 zuständige Finanzbehörde, so hat der Investmentfonds die zurückgezahlten Befreiungsbeträge und die noch nicht ausgezahlten Befreiungsbeträge unverzüglich an den Entrichtungspflichtigen zu zahlen.;Handlungspflicht;muss;hat ... unverzüglich ... zu zahlen;Wirtschaft;der Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__13.html
InvStG;§ 14 Absatz 5 Nummer 2;Der gesetzliche Vertreter des Investmentfonds muss die zuständige Finanzbehörde unverzüglich unterrichten, wenn er später erkennt, dass die Voraussetzungen für eine Steuerbefreiung nicht vorlagen.;Der gesetzliche Vertreter des Investmentfonds haftet für die Steuer, die einem Investmentfonds oder einer Anteilklasse zu Unrecht erstattet wurde oder bei einem Investmentfonds oder einer Anteilklasse zu Unrecht nicht erhoben wurde, wenn der gesetzliche Vertreter 1. … oder 2. zu einem späteren Zeitpunkt erkennt, dass die Voraussetzungen für eine Steuerbefreiung nicht vorlagen, aber die zuständige Finanzbehörde daraufhin nicht unverzüglich unterrichtet.;Informationspflicht;muss;nicht unverzüglich unterrichtet;Wirtschaft;der gesetzliche Vertreter des Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__14.html
InvStG;§ 16 Absatz 4 Satz 3;Der Anleger muss den Nachweis zur allgemeinen Ertragsbesteuerung des Investmentfonds erbringen.;Von einer allgemeinen Ertragsbesteuerung ist auszugehen, wenn der Anleger nachweist, dass der Investmentfonds einer Ertragsbesteuerung in Höhe von mindestens 10 Prozent unterliegt und nicht von ihr befreit ist.;Duldungs-/Mitwirkungspflicht;muss;wenn der Anleger nachweist;Bürgerinnen und Bürger, Wirtschaft;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__16.html
InvStG;§ 18 Absatz 4 Satz 3;Das Bundesministerium der Finanzen muss den maßgebenden Zinssatz im Bundessteuerblatt veröffentlichen.;Das Bundesministerium der Finanzen veröffentlicht den maßgebenden Zinssatz im Bundessteuerblatt.;Handlungspflicht;muss;veröffentlicht;Öffentliche Verwaltung;das Bundesministerium der Finanzen;https://www.gesetze-im-internet.de/invstg_2018/__18.html
InvStG;§ 20 Absatz 4 Satz 2;Der Anleger muss die erforderlichen Informationen und Rücknahmepreise beschaffen und dem Finanzamt vorlegen.;Wenn der Anleger in einem folgenden Veranlagungszeitraum Verluste in Höhe von mehr als 500 Euro aus der Veräußerung von Investmentanteilen erzielt oder Wertminderungen im Sinne von § 6 Absatz 1 Nummer 2 Satz 2 des Einkommensteuergesetzes von Investmentanteilen geltend macht, für die er zuvor den Nachweis nach Satz 1 erbracht hat, dann ist er verpflichtet, für den gesamten Besitzzeitraum die für die Prüfung der Voraussetzungen einer Teilfreistellung erforderlichen Informationen sowie die Rücknahmepreise zum jeweiligen Kalenderjahresende zu beschaffen und dem Finanzamt mit der Steuererklärung vorzulegen.;Informationspflicht;muss;ist er verpflichtet, … zu beschaffen und … vorzulegen;Bürgerinnen und Bürger;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__20.html
InvStG;§ 20 Absatz 4 Satz 3;Der Anleger muss der Steuererklärung eine Bescheinigung beifügen.;Der Steuererklärung ist eine Steuerbescheinigung nach § 45a Absatz 2 des Einkommensteuergesetzes oder eine Verlustbescheinigung nach § 43a Absatz 3 Satz 4 des Einkommensteuergesetzes beizufügen, wenn Verluste aus der Veräußerung von Investmentanteilen erzielt werden, die von einer auszahlenden Stelle nach § 44 Absatz 1 Satz 4 des Einkommensteuergesetzes verwahrt oder verwaltet werden.;Informationspflicht;muss;ist … beizufügen;Bürgerinnen und Bürger;Der Steuererklärung;https://www.gesetze-im-internet.de/invstg_2018/__20.html
InvStG;§ 20 Absatz 4 Satz 4;Das Finanzamt muss eine Veranlagung vornehmen.;Im Fall des Satzes 2 ist eine Veranlagung ungeachtet von § 46 Absatz 2 des Einkommensteuergesetzes vorzunehmen.;Handlungspflicht;muss;ist … vorzunehmen;Öffentliche Verwaltung;das Finanzamt;https://www.gesetze-im-internet.de/invstg_2018/__20.html
InvStG;§ 23 Absatz 1 Nummer 1;Der übertragende Investmentfonds muss bestimmte Vermögensgegenstände und Verbindlichkeiten zum Übertragungsstichtag ansetzen.;Werden inländische Investmentfonds nach den §§ 181 bis 191 des Kapitalanlagegesetzbuchs miteinander verschmolzen, so hat 1. der übertragende Investmentfonds die zu übertragenden Vermögensgegenstände und Verbindlichkeiten, die Teil des Nettoinventars sind, mit den Anschaffungskosten abzüglich der Absetzungen für Abnutzung oder Substanzverringerung (fortgeführte Anschaffungskosten) zu seinem Geschäftsjahresende (Übertragungsstichtag) anzusetzen;Handlungspflicht;muss;hat ... anzusetzen;Wirtschaft;der übertragende Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__23.html
InvStG;§ 23 Absatz 1 Nummer 2;Der übernehmende Investmentfonds muss übernommene Vermögensgegenstände und Verbindlichkeiten mit fortgeführten Anschaffungskosten ansetzen.;und 2. der übernehmende Investmentfonds die übernommenen Vermögensgegenstände und Verbindlichkeiten mit den fortgeführten Anschaffungskosten zu Beginn des dem Übertragungsstichtag folgenden Tages anzusetzen.;Handlungspflicht;muss;hat ... anzusetzen;Wirtschaft;der übernehmende Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__23.html
InvStG;§ 24 Absatz 1;Investmentfonds oder ihre Anleger dürfen nach einer Besteuerung nach Kapitel 2 nicht zur Besteuerung nach Kapitel 3 wechseln.;Wenn Investmentfonds oder ihre Anleger der Besteuerung nach Kapitel 2 unterlegen haben, so ist ein Wechsel zur Besteuerung nach Kapitel 3 ausgeschlossen.;Unterlassungspflicht;muss;ist … ausgeschlossen;Wirtschaft;Investmentfonds oder ihre Anleger;https://www.gesetze-im-internet.de/invstg_2018/__24.html
InvStG;§ 28 Absatz 1 Satz 1;Die betroffenen Personengesellschaften müssen dem Spezial-Investmentfonds die Namen und Anschriften ihrer Gesellschafter mitteilen.;Personengesellschaften, die unmittelbar oder mittelbar über andere Personengesellschaften Anleger eines Spezial-Investmentfonds sind, haben dem Spezial-Investmentfonds innerhalb von drei Monaten nach einem Erwerb des Spezial-Investmentanteils den Namen und die Anschrift ihrer Gesellschafter mitzuteilen.;Informationspflicht;muss;haben … mitzuteilen;Wirtschaft;Personengesellschaften, die unmittelbar oder mittelbar über andere Personengesellschaften Anleger eines Spezial-Investmentfonds sind;https://www.gesetze-im-internet.de/invstg_2018/__28.html
InvStG;§ 28 Absatz 1 Satz 2;Die Personengesellschaft muss Änderungen in ihrer Zusammensetzung dem Spezial-Investmentfonds anzeigen.;Die Personengesellschaft hat dem Spezial-Investmentfonds Änderungen in ihrer Zusammensetzung innerhalb von drei Monaten anzuzeigen.;Informationspflicht;muss;hat … anzuzeigen;Wirtschaft;Die Personengesellschaft;https://www.gesetze-im-internet.de/invstg_2018/__28.html
InvStG;§ 28 Absatz 2;Der gesetzliche Vertreter des Spezial-Investmentfonds muss die beteiligten Anleger in ein Anteilsregister eintragen.;Der gesetzliche Vertreter des Spezial-Investmentfonds hat die unmittelbar und mittelbar über Personengesellschaften beteiligten Anleger spätestens sechs Monate nach dem Erwerb eines Spezial-Investmentanteils in einem Anteilsregister einzutragen.;Duldungs-/Mitwirkungspflicht;muss;hat … einzutragen;Wirtschaft;Der gesetzliche Vertreter des Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__28.html
InvStG;§ 28 Absatz 3;Der Spezial-Investmentfonds muss bei Kenntnis einer unzulässigen Anlegerkonstellation unverzüglich Gegenmaßnahmen ergreifen.;Erlangt der Spezial-Investmentfonds Kenntnis von einer Überschreitung der zulässigen Anlegerzahl oder von der Beteiligung natürlicher Personen, die nicht die Voraussetzungen des § 26 Nummer 8 erfüllen, so hat er unverzüglich sein Sonderkündigungsrecht auszuüben oder sonstige Maßnahmen zu ergreifen, um die zulässige Anlegerzahl und Anlegerzusammensetzung wiederherzustellen.;Handlungspflicht;muss;so hat er unverzüglich sein Sonderkündigungsrecht auszuüben oder sonstige Maßnahmen zu ergreifen;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__28.html
InvStG;§ 31 Absatz 1 Satz 2;Der Spezial-Investmentfonds muss in den Steuerbescheinigungen bestimmte Angaben zusätzlich angeben.;In den Steuerbescheinigungen sind neben den nach § 45a des Einkommensteuergesetzes erforderlichen Angaben zusätzlich anzugeben: 1. Name und Anschrift des Spezial-Investmentfonds als Zahlungsempfänger, 2. Zurechnungszeitpunkt des Kapitalertrags, 3. Name und Anschrift der am Spezial-Investmentfonds beteiligten Anleger als Gläubiger der Kapitalerträge, 4. Gesamtzahl der Anteile des Spezial-Investmentfonds und Anzahl der Anteile der einzelnen Anleger jeweils zum Zurechnungszeitpunkt sowie 5. Anteile der einzelnen Anleger an der Kapitalertragsteuer.;Informationspflicht;muss;sind ... zusätzlich anzugeben;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__31.html
InvStG;§ 31 Absatz 2 Satz 1;Der Spezial-Investmentfonds muss betroffene Beträge an die anspruchsberechtigten Anleger auszahlen.;Wird vom Steuerabzug Abstand genommen oder wird die Steuer erstattet, so hat der Spezial-Investmentfonds die Beträge an diejenigen Anleger auszuzahlen, bei denen die Voraussetzungen für eine Abstandnahme oder Erstattung vorliegen.;Handlungspflicht;muss;hat ... auszuzahlen;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__31.html
InvStG;§ 31 Absatz 3 Satz 4 Nummer 1;Der Anleger muss seinem Finanzamt anzeigen, dass kein Steuerabzug vorgenommen oder die Steuer erstattet wurde.;Wurde für einen Anleger kein Steuerabzug vorgenommen oder ein Steuerabzug erstattet und liegen die Voraussetzungen des Satzes 1 nicht vor, ist der Anleger verpflichtet, 1. dies gegenüber seinem zuständigen Finanzamt anzuzeigen, 2. Kapitalertragsteuer in Höhe von 15 Prozent der Kapitalerträge im Sinne des § 43 Absatz 1 Satz 1 Nummer 1a und des § 36a Absatz 1 Satz 4 des Einkommensteuergesetzes nach amtlich vorgeschriebenen Vordruck auf elektronischem Weg anzumelden und 3. die angemeldete Steuer zu entrichten. Die Anzeige, Anmeldung und Entrichtung hat bei Steuerpflichtigen, die ihren Gewinn durch Bestandsvergleich ermitteln, nach Ablauf des Wirtschaftsjahres, bei Investmentfonds nach Ablauf des Geschäftsjahres und bei anderen Steuerpflichtigen nach Ablauf des Kalenderjahres bis zum Zehnten des folgenden Monats zu erfolgen.;Informationspflicht;muss;ist der Anleger verpflichtet, 1. dies gegenüber seinem zuständigen Finanzamt anzuzeigen;Wirtschaft;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__31.html
InvStG;§ 31 Absatz 3 Satz 4 Nummer 2;Der Anleger muss Kapitalertragsteuer elektronisch anmelden.;Wurde für einen Anleger kein Steuerabzug vorgenommen oder ein Steuerabzug erstattet und liegen die Voraussetzungen des Satzes 1 nicht vor, ist der Anleger verpflichtet, 1. dies gegenüber seinem zuständigen Finanzamt anzuzeigen, 2. Kapitalertragsteuer in Höhe von 15 Prozent der Kapitalerträge im Sinne des § 43 Absatz 1 Satz 1 Nummer 1a und des § 36a Absatz 1 Satz 4 des Einkommensteuergesetzes nach amtlich vorgeschriebenen Vordruck auf elektronischem Weg anzumelden und 3. die angemeldete Steuer zu entrichten. Die Anzeige, Anmeldung und Entrichtung hat bei Steuerpflichtigen, die ihren Gewinn durch Bestandsvergleich ermitteln, nach Ablauf des Wirtschaftsjahres, bei Investmentfonds nach Ablauf des Geschäftsjahres und bei anderen Steuerpflichtigen nach Ablauf des Kalenderjahres bis zum Zehnten des folgenden Monats zu erfolgen.;Informationspflicht;muss;Kapitalertragsteuer ... nach amtlich vorgeschriebenen Vordruck auf elektronischem Weg anzumelden;Wirtschaft;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__31.html
InvStG;§ 31 Absatz 3 Satz 4 Nummer 3;Der Anleger muss die angemeldete Kapitalertragsteuer entrichten.;Wurde für einen Anleger kein Steuerabzug vorgenommen oder ein Steuerabzug erstattet und liegen die Voraussetzungen des Satzes 1 nicht vor, ist der Anleger verpflichtet, 1. dies gegenüber seinem zuständigen Finanzamt anzuzeigen, 2. Kapitalertragsteuer in Höhe von 15 Prozent der Kapitalerträge im Sinne des § 43 Absatz 1 Satz 1 Nummer 1a und des § 36a Absatz 1 Satz 4 des Einkommensteuergesetzes nach amtlich vorgeschriebenen Vordruck auf elektronischem Weg anzumelden und 3. die angemeldete Steuer zu entrichten. Die Anzeige, Anmeldung und Entrichtung hat bei Steuerpflichtigen, die ihren Gewinn durch Bestandsvergleich ermitteln, nach Ablauf des Wirtschaftsjahres, bei Investmentfonds nach Ablauf des Geschäftsjahres und bei anderen Steuerpflichtigen nach Ablauf des Kalenderjahres bis zum Zehnten des folgenden Monats zu erfolgen.;Handlungspflicht;muss;die angemeldete Steuer zu entrichten;Wirtschaft;der Anleger;https://www.gesetze-im-internet.de/invstg_2018/__31.html
InvStG;§ 32 Absatz 1 Satz 2;Der Entrichtungspflichtige muss den fehlenden vorsätzlichen oder grob fahrlässigen Pflichtverstoß nachweisen.;Die Haftung ist ausgeschlossen, soweit der Entrichtungspflichtige nachweist, dass er die ihm auferlegten Pflichten weder vorsätzlich noch grob fahrlässig verletzt hat.;Duldungs-/Mitwirkungspflicht;muss;weist nach, dass;Wirtschaft;der Entrichtungspflichtige;https://www.gesetze-im-internet.de/invstg_2018/__32.html
InvStG;§ 33 Absatz 1 Satz 1;Der Spezial-Investmentfonds muss auf inländische Immobilienerträge Kapitalertragsteuer erheben, abführen und Steuerbescheinigungen ausstellen.;Die Körperschaftsteuerpflicht für die inländischen Immobilienerträge eines Spezial-Investmentfonds entfällt, wenn der Spezial-Investmentfonds auf ausgeschüttete oder ausschüttungsgleiche inländische Immobilienerträge Kapitalertragsteuer gemäß § 50 erhebt, an die zuständige Finanzbehörde abführt und den Anlegern Steuerbescheinigungen gemäß § 45a Absatz 2 des Einkommensteuergesetzes ausstellt.;Handlungspflicht;muss;erhebt, an die zuständige Finanzbehörde abführt und den Anlegern Steuerbescheinigungen ... ausstellt;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__33.html
InvStG;§ 37 Absatz 1 Satz 1;Der Spezial-Investmentfonds muss die Einkünfte des Spezial-Investmentfonds ermitteln.;Der Spezial-Investmentfonds ermittelt die Einkünfte des Spezial-Investmentfonds entsprechend § 2 Absatz 2 Satz 1 Nummer 2 und § 23 Absatz 3 des Einkommensteuergesetzes;Handlungspflicht;muss;ermittelt;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__37.html
InvStG;§ 37 Absatz 1 Satz 1;Der Spezial-Investmentfonds muss die Einkünfte nach den steuerlichen Wirkungen beim Anleger gliedern.;Der Spezial-Investmentfonds … gliedert sie nach den steuerlichen Wirkungen beim Anleger;Handlungspflicht;muss;gliedert;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__37.html
InvStG;§ 37 Absatz 2 Satz 1;Der Dach-Spezial-Investmentfonds muss die zufließenden Spezial-Investmenterträge gliedern.;Spezial-Investmenterträge, die einem Dach-Spezial-Investmentfonds zufließen oder die als zugeflossen gelten, sind nach der Art der Einkünfte des Ziel-Spezial-Investmentfonds und nach den steuerlichen Wirkungen bei den Anlegern des Dach-Spezial-Investmentfonds zu gliedern, sofern in Kapitel 3 keine abweichenden Bestimmungen getroffen werden.;Handlungspflicht;muss;sind … zu gliedern;Wirtschaft;Dach-Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__37.html
InvStG;§ 37 Absatz 2 Satz 2;Der Dach-Spezial-Investmentfonds darf diese Spezial-Investmenterträge bei der Gliederung nicht als steuerfrei thesaurierbare Kapitalerträge ansetzen.;Bei der Gliederung nach Satz 1 sind die Spezial-Investmenterträge nach § 34 Absatz 1 Nummer 1 und 2 nicht als steuerfrei thesaurierbare Kapitalerträge im Sinne des § 36 Absatz 2 anzusetzen.;Unterlassungspflicht;muss;sind … nicht als … anzusetzen;Wirtschaft;Dach-Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__37.html
InvStG;§ 39 Absatz 2 Satz 2;Der Spezial-Investmentfonds muss Verlustvorträge bilden, wenn die genannten Einnahmen fehlen oder niedriger sind als die Werbungskosten.;Liegen keine Einnahmen nach § 20 Absatz 2 Satz 1 Nummer 1 des Einkommensteuergesetzes vor oder sind die Einnahmen niedriger als die Werbungskosten, so hat der Spezial-Investmentfonds Verlustvorträge zu bilden.;Handlungspflicht;muss;hat ... zu bilden;Wirtschaft;der Spezial-Investmentfonds;https://www.gesetze-im-internet.de/invstg_2018/__39.html
