norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
eWpG;§ 10 Absatz 1;Die registerführende Stelle muss den Teilnehmern des elektronischen Wertpapierregisters elektronische Einsicht ermöglichen.;Die registerführende Stelle muss sicherstellen, dass die Teilnehmer des elektronischen Wertpapierregisters elektronische Einsicht in das Register nehmen können.;Informationspflicht;muss;muss sicherstellen, dass;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 2;Die registerführende Stelle muss Personen mit berechtigtem Interesse elektronische Einsicht gewähren.;Die registerführende Stelle hat jedem, der ein berechtigtes Interesse darlegt, die elektronische Einsicht in das elektronische Wertpapierregister zu gewähren.;Informationspflicht;muss;hat … zu gewähren;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 3;Die registerführende Stelle darf weitergehende Auskünfte nur unter den genannten Voraussetzungen erteilen.;Auskünfte, die über die Angaben im elektronischen Wertpapierregister zum eingetragenen Wertpapier hinausgehen, einschließlich der Auskunft über die Identität und die Adresse eines Inhabers, darf die registerführende Stelle nur erteilen, soweit 1. derjenige, der Auskunft verlangt, ein besonderes berechtigtes Interesse darlegt, 2. die Erteilung der Auskunft für die Erfüllung des Interesses erforderlich ist und 3. die Interessen des Inhabers am Schutz seiner personenbezogenen Daten das Interesse desjenigen, der Auskunft verlangt, nicht überwiegen.;Unterlassungspflicht;muss;darf … nur erteilen, soweit;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 4 Satz 1;Die registerführende Stelle muss den zuständigen Behörden Einsicht gewähren und Auskunft erteilen.;Den zuständigen Aufsichts-, Ordnungs- und Strafverfolgungsbehörden ist gemäß Absatz 2 Einsicht in ein elektronisches Wertpapierregister zu gewähren und gemäß Absatz 3 Auskunft zu erteilen, soweit dies jeweils für die Erfüllung der gesetzlichen Aufgaben dieser Behörden erforderlich ist.;Informationspflicht;muss;ist … Einsicht … zu gewähren und … Auskunft zu erteilen;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 4 Satz 2;Die registerführende Stelle muss bei bestimmten Behördenanfragen das Vorliegen der Voraussetzungen annehmen.;Die registerführende Stelle hat stets vom Vorliegen dieser Voraussetzungen auszugehen, wenn sie von den in § 34 Absatz 4 Satz 1 des Bundesmeldegesetzes genannten Behörden um Einsicht oder Auskunft ersucht wird.;Informationspflicht;muss;hat stets vom Vorliegen dieser Voraussetzungen auszugehen;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 5 Satz 1;Die registerführende Stelle muss über gewährte Einsichten und erteilte Auskünfte ein Protokoll führen.;Die registerführende Stelle hat über die von ihr nach den Absätzen 2 bis 4 gewährten Einsichten und erteilten Auskünfte ein Protokoll zu führen.;Informationspflicht;muss;hat … ein Protokoll zu führen;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 5 Satz 2;Die registerführende Stelle muss in den genannten Fällen nicht protokollieren.;Einer Protokollierung bedarf es nicht bei Einsichtnahmen durch oder Auskunftserteilungen an einen Teilnehmer des Registers nach Absatz 1.;Unterlassungspflicht;muss;bedarf es nicht;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 5 Satz 3;Die registerführende Stelle muss den Teilnehmern auf Verlangen Protokollauskunft geben, soweit kein Ausschlussgrund greift.;Den Teilnehmern des Registers ist auf Verlangen Auskunft aus diesem Protokoll zu den sie betreffenden Einsichtnahmen oder Auskunftserteilungen zu geben, es sei denn, die Bekanntgabe würde den Erfolg strafrechtlicher Ermittlungen oder die Aufgabenwahrnehmung einer in § 34 Absatz 4 Satz 1 des Bundesmeldegesetzes genannten Behörde gefährden.;Informationspflicht;muss;ist auf Verlangen Auskunft … zu geben;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 10 Absatz 5 Satz 4;Protokolleinträge müssen nach zwei Jahren vernichtet werden.;Protokolleinträge sind nach Ablauf von zwei Jahren ab dem Eintragungsdatum zu vernichten.;Handlungspflicht;muss;sind … zu vernichten;Wirtschaft;Protokolleinträge;https://www.gesetze-im-internet.de/ewpg/__10.html
eWpG;§ 12 Absatz 4;Die registerführende Stelle muss der Aufsichtsbehörde die Einrichtung eines zentralen Registers vor Beginn der Eintragungstätigkeit anzeigen.;Die registerführende Stelle hat der Aufsichtsbehörde die Einrichtung eines zentralen Registers vor Aufnahme der Eintragungstätigkeit anzuzeigen.;Informationspflicht;muss;hat der Aufsichtsbehörde … anzuzeigen;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__12.html
eWpG;§ 13 Absatz 1;Die registerführende Stelle muss sicherstellen, dass das zentrale Register die genannten Angaben zum eingetragenen Wertpapier enthält.;Die registerführende Stelle hat sicherzustellen, dass das zentrale Register die folgenden Angaben über das eingetragene Wertpapier enthält: 1. den wesentlichen Inhalt des Rechts einschließlich einer eindeutigen Wertpapierkennnummer, 2. das Emissionsvolumen, 3. den Nennbetrag, bei Stückaktien deren Zahl, 4. den Emittenten, 5. eine Kennzeichnung, ob es sich um eine Einzel- oder eine Sammeleintragung handelt, 6. den Inhaber, 7. Angaben zum Mischbestand nach § 9 Absatz 3 sowie 8. bei Aktien zusätzlich Folgendes: a) ob sie auf den Namen oder auf den Inhaber lauten, b) im Fall von vor der vollen Leistung des Ausgabebetrags ausgegebenen Namensaktien den Betrag der Teilleistung, c) ob sie als Nennbetragsaktien oder als Stückaktien begründet wurden, d) die Gattung der Aktien, wenn mehrere Gattungen bestehen, e) im Fall von Mehrstimmrechtsaktien die Zahl der auf sie entfallenden Stimmrechte, f) ob sie als Aktien ohne Stimmrecht ausgegeben wurden und g) ob die Satzung der Aktiengesellschaft die Übertragung an die Zustimmung der Gesellschaft bindet.;Informationspflicht;muss;hat sicherzustellen, dass das zentrale Register ... enthält;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__13.html
eWpG;§ 13 Absatz 2 Satz 1;Die registerführende Stelle muss bei einer Einzeleintragung zusätzlich bestimmte Angaben im zentralen Register enthalten lassen.;Bei einer Einzeleintragung hat die registerführende Stelle sicherzustellen, dass das zentrale Register neben den Angaben nach Absatz 1 auch die folgenden Angaben über das eingetragene Wertpapier enthält: 1. Verfügungsbeschränkungen zugunsten einer bestimmten Person und 2. Rechte Dritter.;Informationspflicht;muss;hat die registerführende Stelle sicherzustellen, dass das zentrale Register ... enthält;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__13.html
eWpG;§ 13 Absatz 2 Satz 4;Die registerführende Stelle muss auf Weisung zusätzliche Angaben aufnehmen.;Die registerführende Stelle hat auf Weisung eines nach § 14 Absatz 1 Satz 1 Nummer 1 oder Nummer 2 Weisungsberechtigten zusätzlich Angaben zu sonstigen Verfügungsbeschränkungen sowie zur Geschäftsfähigkeit des Inhabers aufzunehmen.;Informationspflicht;muss;hat ... aufzunehmen;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__13.html
eWpG;§ 13 Absatz 3;Die registerführende Stelle muss die Angaben im Register so verknüpfen, dass sie nur gemeinsam abrufbar sind.;Die registerführende Stelle hat sicherzustellen, dass die Angaben nach den Absätzen 1 und 2 Satz 1 in einer Weise verknüpft sind, dass sie nur zusammen abgerufen werden können.;Informationspflicht;muss;hat sicherzustellen, dass ... verknüpft sind, dass sie nur zusammen abgerufen werden können;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__13.html
eWpG;§ 14 Absatz 1 Satz 2;Der Inhaber muss der registerführenden Stelle die Zustimmung der begünstigten Personen versichern.;Im Falle einer Verfügungsbeschränkung nach § 13 Absatz 2 Satz 1 Nummer 1 hat der Inhaber über seine Weisung hinaus der registerführenden Stelle zu versichern, dass die Zustimmung der durch die Verfügungsbeschränkungen begünstigten Personen zu der Änderung vorliegt.;Duldungs-/Mitwirkungspflicht;muss;hat der Inhaber … zu versichern;Wirtschaft;der Inhaber;https://www.gesetze-im-internet.de/ewpg/__14.html
eWpG;§ 14 Absatz 1 Satz 4;Die registerführende Stelle muss den Eingang von Weisungen mit einem Zeitstempel versehen.;Die registerführende Stelle versieht den Eingang der Weisungen mit einem Zeitstempel.;Informationspflicht;muss;versieht … mit einem Zeitstempel;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__14.html
eWpG;§ 14 Absatz 3 Satz 1;Die registerführende Stelle muss die Reihenfolge der Änderungen nach dem Eingang der Weisungen sicherstellen.;Die registerführende Stelle stellt sicher, dass Änderungen des Registerinhalts, insbesondere hinsichtlich des Inhabers, nur in der Reihenfolge vorgenommen werden, in der die diesbezüglichen Weisungen bei der registerführenden Stelle eingehen.;Handlungspflicht;muss;stellt sicher, dass;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__14.html
eWpG;§ 14 Absatz 3 Satz 2;Die registerführende Stelle muss Änderungen des Registerinhalts mit einem Zeitstempel versehen.;Die registerführende Stelle versieht die Änderung des Registerinhalts mit einem Zeitstempel.;Informationspflicht;muss;versieht … mit einem Zeitstempel;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__14.html
eWpG;§ 14 Absatz 4;Die registerführende Stelle muss die Eindeutigkeit und fristgerechte Durchführung von Umtragungen sicherstellen.;Die registerführende Stelle muss sicherstellen, dass Umtragungen eindeutig sind, innerhalb einer angemessenen Zeit erfolgen und die Transaktion nicht wieder ungültig werden kann.;Handlungspflicht;muss;muss sicherstellen, dass;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__14.html
eWpG;§ 14 Absatz 5 Satz 1;Die registerführende Stelle muss eine unrechtmäßig vorgenommene Änderung unverzüglich rückgängig machen.;Hat die registerführende Stelle eine Änderung des Registerinhalts ohne eine Weisung nach Absatz 1 oder ohne die Zustimmung des Emittenten nach Absatz 2 vorgenommen, so muss sie die Änderung unverzüglich rückgängig machen.;Handlungspflicht;muss;muss sie die Änderung unverzüglich rückgängig machen;Öffentliche Verwaltung;sie;https://www.gesetze-im-internet.de/ewpg/__14.html
eWpG;§ 15 Absatz 1 Satz 2;Das Bundesamt für Sicherheit in der Informationstechnik muss angehört werden, wenn die Sicherheit informationstechnischer Systeme betroffen ist.;Das Bundesamt für Sicherheit in der Informationstechnik ist anzuhören, soweit die Sicherheit informationstechnischer Systeme betroffen ist.;Duldungs-/Mitwirkungspflicht;muss;ist anzuhören;Öffentliche Verwaltung;Das Bundesamt für Sicherheit in der Informationstechnik;https://www.gesetze-im-internet.de/ewpg/__15.html
eWpG;§ 16 Absatz 1;Die registerführende Stelle muss das Kryptowertpapierregister auf einem fälschungssicheren System führen.;Ein Kryptowertpapierregister muss auf einem fälschungssicheren Aufzeichnungssystem geführt werden, in dem Daten in der Zeitfolge protokolliert und gegen unbefugte Löschung sowie nachträgliche Veränderung geschützt gespeichert werden.;Handlungspflicht;muss;muss auf einem fälschungssicheren Aufzeichnungssystem geführt werden;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__16.html
eWpG;§ 17 Absatz 1;Die registerführende Stelle muss dafür sorgen, dass das Kryptowertpapierregister die gesetzlich aufgeführten Angaben enthält.;Die registerführende Stelle hat sicherzustellen, dass das Kryptowertpapierregister folgende Angaben über das eingetragene Kryptowertpapier enthält: 1. den wesentlichen Inhalt des Rechts einschließlich einer eindeutigen Kennnummer und der Kennzeichnung als Wertpapier, 2. das Emissionsvolumen, 3. den Nennbetrag, bei Stückaktien deren Zahl, 4. den Emittenten, 5. eine Kennzeichnung, ob es sich um eine Einzel- oder eine Sammeleintragung handelt, 6. den Inhaber, 7. Angaben zum Mischbestand nach § 9 Absatz 3 sowie 8. bei Aktien zusätzlich Folgendes: a) dass sie auf den Namen lauten, b) im Fall von vor der vollen Leistung des Ausgabebetrags ausgegebenen Aktien den Betrag der Teilleistung, c) ob sie als Nennbetragsaktien oder als Stückaktien begründet wurden, d) die Gattung der Aktien, wenn mehrere Gattungen bestehen, e) im Fall von Mehrstimmrechtsaktien die Zahl der auf sie entfallenden Stimmrechte, f) ob sie als Aktien ohne Stimmrecht ausgegeben wurden und g) ob die Satzung der Aktiengesellschaft die Eigentumsübertragung an die Zustimmung der Gesellschaft bindet.;Handlungspflicht;muss;hat sicherzustellen, dass ... enthält;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__17.html
eWpG;§ 17 Absatz 2 Satz 1;Die registerführende Stelle muss bei einer Einzeleintragung zusätzliche Angaben im Register vorhalten.;Bei einer Einzeleintragung hat die registerführende Stelle sicherzustellen, dass das Kryptowertpapierregister neben den Angaben nach Absatz 1 auch die folgenden Angaben über das eingetragene Wertpapier enthält: 1. Verfügungsbeschränkungen zugunsten einer bestimmten Person und 2. Rechte Dritter.;Handlungspflicht;muss;hat … sicherzustellen, dass … enthält;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__17.html
eWpG;§ 17 Absatz 2 Satz 2;Die registerführende Stelle muss bei einer Einzeleintragung den Inhaber mit einer eindeutigen Kennung bezeichnen.;Die Bezeichnung des Inhabers nach Absatz 1 Nummer 6 muss bei einer Einzeleintragung durch Zuordnung einer eindeutigen Kennung erfolgen.;Informationspflicht;muss;muss ... durch Zuordnung einer eindeutigen Kennung erfolgen;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__17.html
eWpG;§ 17 Absatz 2 Satz 3;Die registerführende Stelle muss auf Weisung zusätzliche Angaben aufnehmen.;Die registerführende Stelle hat auf Weisung eines nach § 18 Absatz 1 Satz 1 Nummer 1 oder Nummer 2 Weisungsberechtigten zusätzlich Angaben zu sonstigen Verfügungsbeschränkungen sowie zur Geschäftsfähigkeit des Inhabers aufzunehmen.;Handlungspflicht;muss;hat ... zusätzlich ... aufzunehmen;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__17.html
eWpG;§ 17 Absatz 3;Die registerführende Stelle muss die Angaben so verknüpfen, dass sie nur gemeinsam abrufbar sind.;Die registerführende Stelle hat sicherzustellen, dass die Angaben nach den Absätzen 1 und 2 Satz 1 in einer Weise verknüpft sind, dass sie nur zusammen abgerufen werden können.;Handlungspflicht;muss;hat sicherzustellen, dass ... verknüpft sind;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__17.html
eWpG;§ 18 Absatz 1 Satz 1;Die registerführende Stelle darf Änderungen und Löschungen nur auf Grundlage einer Weisung vornehmen.;Die registerführende Stelle darf Änderungen der Angaben nach § 17 Absatz 1 und 2 sowie die Löschung des Kryptowertpapiers und seiner niedergelegten Emissionsbedingungen nur vornehmen auf Grund einer Weisung 1. des Inhabers, es sei denn, der registerführenden Stelle ist bekannt, dass dieser nicht berechtigt ist, oder 2. einer Person oder Stelle, die hierzu berechtigt ist a) durch Gesetz, b) auf Grund eines Gesetzes, c) durch Rechtsgeschäft, d) durch gerichtliche Entscheidung oder e) durch vollstreckbaren Verwaltungsakt.;Unterlassungspflicht;muss;darf ... nur vornehmen auf Grund;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 1 Satz 2;Der Inhaber muss bei einer Verfügungsbeschränkung eine Zustimmung versichern.;Im Falle einer Verfügungsbeschränkung nach § 17 Absatz 2 Satz 1 Nummer 1 hat der Inhaber über seine Weisung hinaus der registerführenden Stelle zu versichern, dass die Zustimmung der durch die Verfügungsbeschränkungen begünstigten Personen zu der Änderung vorliegt.;Informationspflicht;muss;hat ... zu versichern;Bürgerinnen und Bürger;der Inhaber;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 1 Satz 4;Die registerführende Stelle muss den Eingang der Weisungen mit einem Zeitstempel versehen.;Die registerführende Stelle versieht den Eingang der Weisungen mit einem Zeitstempel.;Handlungspflicht;muss;versieht ... mit einem Zeitstempel;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 2 Satz 1;Die registerführende Stelle darf bestimmte Änderungen und Löschungen nur mit Zustimmung des Emittenten vornehmen.;Die registerführende Stelle darf Änderungen der Angaben nach § 17 Absatz 1 Nummer 1 bis 5, 7 und 8 sowie die Löschung einer Eintragung und ihrer niedergelegten Emissionsbedingungen nur mit Zustimmung des Emittenten vornehmen, soweit gesetzlich nichts anderes bestimmt ist.;Unterlassungspflicht;muss;darf ... nur mit Zustimmung ... vornehmen;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 3 Satz 1;Die registerführende Stelle muss die Reihenfolge der Änderungen nach dem Eingang der Weisungen sicherstellen.;Die registerführende Stelle stellt sicher, dass Änderungen des Registerinhalts, insbesondere hinsichtlich des Inhabers, nur in der Reihenfolge vorgenommen werden, in der die entsprechenden Weisungen bei der registerführenden Stelle eingehen.;Handlungspflicht;muss;stellt sicher, dass ... nur in der Reihenfolge vorgenommen werden;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 3 Satz 2;Die registerführende Stelle muss die Registeränderung mit einem Zeitstempel versehen.;Die registerführende Stelle versieht die Änderung des Registerinhalts mit einem Zeitstempel.;Handlungspflicht;muss;versieht ... mit einem Zeitstempel;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 4;Die registerführende Stelle muss sichere und eindeutige Umtragungen gewährleisten.;Die registerführende Stelle muss sicherstellen, dass Umtragungen eindeutig sind, innerhalb einer angemessenen Zeit erfolgen und die Transaktion auf dem Aufzeichnungssystem nicht wieder ungültig werden kann.;Handlungspflicht;muss;muss sicherstellen, dass;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 18 Absatz 5;Die registerführende Stelle muss unzulässige Registeränderungen unverzüglich rückgängig machen.;Hat die registerführende Stelle eine Änderung des Registerinhalts ohne eine Weisung nach Absatz 1 oder ohne die Zustimmung des Emittenten nach Absatz 2 vorgenommen, so muss sie die Änderung unverzüglich rückgängig machen.;Handlungspflicht;muss;muss ... unverzüglich rückgängig machen;Öffentliche Verwaltung;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__18.html
eWpG;§ 19 Absatz 1;Die registerführende Stelle muss dem Inhaber eines einzeln eingetragenen Kryptowertpapiers auf Verlangen einen Registerauszug in Textform zur Verfügung stellen.;Die registerführende Stelle hat dem Inhaber eines einzeln eingetragenen Kryptowertpapiers auf Verlangen einen Registerauszug in Textform zur Verfügung zu stellen, sofern dies zur Wahrnehmung seiner Rechte erforderlich ist.;Informationspflicht;muss;hat … auf Verlangen … zur Verfügung zu stellen;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__19.html
eWpG;§ 19 Absatz 2;Die registerführende Stelle muss einem Verbraucher-Inhaber zu den gesetzlich genannten Zeitpunkten einen Registerauszug in Textform zur Verfügung stellen.;Ist der Inhaber eines einzeln eingetragenen Kryptowertpapiers ein Verbraucher, so hat die registerführende Stelle dem Inhaber zu folgenden Zeitpunkten einen Registerauszug in Textform zur Verfügung zu stellen: 1. nach Eintragung eines Kryptowertpapiers in das Register zugunsten des Inhabers, 2. bei jeder Veränderung des Registerinhalts, die den Inhaber betrifft, und 3. einmal jährlich.;Informationspflicht;muss;hat … zu folgenden Zeitpunkten … zur Verfügung zu stellen;Wirtschaft;die registerführende Stelle;https://www.gesetze-im-internet.de/ewpg/__19.html
eWpG;§ 21 Absatz 1 Satz 1;Der Emittent muss die notwendigen technischen und organisatorischen Maßnahmen treffen.;Der Emittent trifft die erforderlichen technischen und organisatorischen Maßnahmen, um die Integrität und die Authentizität der Kryptowertpapiere für die gesamte Dauer, für die das Kryptowertpapier eingetragen ist, zu gewährleisten.;Handlungspflicht;muss;trifft die erforderlichen technischen und organisatorischen Maßnahmen;Wirtschaft;Der Emittent;https://www.gesetze-im-internet.de/ewpg/__21.html
eWpG;§ 21 Absatz 2 Satz 1;Der Emittent muss bei fehlender Sicherstellung der Anforderungen rechtzeitig Abhilfe schaffen.;Ist die Erfüllung der nach diesem Gesetz für das Kryptowertpapierregister geltenden Anforderungen nicht mehr sichergestellt, hat der Emittent in angemessener Zeit Abhilfe zu schaffen.;Handlungspflicht;muss;hat … in angemessener Zeit Abhilfe zu schaffen;Wirtschaft;Der Emittent;https://www.gesetze-im-internet.de/ewpg/__21.html
eWpG;§ 22 Absatz 1;Der Emittent muss vor der Übertragung eines Kryptowertpapiers die erforderliche Zustimmung einholen.;Will der Emittent ein Kryptowertpapier in ein anderes elektronisches Wertpapierregister übertragen, benötigt er hierfür die Zustimmung sämtlicher Inhaber des Kryptowertpapiers oder die Zustimmung der Aufsichtsbehörde.;Handlungspflicht;muss;benötigt er hierfür die Zustimmung sämtlicher Inhaber des Kryptowertpapiers oder die Zustimmung der Aufsichtsbehörde;Wirtschaft;der Emittent;https://www.gesetze-im-internet.de/ewpg/__22.html
eWpG;§ 23 Absatz 1 Satz 2;Das Bundesamt für Sicherheit in der Informationstechnik muss angehört werden, wenn die Sicherheit informationstechnischer Systeme betroffen ist.;Das Bundesamt für Sicherheit in der Informationstechnik ist anzuhören, soweit die Sicherheit informationstechnischer Systeme betroffen ist.;Duldungs-/Mitwirkungspflicht;muss;ist anzuhören;Öffentliche Verwaltung;Das Bundesamt für Sicherheit in der Informationstechnik;https://www.gesetze-im-internet.de/ewpg/__23.html
eWpG;§ 30b Satz 2;Der Emittent muss der registerführenden Stelle den Ausschluss des Aktionärs nachweisen.;Der Emittent hat hierfür gegenüber der registerführenden Stelle den Ausschluss des Aktionärs durch Bekanntmachung in den Gesellschaftsblättern nach § 64 Absatz 3 Satz 1 des Aktiengesetzes nachzuweisen.;Informationspflicht;muss;hat hierfür gegenüber der registerführenden Stelle … nachzuweisen;Wirtschaft;Der Emittent;https://www.gesetze-im-internet.de/ewpg/__30b.html
